time_s,ice_torque_nm,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,ice_speed_soll_rpm,brake_perc,car_speed_kmph,car_acc_mpsh2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm,brake_trq_nm,brake_pwr_kw
0.0,308.93674,1304.1443,-18.355297,-18.355297,-2.5070019,-2.5070019,-2.1595228,-2.1595228,0.73179615,-48.790928,-48.790928,-0.00373902,-0.00373902,-0.0012388474,-0.0012388474,0.019681407,2075.4106,0.0,0.03810146,0.22590216,0.0,1304.1443,543.0914,0.73179615,0.0,0.0
0.5,308.93674,4133.49216,-101.2170872,-101.2170872,-46.0507515,-46.0507515,-42.7844379,-42.7844379,6.41248142,-48.790928,-48.790928,-0.0327637659,-0.0327637659,-0.01109693647,-0.01109693647,0.0198012291,2069.77843,0.0,0.3338701696,0.319626441,0.0,4133.49216,1723.72081,6.41248142,0.0,0.0
1.0,308.93674,4101.9699,-141.416191,-141.416191,-60.7347097,-60.7347097,-55.925189,-55.925189,18.6047567,-48.790928,-48.790928,-0.095058661,-0.095058661,-0.0332847207,-0.0332847207,0.0201541489,1710.45485,0.0,0.968669219,0.37121068,0.0,4101.9699,1717.72314,18.6047567,0.0,0.0
1.5,307.700742,2717.87691,-140.132545,-140.132545,-39.953253,-39.953253,-35.4977826,-35.4977826,31.4322009,-48.790928,-48.790928,-0.160598867,-0.160598867,-0.0582682643,-0.0582682643,0.0204619419,1154.611496,0.0,1.6365387,0.367518604,0.0,2717.87691,1149.281645,31.4322009,0.0,0.0
2.0,228.774014,2033.26867,-95.9415394,-95.9415394,-20.4553569,-20.4553569,-17.81617455,-17.81617455,41.8415045,-48.790928,-48.790928,-0.213783894,-0.213783894,-0.0797434652,-0.0797434652,0.0206633356,952.4697,0.0,2.17850618,0.1986856624,0.0,2033.26867,870.489054,41.8415045,0.0,0.0
2.5,106.6814023,2019.90565,-44.0762145,-44.0762145,-9.31811015,-9.31811015,-8.41256034,-8.41256034,44.6441662,-49.0251805,-49.0251805,-0.229173548,-0.229173548,-0.086132002,-0.086132002,0.0207819899,952.4697,0.0,2.32442862,-0.035029022894,0.0,2019.90565,866.565055,44.6441662,0.0,0.0
3.0,62.282215,2177.67578,-24.3461356,-24.3461356,-5.55781667,-5.55781667,-5.0684472,-5.0684472,40.5852938,-64.2824231,-64.2824231,-0.271965964,-0.271965964,-0.1022467665,-0.1022467665,0.0208423149,952.4697,0.0,2.11310073,-0.173836223,0.0,2177.67578,929.844421,40.5852938,0.0,0.0
3.5,62.282215,2240.85767,-25.341787,-25.341787,-5.94525585,-5.94525585,-5.43646445,-5.43646445,33.248608,-87.951265,-87.951265,-0.304530532,-0.304530532,-0.1124473006,-0.1124473006,0.0208989437,955.319556,0.0,1.73111118,-0.251738086,0.0,2240.85767,951.851052,33.248608,0.0,0.0
4.0,62.282215,2675.84744,-19.0558823,-19.0558823,-5.3431679,-5.3431679,-4.89641978,-4.89641978,23.6094932,-96.59754,-96.59754,-0.238825869,-0.238825869,-0.0855873345,-0.0855873345,0.0209517187,1137.15167,0.0,1.22924415,-0.292239438,0.0,2675.84744,1127.22528,23.6094932,0.0,0.0
4.5,62.282215,3388.77867,-19.915882,-19.915882,-7.08191419,-7.08191419,-6.57478051,-6.57478051,13.5231025,-96.59754,-96.59754,-0.1367952586,-0.1367952586,-0.0474651751,-0.0474651751,0.0210105031,1418.42906,0.0,0.704089428,-0.290667025,0.0,3388.77867,1417.99187,13.5231025,0.0,0.0
5.0,62.282215,3664.35721,-26.2663447,-26.2663447,-10.0793428,-10.0793428,-9.4570173,-9.4570173,4.022638947,-96.59754,-96.59754,-0.04069169347,-0.04069169347,-0.01371200451,-0.01371200451,0.0210913011,1520.722,0.0,0.2094414123,-0.245598923,0.0,3664.35721,1527.11491,4.022638947,0.0,0.0
5.5,62.282215,3654.54891,-25.8928623,-25.8928623,-9.9092856,-9.9092856,-9.29456265,-9.29456265,-2.955599609,-96.59754,-96.59754,0.02989787453,0.02989787453,0.0892418336,0.0892418336,0.0211810714,1520.722,0.0,-0.1538852832,-0.162046762,0.0,3654.54891,1518.95904,-2.955599609,0.0,0.0
