time_s,ice_torque_nm,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,ice_speed_soll_rpm,brake_perc,car_speed_kmph,car_acc_mpsh2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm,brake_trq_nm,brake_pwr_kw
0.0,410.95468,1351.2357,-104.503174,-104.503174,-14.787322,-14.787322,-12.019529,-12.019529,-1.3091806,-291.267,-291.267,0.039931856,0.039931856,0.12051593,0.12051593,0.49618456,175.04585,0.0,-0.06816337,-0.26729393,0.0,1351.2357,561.49475,-1.3091806,0.0,0.0
0.5,410.95468,987.834068,-181.524662,-181.524662,-18.8552039,-18.8552039,-14.26227316,-14.26227316,-3.64610189,-291.267,-291.267,0.1112112513,0.1112112513,0.334122631,0.334122631,0.496250389,175.04585,0.0,-0.189836753,-0.1071746422,0.0,987.834068,408.916107,-3.64610189,0.0,0.0
1.0,410.95468,447.092834,-171.601536,-171.601536,-8.03534856,-8.03534856,-4.5593667,-4.5593667,-7.04468587,-291.267,-291.267,0.214872854,0.214872854,0.641986464,0.641986464,0.49630067,175.04585,0.0,-0.366786321,-0.091690776,0.0,447.092834,181.92529,-7.04468587,0.0,0.0
1.5,410.95468,434.622919,-170.98851,-170.98851,-7.78230261,-7.78230261,-4.36471606,-4.36471606,-10.1360056,-291.267,-291.267,0.309162464,0.309162464,0.918886658,0.918886658,0.496328413,175.04585,0.0,-0.527737966,-0.089128555,0.0,434.622919,174.931463,-10.1360056,0.0,0.0
2.0,410.95468,438.620895,-170.976713,-170.976713,-7.85334901,-7.85334901,-4.42028049,-4.42028049,-13.2178253,-291.267,-291.267,0.403162306,0.403162306,1.19203771,1.19203771,0.4963541,175.04585,0.0,-0.688194987,-0.0891459875,0.0,438.620895,174.795602,-13.2178253,0.0,0.0
2.5,410.95468,442.929722,-170.9765,-170.9765,-7.93048691,-7.93048691,-4.48079776,-4.48079776,-16.2996972,-291.267,-291.267,0.497163758,0.497163758,1.46234937,1.46234937,0.496378211,175.04585,0.0,-0.848654743,-0.0891424386,0.0,442.929722,174.789055,-16.2996972,0.0,0.0
3.0,410.95468,447.244028,-170.9765,-170.9765,-8.00773291,-8.00773291,-4.54173103,-4.54173103,-19.3814227,-291.267,-291.267,0.591160737,0.591160737,1.72984848,1.72984848,0.496400759,175.04585,0.0,-1.009106859,-0.0891376968,0.0,447.244028,174.784873,-19.3814227,0.0,0.0
3.5,410.95468,451.558195,-170.9765,-170.9765,-8.0849765,-8.0849765,-4.60299578,-4.60299578,-22.4629703,-291.267,-291.267,0.685152278,0.685152278,1.99457594,1.99457594,0.496421772,175.04585,0.0,-1.16954967,-0.0891321309,0.0,451.558195,174.780736,-22.4629703,0.0,0.0
4.0,410.95468,455.872073,-170.9765,-170.9765,-8.162215,-8.162215,-4.66458998,-4.66458998,-25.5443108,-291.267,-291.267,0.779137506,0.779137506,2.25657224,2.25657224,0.496441257,175.04585,0.0,-1.32998176,-0.0891257451,0.0,455.872073,174.776601,-25.5443108,0.0,0.0
4.5,410.95468,460.18562,-170.9765,-170.9765,-8.2394474,-8.2394474,-4.72651297,-4.72651297,-28.6254166,-291.267,-291.267,0.873115584,0.873115584,2.51587711,2.51587711,0.496459239,175.04585,0.0,-1.49040163,-0.089118537,0.0,460.18562,174.772465,-28.6254166,0.0,0.0
