time_s,ice_torque_nm,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,ice_speed_soll_rpm,brake_perc,car_speed_kmph,car_acc_mpsh2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm,brake_trq_nm,brake_pwr_kw
0.0,334.89282,1446.5028,-13.082839,-13.082839,-1.9819119,-1.9819119,-1.6773185,-1.6773185,1.2967291,-5.305959,-5.305959,-0.00072051294,-0.00072051294,-0.00023819372,-0.00023819372,0.02045024,2475.2832,0.0,0.067515075,0.38139293,0.0,1446.5028,602.65765,1.2967291,0.0,0.0
0.5,334.896812,4877.96144,-104.5489669,-104.5489669,-56.666618,-56.666618,-53.1958474,-53.1958474,9.99792214,-5.305959,-5.305959,-0.00555523304,-0.00555523304,-0.00183649941,-0.00183649941,0.020586251,2475.2832,0.0,0.520548552,0.487208454,0.0,4877.96144,2035.5935,9.99792214,0.0,0.0
1.0,335.151937,5879.88689,-138.790049,-138.790049,-85.460064,-85.460064,-80.5532283,-80.5532283,28.0906643,-5.305959,-5.305959,-0.0156082616,-0.0156082616,-0.00515992098,-0.00515992098,0.0210085011,2475.2832,0.0,1.46255939,0.537861857,0.0,5879.88689,2463.06626,28.0906643,0.0,0.0
1.5,335.546568,5875.49819,-139.759185,-139.759185,-85.9910901,-85.9910901,-81.0503673,-81.0503673,46.7346285,-5.305959,-5.305959,-0.0259675706,-0.0259675706,-0.00858459557,-0.00858459557,0.0214637315,2475.2832,0.0,2.43326993,0.539948236,0.0,5875.49819,2472.12618,46.7346285,0.0,0.0
2.0,335.6901,5849.26753,-139.837901,-139.837901,-85.6554542,-85.6554542,-80.7144246,-80.7144246,65.4077127,-5.305959,-5.305959,-0.0363430594,-0.0363430594,-0.01201461905,-0.01201461905,0.02191839,2475.2832,0.0,3.40549663,0.54016219,0.0,5849.26753,2472.11447,65.4077127,0.0,0.0
2.5,335.6901,5822.97052,-139.833449,-139.833449,-85.2676456,-85.2676456,-80.3294276,-80.3294276,84.081053,-5.08623513,-5.08623513,-0.0445904748,-0.0445904748,-0.0147411246,-0.0147411246,0.0223715087,2475.2832,0.0,4.3777367,0.540743251,0.0,5822.97052,2472.0753,84.081053,0.0,0.0
3.0,335.6901,5796.01126,-139.845661,-139.845661,-84.8802826,-84.8802826,-79.9435266,-79.9435266,103.3775026,9.224623446,9.224623446,0.10379302995,0.10379302995,0.30696525244,0.30696525244,0.0228226795,2475.2832,0.0,5.38241937,0.586895074,0.0,5796.01126,2472.12446,103.3775026,0.0,0.0
3.5,335.6901,5765.87389,-139.866279,-139.866279,-84.4513804,-84.4513804,-79.5145245,-79.5145245,124.9177766,31.4255151,31.4255151,0.415262675,0.415262675,0.987205436,0.987205436,0.0232700374,2475.2832,0.0,6.50392823,0.658547707,0.0,5765.87389,2472.16128,124.9177766,0.0,0.0
4.0,335.6901,5733.03658,-139.874,-139.874,-83.975059,-83.975059,-79.038894,-79.038894,148.330678,39.535652,39.535652,0.614113287,0.614113287,1.30899435,1.30899435,0.0237135545,2475.2832,0.0,7.72293679,0.684538011,0.0,5733.03658,2472.16801,148.330678,0.0,0.0
4.5,335.6901,5699.892620000001,-139.873322,-139.873322,-83.4891775,-83.4891775,-78.5543217,-78.5543217,171.990776,39.535652,39.535652,0.712069959,0.712069959,1.44970856,1.44970856,0.0241543544,2475.2832,0.0,8.9548154,0.684209789,0.0,5699.892620000001,2472.1915,171.990776,0.0,0.0
5.0,335.6901,5666.78493,-139.873201,-139.873201,-83.0041617,-83.0041617,-78.0709101,-78.0709101,195.638713,39.535652,39.535652,0.809976301,0.809976301,1.57969066,1.57969066,0.0245926557,2475.2832,0.0,10.1860614,0.683834433,0.0,5666.78493,2472.22302,195.638713,0.0,0.0
5.5,335.6901,5633.697099999999,-139.873083,-139.873083,-82.5194371,-82.5194371,-77.5881078,-77.5881078,219.272848,39.535652,39.535652,0.90782547,0.90782547,1.70542103,1.70542103,0.0250284797,2475.2832,0.0,11.41658825,0.683411056,0.0,5633.697099999999,2472.25476,219.272848,0.0,0.0
6.0,335.6901,5600.63093,-139.872953,-139.872953,-82.0350232,-82.0350232,-77.1059309,-77.1059309,242.891514,39.535652,39.535652,1.00561065,1.00561065,1.82288211,1.82288211,0.025461844,2475.2832,0.0,12.6463103,0.682939791,0.0,5600.63093,2472.2865,242.891514,0.0,0.0
6.5,335.6901,5567.58868,-139.87281,-139.87281,-81.5509554,-81.5509554,-76.6244085,-76.6244085,266.493057,39.535652,39.535652,1.10332489,1.10332489,1.93229913,1.93229913,0.0258927776,2475.2832,0.0,13.87514075,0.68242074,0.0,5567.58868,2472.31803,266.493057,0.0,0.0
7.0,335.6901,5534.57269,-139.87265,-139.87265,-81.0672652,-81.0672652,-76.1435805,-76.1435805,290.075841,39.535652,39.535652,1.20096148,1.20096148,2.03446406,2.03446406,0.0263213038,2475.2832,0.0,15.1029942,0.681854068,0.0,5534.57269,2472.34972,290.075841,0.0,0.0
7.5,335.6901,5501.58545,-139.87248,-139.87248,-80.5839869,-80.5839869,-75.663474,-75.663474,313.638204,39.535652,39.535652,1.29851351,1.29851351,2.13006825,2.13006825,0.0267474461,2475.2832,0.0,16.3297844,0.681239909,0.0,5501.58545,2472.3813,313.638204,0.0,0.0
8.0,335.6901,5468.628940000001,-139.872294,-139.872294,-80.101153,-80.101153,-75.1828216,-75.1828216,337.178519,39.535652,39.535652,1.39597429,1.39597429,2.21971807,2.21971807,0.0271712229,2475.2832,0.0,17.555427,0.68057848,0.0,5468.628940000001,2472.41293,337.178519,0.0,0.0
8.5,334.090453,5427.06281,-140.61929,-140.61929,-79.9096054,-79.9096054,-74.9664924,-74.9664924,360.694801,39.535652,39.535652,1.49333553,1.49333553,2.30394592,2.30394592,0.0275927226,2468.9812,0.0,18.7798179,0.67930949,0.0,5427.06281,2468.84792,360.694801,0.0,0.0
9.0,232.187438,4272.5874,-113.6881578,-113.6881578,-52.020806,-52.020806,-48.281373,-48.281373,382.19558,39.535652,39.535652,1.58235228,1.58235228,2.37729796,2.37729796,0.0279755314,2067.52318,0.0,19.8992705,0.513085682,0.0,4272.5874,2001.01634,382.19558,0.0,0.0
9.5,74.4656214,2650.00589,-43.7946849,-43.7946849,-13.05335253,-13.05335253,-12.04606963,-12.04606963,394.607797,39.4753893,39.4753893,1.6312343,1.6312343,2.42515027,2.42515027,0.0281662407,1446.50158,0.0,20.5455214,0.2071019291,0.0,2650.00589,1333.09558,394.607797,0.0,0.0
10.0,11.6237791,2250.23603,-2.06575206,-2.06575206,-0.492915233,-0.492915233,-0.360939929,-0.360939929,398.230346,35.5482386,35.5482386,1.48236452,1.48236452,2.26970065,2.26970065,0.0281797102,1220.6371,0.0,20.7341317,0.0484045815,0.0,2250.23603,1168.86359,398.230346,0.0,0.0
10.5,3.1000094336,2353.38025,-1.1711769666,-1.1711769666,-0.28839248043,-0.28839248043,-0.2085670631,-0.2085670631,399.386176,29.341965,29.341965,1.22715514,1.22715514,2.01254632,2.01254632,0.0281584259,1220.6371,0.0,20.7943101,0.016797087383,0.0,2353.38025,1212.45755,399.386176,0.0,0.0
11.0,0.0,2366.79526,0.1139096571,0.1139096571,0.02820331195,0.02820331195,0.03830209665,0.03830209665,399.320968,19.4932569,19.4932569,0.815220067,0.815220067,1.50251278,1.50251278,0.0281372623,1220.6371,0.0,20.790915,-0.02091211286,0.0,2366.79526,1218.00157,399.320968,0.0,0.0
11.5,0.3697322165,2372.88153,-0.0429147955,-0.0429147955,-0.01070809708,-0.01070809708,-0.00519934525,-0.00519934525,397.936305,7.66844701,7.66844701,0.319756567,0.319756567,0.650805869,0.650805869,0.0281240985,1220.6371,0.0,20.7188219,-0.0584200246,0.0,2372.88153,1219.72562,397.936305,0.0,0.0
12.0,24.02923065,2421.13409,-9.5334781,-9.5334781,-2.423815748,-2.423815748,-2.104110266,-2.104110266,396.136295,3.35242,3.35242,0.139069433,0.139069433,0.283701443,0.283701443,0.0281275708,1220.6371,0.0,20.6251032,-0.0282631682,0.0,2421.13409,1238.7528,396.136295,0.0,0.0
12.5,60.6260966,2435.24523,-25.3177311,-25.3177311,-6.45597339,-6.45597339,-5.9296732,-5.9296732,396.386458,3.49002327,3.49002327,0.144880679,0.144880679,0.295478124,0.295478124,0.0281664467,1220.6371,0.0,20.6381283,0.0422764625,0.0,2435.24523,1244.77066,396.386458,0.0,0.0
13.0,73.9361,2386.53968,-31.2479859,-31.2479859,-7.80996725,-7.80996725,-7.19118718,-7.19118718,398.869372,12.44312594,12.44312594,0.520149284,0.520149284,1.02660141,1.02660141,0.0282293354,1220.6371,0.0,20.7674021,0.0969882865,0.0,2386.53968,1225.95368,398.869372,0.0,0.0
13.5,73.629092,2365.26812,-30.7663945,-30.7663945,-7.62058268,-7.62058268,-7.01171379,-7.01171379,402.984755,26.3322012,26.3322012,1.111790035,1.111790035,1.87724736,1.87724736,0.0282857597,1220.6371,0.0,20.9816727,0.140588377,0.0,2365.26812,1219.50534,402.984755,0.0,0.0
14.0,54.0738742,2320.45556,-22.9117905,-22.9117905,-5.57263771,-5.57263771,-5.09177764,-5.09177764,407.781898,31.405777,31.405777,1.34111522,1.34111522,2.13786305,2.13786305,0.0283296597,1220.6371,0.0,21.2314386,0.1204047701,0.0,2320.45556,1203.65953,407.781898,0.0,0.0
14.5,23.8235773,2304.09312,-9.86501929,-9.86501929,-2.38042855,-2.38042855,-2.048083609,-2.048083609,410.928631,31.405777,31.405777,1.35146423,1.35146423,2.14989817,2.14989817,0.0283447417,1220.6371,0.0,21.3952763,0.0623469284,0.0,2304.09312,1198.68835,410.928631,0.0,0.0
