time_s,ice_torque_nm,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,ice_speed_soll_rpm,brake_perc,car_speed_kmph,car_acc_mpsh2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm,brake_trq_nm,brake_pwr_kw
0.0,98.80347,622.41064,35.91608,35.91608,2.3409827,2.3409827,3.03986,3.03986,-0.039865047,-213.36415,-213.36415,0.0008907224,0.0008907224,0.0026940824,0.0026940824,0.44776067,2004.9564,74.49655,-0.0020756007,-0.00027227338,0.0,622.41064,258.96637,-0.039865047,123.04387,0.00020546642
0.5,98.80347,3677.44144,-7.0778161,-7.0778161,-5.534083988,-5.534083988,-4.909105275,-4.909105275,-0.0381282851,-213.36415,-213.36415,0.000851917131,0.000851917131,0.00257672287,0.00257672287,0.447754617,2004.9564,74.49655,-0.00198517488,8.1165528e-05,0.0,3677.44144,1530.18828,-0.0381282851,108.668001,0.000173957927
1.0,98.80347,4785.362080000001,-40.1336822,-40.1336822,-20.1146592,-20.1146592,-19.1228073,-19.1228073,-0.0367847034,-213.36415,-213.36415,0.000821896901,0.000821896901,0.00248593161,0.00248593161,0.447853654,2004.9564,74.49655,-0.00191522042,3.433461e-06,0.0,4785.362080000001,1991.20296,-0.0367847034,97.5466444,0.000150303751
1.5,92.968565,4798.66944,-38.9026891,-38.9026891,-19.5509355,-19.5509355,-18.5862022,-18.5862022,-0.0369930235,-213.36415,-213.36415,0.000826551487,0.000826551487,0.00250000875,0.00250000875,0.447984139,2004.9564,74.49655,-0.0019260667,-1.850492e-05,0.0,4798.66944,1996.74023,-0.0369930235,99.270989,0.000153839981
2.0,76.439548,4784.64206,-31.8271969,-31.8271969,-15.947016,-15.947016,-15.13467725,-15.13467725,-0.0377294139,-213.36415,-213.36415,0.000843004971,0.000843004971,0.00254976972,0.00254976972,0.448100365,2004.9564,74.49655,-0.00196440733,-2.0597876e-05,0.0,4784.64206,1990.90285,-0.0377294139,105.366382,0.00016653735
2.5,59.6947842,4784.0874,-24.8405149,-24.8405149,-12.4448136,-12.4448136,-11.7581219,-11.7581219,-0.0395336245,-213.36415,-213.36415,0.000883317273,0.000883317273,0.00267168698,0.00267168698,0.44819546,2004.9564,69.2718069,-0.00205834484,-9.8089202e-05,0.0,4784.0874,1990.67103,-0.0395336245,111.4661895,0.000184659737
3.0,42.9500198,5381.58163,-0.78662061,-0.78662061,0.24574968,0.24574968,0.86159443,0.86159443,-0.0449612365,-213.36415,-213.36415,0.00100458879,0.00100458879,0.00303844393,0.00303844393,0.448245916,2289.02421,55.9961989,-0.00234093704,-0.000199997464,0.0,5381.58163,2239.28959,-0.0449612365,123.2863475,0.000232684635
3.5,26.2052557,7938.58491,13.5428643,13.5428643,11.3880781,11.3880781,12.39129405,12.39129405,-0.0530817193,-213.36415,-213.36415,0.00118602833,0.00118602833,0.00358714695,0.00358714695,0.448171557,3324.12476,42.6329555,-0.00276373542,-0.000299474294,0.0,7938.58491,3303.27275,-0.0530817193,131.835282,0.000293329669
4.0,9.46049184,10425.0258,26.8387094,16.5559862,29.7041841,18.0221642,32.6299287,19.7600828,-0.0546423909,-213.36415,-151.0378,0.001220899076,0.000905902012,0.00369249929,0.00273981856,0.447973845,4367.81011,29.269712,-0.00284499288,-0.001184561483,0.0,10425.0258,4337.89829,-0.0546423909,97.4916127,0.000233280247
4.5,-3.816742993,11318.9064,-0.257822091,-0.257822091,-0.312324183,-0.312324183,0.360844027,0.360844027,-0.1053484667,-213.36415,-213.36415,0.00235384734,0.00235384734,0.00711822542,0.00711822542,0.447845131,4674.2153,15.9064684,-0.00548503892,-0.002279325085,0.0,11318.9064,4709.8191,-0.1053484667,133.471656,0.000589248169
5.0,-4.8540096,11224.4875,1.99696317,1.99696317,2.34729379,2.34729379,3.34868477,3.34868477,-2.982208893,-212.035206,-212.035206,0.06543381938,0.06543381938,0.19486289765,0.19486289765,0.447827791,4674.2153,3.52238818,-0.1552707163,-0.2782466035,0.0,11224.4875,4668.85089,-2.982208893,73.9670733,0.00388450502
5.5,-4.8540096,11240.8736,2.11554493,2.11554493,2.49028495,2.49028495,3.55267813,3.55267813,-16.15857065,-163.028177,-163.028177,0.268682366,0.268682366,0.774168515,0.774168515,0.447793277,4674.2153,0.9821599,-0.841306875,-0.330213263,0.0,11240.8736,4667.9757,-16.15857065,24.553999,0.0166193407
