time_s,ice_torque_nm,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,ice_speed_soll_rpm,brake_perc,car_speed_kmph,car_acc_mpsh2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm,brake_trq_nm,brake_pwr_kw
0.0,236.23753,1207.4797,29.0602,29.0602,3.6745787,3.6745787,4.25203,4.25203,0.7602662,-8.486784,-8.486784,-0.0006756744,-0.0006756744,-0.00022337059,-0.00022337059,0.17527828,2973.5654,0.0,0.039583772,0.18887836,0.0,1207.4797,502.88516,0.7602662,0.0,0.0
0.5,236.23753,5599.104679999999,-50.86475112,-50.86475112,-35.48602431,-35.48602431,-33.75393272,-33.75393272,5.52999774,-8.486784,-8.486784,-0.00491469676,-0.00491469676,-0.001624745117,-0.001624745117,0.175332838,2973.5654,0.0,0.2879230556,0.28219963,0.0,5599.104679999999,2333.05773,5.52999774,0.0,0.0
1.0,236.23753,7078.98389,-97.1286815,-97.1286815,-72.0065256,-72.0065256,-68.7589136,-68.7589136,16.6936866,-8.486784,-8.486784,-0.01483624615,-0.01483624615,-0.00490470112,-0.00490470112,0.175655628,2973.5654,0.0,0.869168042,0.339859606,0.0,7078.98389,2955.36483,16.6936866,0.0,0.0
1.5,236.23753,7096.02498,-98.3716878,-98.3716878,-73.0994044,-73.0994044,-69.796363,-69.796363,28.5002475,-8.486784,-8.486784,-0.0253291375,-0.0253291375,-0.00837353668,-0.00837353668,0.176030265,2973.5654,0.0,1.48388458,0.342000572,0.0,7096.02498,2969.34951,28.5002475,0.0,0.0
2.0,236.23753,7080.09132,-98.394814,-98.394814,-72.9524187,-72.9524187,-69.649246,-69.649246,40.3242839,-8.486784,-8.486784,-0.0358375608,-0.0358375608,-0.01184750665,-0.01184750665,0.176405421,2973.5654,0.0,2.09951101,0.34200571,0.0,7080.09132,2969.62333,40.3242839,0.0,0.0
2.5,235.15186,7061.81957,-98.2133812,-98.2133812,-72.6304171,-72.6304171,-69.3361904,-69.3361904,52.1446819,-8.486784,-8.486784,-0.0463427498,-0.0463427498,-0.0153204073,-0.0153204073,0.17677992,2973.5654,0.0,2.714948,0.340382419,0.0,7061.81957,2968.92219,52.1446819,0.0,0.0
3.0,165.9894104,6914.26505,-70.4619969,-70.4619969,-51.0784254,-51.0784254,-48.9132427,-48.9132427,62.2612702,-8.486784,-8.486784,-0.0553337048,-0.0553337048,-0.018292719,-0.018292719,0.177123105,2973.5654,0.0,3.24167495,0.211507082,0.0,6914.26505,2913.43061,62.2612702,0.0,0.0
3.5,58.7413611,6866.43226,-24.2772967,-24.2772967,-17.45538265,-17.45538265,-16.54024366,-16.54024366,65.9879575,-8.3176098,-8.3176098,-0.057482402,-0.057482402,-0.01900305505,-0.01900305505,0.1773296,2973.5654,0.0,3.43570746,0.00671571266,0.0,6866.43226,2895.7031,65.9879575,0.0,0.0
4.0,3.265559816,6969.09828,-0.32722163,-0.32722163,-0.231743546,-0.231743546,0.116660332,0.116660332,64.4059153,2.682508864,2.682508864,0.017763490586,0.017763490586,0.07223456077,0.07223456077,0.177375606,2973.5654,0.0,3.35333739,-0.0640346999,0.0,6969.09828,2937.49939,64.4059153,0.0,0.0
4.5,-22.3582183,7005.80874,9.41235866,9.41235866,6.90600949,6.90600949,7.72197636,7.72197636,62.3530283,19.7463182,19.7463182,0.1286649904,0.1286649904,0.369282701,0.369282701,0.177335396,2973.5654,0.0,3.24645241,-0.0556159354,0.0,7005.80874,2951.57624,62.3530283,0.0,0.0
5.0,-31.676405,7041.0836,13.51530945,13.51530945,9.9651229,9.9651229,10.7667227,10.7667227,60.4806125,25.974426,25.974426,0.164509419,0.164509419,0.457693417,0.457693417,0.177220164,2973.5654,0.0,3.14896385,-0.0534503676,0.0,7041.0836,2965.16099,60.4806125,0.0,0.0
5.5,-31.676405,7054.19951,13.20481725,13.20481725,9.75458305,9.75458305,10.55280495,10.55280495,58.64623,25.974426,25.974426,0.159519835,0.159519835,0.444894212,0.444894212,0.177095541,2973.5654,0.0,3.05345553,-0.0529006541,0.0,7054.19951,2969.54758,58.64623,0.0,0.0
6.0,-31.676405,7057.00711,13.1956581,13.1956581,9.7516977,9.7516977,10.5499893,10.5499893,56.8179459,25.974426,25.974426,0.154546837,0.154546837,0.432075222,0.432075222,0.176972115,2973.5654,0.0,2.95826463,-0.0528756018,0.0,7057.00711,2969.64838,56.8179459,0.0,0.0
