time_s,ice_torque_nm,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,ice_speed_soll_rpm,brake_perc,car_speed_kmph,car_acc_mpsh2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm,brake_trq_nm,brake_pwr_kw
0.0,0.0,-0.8621507,-0.057968862,-0.057968862,5.233683e-06,5.233683e-06,1.4961466e-05,1.4961466e-05,1.1122091,100.81357,100.81357,0.011741783,0.011741783,0.03538057,0.03538057,0.49310067,0.0,0.0,0.057907917,0.3139036,0.0,-0.8621507,0.2906634,1.1122091,0.0,0.0
0.5,0.0,-8.67883815,-0.0810953999,-0.0810953999,7.0109383e-05,7.0109383e-05,0.000200420842,0.000200420842,6.40123945,100.81357,100.81357,0.0675789854,0.0675789854,0.199253931,0.199253931,0.493100034,0.0,0.0,0.333284851,0.264781429,0.0,-8.67883815,0.1263078297,6.40123945,0.0,0.0
1.0,0.0,-21.1644366,-0.0693727212,-0.0693727212,0.000153728401,0.000153728401,0.000439461511,0.000439461511,15.1181389,100.81357,100.81357,0.159604793,0.159604793,0.458032126,0.458032126,0.493097377,0.0,0.0,0.78713608,0.249371403,0.0,-21.1644366,0.0206912101,15.1181389,0.0,0.0
1.5,0.0,-33.2347469,-0.069311928,-0.069311928,0.000241228122,0.000241228122,0.000689595911,0.000689595911,23.7390964,100.81357,100.81357,0.250617727,0.250617727,0.699611961,0.699611961,0.493092708,0.0,0.0,1.23599205,0.249356838,0.0,-33.2347469,0.0318592738,23.7390964,0.0,0.0
2.0,0.0,-45.3032428,-0.069305951,-0.069305951,0.000328796745,0.000328796745,0.000939927267,0.000939927267,32.3594415,100.81357,100.81357,0.341624206,0.341624206,0.928124495,0.928124495,0.493086135,0.0,0.0,1.68481614,0.249335964,0.0,-45.3032428,0.0434255509,32.3594415,0.0,0.0
2.5,0.0,-57.3705684,-0.0692983601,-0.0692983601,0.000416332022,0.000416332022,0.00119016333,0.00119016333,40.9789552,100.81357,100.81357,0.432621883,0.432621883,1.14459672,1.14459672,0.493077734,0.0,0.0,2.1335969,0.249308675,0.0,-57.3705684,0.0549923749,40.9789552,0.0,0.0
3.0,0.0,-69.4364174,-0.0692889941,-0.0692889941,0.000503824471,0.000503824471,0.00144027692,0.00144027692,49.5974147,100.81357,100.81357,0.523608443,0.523608443,1.34995067,1.34995067,0.493067601,0.0,0.0,2.58232276,0.249274972,0.0,-69.4364174,0.0665578103,49.5974147,0.0,0.0
3.5,0.0,-81.5004822,-0.0692778445,-0.0692778445,0.00059126508,0.00059126508,0.00169024236,0.00169024236,58.214597,100.81357,100.81357,0.614581511,0.614581511,1.54501665,1.54501665,0.493055821,0.0,0.0,3.03098224,0.249234861,0.0,-81.5004822,0.0781215339,58.214597,0.0,0.0
4.0,0.0,-93.5624469,-0.0692649156,-0.0692649156,0.000678644878,0.000678644878,0.00194003393,0.00194003393,66.8302819,100.81357,100.81357,0.705538799,0.705538799,1.73054422,1.73054422,0.493042447,0.0,0.0,3.47956377,0.249188348,0.0,-93.5624469,0.0896832524,66.8302819,0.0,0.0
4.5,0.0,-105.6220099,-0.069250206,-0.069250206,0.000765954884,0.000765954884,0.00218962598,0.00218962598,75.44425,100.81357,100.81357,0.796477928,0.796477928,1.90721197,1.90721197,0.493027574,0.0,0.0,3.92805579,0.249135439,0.0,-105.6220099,0.1012426624,75.44425,0.0,0.0
5.0,0.0,-117.6788532,-0.0692337211,-0.0692337211,0.000853186167,0.000853186167,0.00243899293,0.00243899293,84.0562777,100.81357,100.81357,0.887396577,0.887396577,2.07563554,2.07563554,0.493011258,0.0,0.0,4.37644677,0.249076132,0.0,-117.6788532,0.1127994704,84.0562777,0.0,0.0
5.5,0.0,-129.7326726,-0.069215463,-0.069215463,0.000940329778,0.000940329778,0.00268810934,0.00268810934,92.6661422,100.81357,100.81357,0.978292409,0.978292409,2.23637466,2.23637466,0.492993544,0.0,0.0,4.82472513,0.249010439,0.0,-129.7326726,0.1243533834,92.6661422,0.0,0.0
6.0,0.0,-141.78316,-0.0691954256,-0.0691954256,0.00102737677,0.00102737677,0.00293694958,0.00293694958,101.2736274,100.81357,100.81357,1.0691631,1.0691631,2.38993989,2.38993989,0.492974507,0.0,0.0,5.27287972,0.24893837,0.0,-141.78316,0.135904106,101.2736274,0.0,0.0
6.5,0.0,-153.830004,-0.0691736236,-0.0691736236,0.00111431832,0.00111431832,0.0031854883,0.0031854883,109.8785112,100.81357,100.81357,1.16000635,1.16000635,2.53679721,2.53679721,0.4929542,0.0,0.0,5.72089872,0.248859925,0.0,-153.830004,0.147451336,109.8785112,0.0,0.0
7.0,0.0,-165.832536,-0.0678468807,-0.0678468807,0.00117766971,0.00117766971,0.00336659024,0.00336659024,118.4450855,99.0034025,99.0034025,1.22748038,1.22748038,2.6261058,2.6261058,0.492932736,0.0,0.0,6.16692319,0.24292111,0.0,-165.832536,0.155067672,118.4450855,0.0,0.0
7.5,0.0,-176.794757,-0.0572122803,-0.0572122803,0.0010581873,0.0010581873,0.00302502725,0.00302502725,126.2506955,87.4517527,87.4517527,1.15539757,1.15539757,2.41870214,2.41870214,0.492911774,0.0,0.0,6.57332769,0.205450975,0.0,-176.794757,0.151247252,126.2506955,0.0,0.0
8.0,0.0,-185.722024,-0.045400925,-0.045400925,0.000882192023,0.000882192023,0.00252191168,0.00252191168,132.625188,74.4631081,74.4631081,1.03354556,1.03354556,2.13821453,2.13821453,0.492893008,0.0,0.0,6.90521965,0.16333638,0.0,-185.722024,0.15856196,132.625188,0.0,0.0
8.5,0.0,-192.608321,-0.0336963544,-0.0336963544,0.000679058868,0.000679058868,0.00194121733,0.00194121733,137.543938,61.4744645,61.4744645,0.884981311,0.884981311,1.8285085,1.8285085,0.492876747,0.0,0.0,7.16131793,0.121235818,0.0,-192.608321,0.165146187,137.543938,0.0,0.0
9.0,0.0,-197.457251,-0.0219983166,-0.0219983166,0.000454486992,0.000454486992,0.00129923646,0.00129923646,141.007472,48.4858192,48.4858192,0.715647574,0.715647574,1.51277757,1.51277757,0.492863083,0.0,0.0,7.34164906,0.0791509685,0.0,-197.457251,0.169802111,141.007472,0.0,0.0
9.5,0.0,-200.269664,-0.01030505147,-0.01030505147,0.000215938259,0.000215938259,0.000617300072,0.000617300072,143.01635,35.4971749,35.4971749,0.531484491,0.531484491,1.18915733,1.18915733,0.492852138,0.0,0.0,7.44624268,0.037083122,0.0,-200.269664,0.172506497,143.01635,0.0,0.0
10.0,0.0,-201.046402,0.001383272658,0.001383272658,-2.909846e-05,-2.909846e-05,3.4672244e-05,3.4672244e-05,143.571176,22.5085306,22.5085306,0.338429176,0.338429176,0.882837446,0.882837446,0.492843687,0.0,0.0,7.47513023,-0.00496696957,0.0,-201.046402,0.173259468,143.571176,0.0,0.0
10.5,0.0,-199.788338,0.0130666001,0.0130666001,-0.000273147003,-0.000273147003,-9.554978e-05,-9.554978e-05,142.672573,9.51988626,9.51988626,0.142415528,0.142415528,0.426801082,0.426801082,0.492838264,0.0,0.0,7.42834377,-0.0469991065,0.0,-199.788338,0.172061593,142.672573,0.0,0.0
