time_s,ice_torque_nm,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,ice_speed_soll_rpm,brake_perc,car_speed_kmph,car_acc_mpsh2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm,brake_trq_nm,brake_pwr_kw
0.0,0.0,-1.9658768,-0.13072988,-0.13072988,2.6916025e-05,2.6916025e-05,7.694452e-05,7.694452e-05,2.5388741,230.8687,230.8687,0.061381124,0.061381124,0.1845907,0.1845907,0.9811111,0.0,0.0,0.1321882,0.7189913,0.0,-1.9658768,0.66441405,2.5388741,0.0,0.0
0.5,0.0,-20.86852632,-0.203418128,-0.203418128,0.000435956284,0.000435956284,0.001246262955,0.001246262955,15.43433439,230.8687,230.8687,0.373148368,0.373148368,1.083185246,1.083185246,0.981108128,0.0,0.0,0.803599027,0.672537546,0.0,-20.86852632,0.328445919,15.43433439,0.0,0.0
1.0,0.0,-54.0365946,-0.187063413,-0.187063413,0.001057862245,0.001057862245,0.00302409795,0.00302409795,38.6120366,230.8687,230.8687,0.933504406,0.933504406,2.58701373,2.58701373,0.981094872,0.0,0.0,2.01036172,0.670294763,0.0,-54.0365946,0.0602568067,38.6120366,0.0,0.0
1.5,0.0,-86.4968126,-0.186302709,-0.186302709,0.00168749358,0.00168749358,0.00482401756,0.00482401756,61.7836259,230.8687,230.8687,1.49371258,1.49371258,3.94965446,3.94965446,0.981071076,0.0,0.0,3.2168061,0.670193046,0.0,-86.4968126,0.0830403545,61.7836259,0.0,0.0
2.0,0.0,-118.9314625,-0.186248022,-0.186248022,0.00231960765,0.00231960765,0.00663103411,0.00663103411,84.9509304,230.8687,230.8687,2.05381722,2.05381722,5.19020369,5.19020369,0.981037562,0.0,0.0,4.42302734,0.670046274,0.0,-118.9314625,0.113960872,84.9509304,0.0,0.0
2.5,0.0,-151.357518,-0.1861941,-0.1861941,0.00295118253,0.00295118253,0.0084365096,0.0084365096,108.112361,230.8687,230.8687,2.61377982,2.61377982,6.32429429,6.32429429,0.980995032,0.0,0.0,5.62894285,0.669853205,0.0,-151.357518,0.145025777,108.112361,0.0,0.0
3.0,0.0,-183.773112,-0.186127581,-0.186127581,0.00358194444,0.00358194444,0.0102396611,0.0102396611,131.2663128,230.8687,230.8687,3.17356172,3.17356172,7.36499903,7.36499903,0.980944088,0.0,0.0,6.83446921,0.669613923,0.0,-183.773112,0.176083472,131.2663128,0.0,0.0
3.5,0.0,-216.142731,-0.18489673,-0.18489673,0.00418362242,0.00418362242,0.0119596709,0.0119596709,154.381396,229.216885,229.216885,3.70437401,3.70437401,8.2442046,8.2442046,0.980885397,0.0,0.0,8.03797131,0.663987092,0.0,-216.142731,0.20356914,154.381396,0.0,0.0
4.0,0.0,-247.461418,-0.173785397,-0.173785397,0.00450011072,0.00450011072,0.0128644118,0.0128644118,176.725048,217.191653,217.191653,4.016899,4.016899,8.4849088,8.4849088,0.980822141,0.0,0.0,9.2013089,0.624747265,0.0,-247.461418,0.217928811,176.725048,0.0,0.0
4.5,0.0,-276.611209,-0.16111833,-0.16111833,0.00466401815,0.00466401815,0.0133329722,0.0133329722,197.543668,203.360438,203.360438,4.20446682,4.20446682,8.42171395,8.42171395,0.980758393,0.0,0.0,10.28524405,0.579640294,0.0,-276.611209,0.24432163,197.543668,0.0,0.0
