time_s,ice_torque_nm,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,ice_speed_soll_rpm,brake_perc,car_speed_kmph,car_acc_mpsh2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm,brake_trq_nm,brake_pwr_kw
0.0,254.19156,1026.9121,-24.401587,-24.401587,-2.6241772,-2.6241772,-2.2163346,-2.2163346,0.5916075,-43.51323,-43.51323,-0.0026957747,-0.0026957747,-0.0008927354,-0.0008927354,0.66899955,1415.3779,0.0,0.030802444,0.19123401,0.0,1026.9121,427.65115,0.5916075,0.0,0.0
0.5,254.19156,2891.2242,-87.9505779,-87.9505779,-27.538371,-27.538371,-25.05151336,-25.05151336,5.27450252,-43.51323,-43.51323,-0.02403429675,-0.02403429675,-0.00809691021,-0.00809691021,0.669066518,1415.3779,0.0,0.274620524,0.254684532,0.0,2891.2242,1206.139506,5.27450252,0.0,0.0
1.0,254.19156,3367.34428,-105.4870017,-105.4870017,-37.1978629,-37.1978629,-33.8953183,-33.8953183,14.26203365,-43.51323,-43.51323,-0.0649877304,-0.0649877304,-0.0224099885,-0.0224099885,0.669259635,1415.3779,0.0,0.742562379,0.262002206,0.0,3367.34428,1409.50432,14.26203365,0.0,0.0
1.5,254.19156,3364.10582,-105.835485,-105.835485,-37.284607,-37.284607,-33.9651433,-33.9651433,23.2925151,-46.5114072,-46.5114072,-0.1144513612,-0.1144513612,-0.0405683705,-0.0405683705,0.669465103,1415.3779,0.0,1.21274048,0.25290336,0.0,3364.10582,1413.42962,23.2925151,0.0,0.0
2.0,254.19156,3354.06789,-105.8132924,-105.8132924,-37.1655632,-37.1655632,-33.8490359,-33.8490359,30.5085076,-78.0490026,-78.0490026,-0.251094296,-0.251094296,-0.0919410714,-0.0919410714,0.66967032,1415.3779,0.0,1.58844599,0.150826813,0.0,3354.06789,1413.46612,30.5085076,0.0,0.0
2.5,254.19156,3349.78357,-105.7781524,-105.7781524,-37.1057618,-37.1057618,-33.7917911,-33.7917911,33.5605175,-116.6780453,-116.6780453,-0.410356252,-0.410356252,-0.151077723,-0.151077723,0.669875375,1415.3779,0.0,1.74735095,0.02577860203,0.0,3349.78357,1413.46542,33.5605175,0.0,0.0
3.0,254.19156,3351.57363,-105.743106,-105.743106,-37.1132873,-37.1132873,-33.8007474,-33.8007474,32.2804488,-155.307092,-155.307092,-0.523842594,-0.523842594,-0.190292327,-0.190292327,0.670080548,1415.3779,0.0,1.68070332,-0.1004364459,0.0,3351.57363,1413.46283,32.2804488,0.0,0.0
3.5,254.19156,3359.31132,-105.7137479,-105.7137479,-37.1886427,-37.1886427,-33.8761643,-33.8761643,26.7825132,-185.480281,-185.480281,-0.519596726,-0.519596726,-0.184571971,-0.184571971,0.670286035,1415.3779,0.0,1.39444959,-0.201864769,0.0,3359.31132,1413.47236,26.7825132,0.0,0.0
4.0,254.19156,3369.4907,-105.7126396,-105.7126396,-37.3009425,-37.3009425,-33.9867032,-33.9867032,19.5790342,-187.6507,-187.6507,-0.38474241,-0.38474241,-0.1341011964,-0.1341011964,0.67049185,1415.3779,0.0,1.019395601,-0.209170737,0.0,3369.4907,1413.50201,19.5790342,0.0,0.0
4.5,254.19156,3379.62,-105.7128425,-105.7128425,-37.4131467,-37.4131467,-34.0971369,-34.0971369,12.34784245,-187.6507,-187.6507,-0.242644177,-0.242644177,-0.0830100302,-0.0830100302,0.670697942,1415.3779,0.0,0.642898741,-0.209160406,0.0,3379.62,1413.49464,12.34784245,0.0,0.0
