time_s,ice_speed_rpm,ice_torque_nm,ice_power_kw,fuel_soll_mg,vtg_1,p_amb_bar,t_amb_k,no_eo_gps,no2_eo_gps,co_eo_gps,nh3_eo_gps,co2_eo_gps,propylene_eo_gps2,diesel_vap_eo_gps,diesel_vap_ads_eo_gps,o2_eo_gps,n2_eo_gps,no_tp_gps,no2_tp_gps,co_tp_gps,nh3_tp_gps,co2_tp_gps,propylene_tp_gps,diesel_vap_tp_gps,diesel_vap_ads_tp_gps,t_wall_scr1_k,t_gas_eo_k,t_wall_doc_k,t_avg_doc_k,t_wall_dpf_k,t_sub_dpf_k,t_wall_scr2_k,t_avg_scr2_k,t_wall_scr3_k,t_avg_scr3_k,t_gas_tp_k,ice_bsfc_bar,ice_imep_720_bar,ice_bmep_bar,cyl_pmax_bar,cyl_tmax_k,cyl_10_90_ca,mfb50_ca,cyl_lambda_1,combeff_perc,turb_speed_rpm,turb_power_kw,turb_torque_nm,turb_brake_power_kw,fuel_mf_c1_gps,fuel_mf_c2_gps,fuel_mf_c3_gps,fuel_mf_c4_gps,thc_tp_gps,thc_eo_gps,nox_eo_gps,nox_tp_gps,fuel_tot_gps
0.0,3476.81,-45.938683,-16.725847,54.311993,0.58,1.0871562,292.23907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9587332,0.0,0.0,0.0,8.7e-11,0.0,0.0,0.0,0.0,292.2391,300.30994,292.2391,295.24323,292.2391,292.2396,292.2391,292.73062,292.2391,292.49664,292.253,-905.09076,-1.3927268,-2.932683,33.448044,695.31256,0.0,0.0,1.0206898,0.0,15720.148,0.12637983,0.075412884,-0.019497987,1.0588794,1.0393424,1.0831909,1.0318321,0.0,0.0,0.0,0.0,4.2132448
0.5,3476.81,99.852285384615,36.355288923077,54.311993,0.338812932308,1.0871562,292.23907,0.005962510769,0.000480962205,0.001533654262,0.0,0.0,0.004295505892,0.0094898078,0.0094898078,0.612667388462,22.4226359,0.0,0.0,7.8851438e-05,2.013e-09,1.5748e-08,0.000224166869,0.000495239,0.00025034224,308.201484615385,425.040411538462,292.127504615385,287.062489230769,292.2391,292.236283846154,292.246183846154,292.249496153846,292.243289230769,292.246843076923,292.08984,189.583004615385,8.008657092308,6.374477515385,72.990922,1989.710976923077,23.323789538462,6.399780884615,1.292396961538,125.646923846154,55920.625230769234,1.056944926923,0.177547147692,-0.155380894462,0.740137234615,0.726301872308,0.736556299231,0.738497727692,0.00096974811,0.023275121492,0.006443472974,0.0,2.941493133846
1.0,3476.81,181.574437692308,66.109564461538,54.311993,0.23,1.0871562,292.23907,0.070130264385,0.0056570142,0.005536193585,0.0,0.0,0.010864063577,0.024001335077,0.024001335077,4.827987223077,68.126511538462,0.02044121741,0.000167804027,0.005703704177,6.208e-09,4.66915e-07,0.012774051192,0.028220794923,0.015923563154,348.093673076923,507.265412307692,291.137565384615,280.998153846154,292.2391,292.161735384615,292.245637692308,292.230504615385,292.247986923077,292.283133846154,291.946119230769,259.138963076923,13.383511,11.591543923077,105.349021,2087.477215384615,30.450680923077,8.591874469231,1.379341953846,99.867581076923,100170.75184615384,3.524876307692,0.333569261538,2.978887376923,1.168731802308,1.182136326154,1.165943423077,1.174919086923,0.056918409269,0.058866733731,0.075787278585,0.020609021437,4.691730638462
1.5,3476.81,228.81361,83.308908357143,54.311993,0.23,1.0871562,292.23907,0.094508618286,0.007623478829,0.0067268383,0.0,0.0,0.008353213214,0.018454261357,0.018454261357,5.7480843,85.963455285714,0.084533571143,0.000230548823,0.006650204986,7.586e-09,1.27735e-07,0.00922385025,0.020377677571,0.013691014643,397.258737142857,564.686272142857,290.709247857143,288.093102857143,292.2391,292.077624285714,292.234220714286,292.164989285714,292.256032857143,292.275315,291.811151428571,239.518255714286,16.479861571429,14.607249142857,121.473183214286,2134.544635714286,33.045961428571,10.627476071429,1.340055907143,99.875021714286,115597.14,5.378016271429,0.443251640714,4.876754871429,1.386164514286,1.391184757143,1.379099042857,1.384914892857,0.043292542464,0.045261735929,0.102132097114,0.084764119966,5.541363207143
2.0,3476.81,260.223749285714,94.745048214286,54.311993,0.23,1.0871562,292.23907,0.1133052975,0.009139701214,0.0078539987,0.0,0.0,0.009543200143,0.0210832295,0.0210832295,6.967111107143,97.449508642857,0.098768361214,0.000236540442,0.007771315221,8.516e-09,1.26856e-07,0.009303200821,0.020552983714,0.01496367675,446.854467142857,611.314710714286,291.253915,298.982117857143,292.239074285714,292.10759,292.221025,292.177585714286,292.262731428571,292.281765714286,291.688299285714,235.726023571429,18.530045714286,16.612443142857,131.105057142857,2158.463392857143,33.162388428571,11.8171015,1.3641534,99.908615357143,129674.55635714284,7.347026078571,0.540268505714,6.876471771429,1.550474985714,1.554022942857,1.5481484,1.549609757143,0.044819861286,0.051709659143,0.122444998714,0.099004901656,6.202256085714
2.5,3476.81,267.048769285714,97.229976,54.311993,0.23,1.0871562,292.23907,0.146083253571,0.011783714857,0.008740731964,0.0,0.0,0.011296248786,0.024956136429,0.024956136429,8.185544542857,107.072086428571,0.125231924857,0.000278590898,0.008726365429,1.3064e-08,1.37929e-07,0.01108857925,0.024497300714,0.018627686714,492.925895,636.639372857143,292.827647142857,310.893327857143,292.239057142857,292.332113571429,292.227990714286,292.323197857143,292.271097857143,292.308847142857,291.5771,233.055235,19.002209285714,17.048146357143,138.786395714286,2103.874357142857,32.741166428571,12.015942142857,1.408867092857,99.909534571429,141295.74285714285,9.282760714286,0.626896830714,8.892073678571,1.573604,1.573604,1.573604,1.573604,0.054213566679,0.061208521643,0.157866968429,0.125510515755,6.294416
3.0,3476.81,265.94981,96.829855692308,54.311993,0.23,1.0871562,292.23907,0.156153246923,0.012596004846,0.009107824962,0.0,0.0,0.012996629308,0.028712686846,0.028712686846,9.1022545,114.316393,0.145771060769,0.000330277433,0.009161855769,4.1485e-08,1.84171e-07,0.012701891115,0.028061477385,0.022052298846,528.694493846154,651.109503076923,295.139856153846,322.312640769231,292.23904,292.748557692308,292.274804615385,292.614885384615,292.286228461538,292.374458461538,291.489352307692,234.018385384615,18.957586153846,16.977989846154,144.168260769231,2033.420446153846,32.508920769231,12.041563653846,1.4429298,99.908553846154,149999.08153846156,11.052391769231,0.703249496923,10.688723576923,1.573604,1.573604,1.573604,1.573604,0.062815667346,0.070422003,0.168749251769,0.146101338202,6.294416
3.5,3476.81,264.28226,96.222716,54.311993,0.23,1.0871562,292.23907,0.164795001429,0.013293086286,0.009275454214,0.0,0.0,0.014948462929,0.033024757786,0.033024757786,9.895100964286,120.752715071429,0.148897581429,0.000396215654,0.009341807286,1.47289e-07,2.8401e-07,0.01462667525,0.032313795143,0.026136412857,558.972915,663.480504285714,298.242858571429,334.001349285714,292.239048571429,293.388410714286,292.381412142857,293.081744285714,292.313947857143,292.495817142857,291.418232857143,235.495375714286,18.874428642857,16.871535357143,149.205865,1975.434592857143,32.356742357143,12.084738571429,1.480404292857,99.909409,157938.41142857142,12.834957428571,0.775704316429,12.487043785714,1.573603507143,1.573603507143,1.573603507143,1.573603507143,0.07307688325,0.0809979785,0.178088087714,0.149293797083,6.294414028571
4.0,3476.81,262.054071428571,95.411453285714,54.311993,0.230028082857,1.0871562,292.23907,0.171735416429,0.013852930321,0.009285273929,0.0,0.0,0.017528516786,0.038724719,0.038724719,10.945196928571,126.808341714286,0.146486905714,0.000480663507,0.00940541825,4.26562e-07,5.16619e-07,0.017030049714,0.037623373071,0.031324575286,586.165003571428,674.266042142857,302.325037142857,346.428317857143,292.239133571429,294.323642142857,292.580299285714,293.785320714286,292.364915,292.702669285714,291.363274285714,237.498324285714,18.755705571429,16.72929,154.16419,1921.861807142857,32.341456428571,12.1578225,1.528861121429,99.909624357143,165356.19857142857,14.742372642857,0.851126726429,14.419185035714,1.573604,1.573604,1.573604,1.573604,0.085977998071,0.094977954786,0.18558834675,0.146967569221,6.294416
4.5,3476.81,261.758927142857,95.303993142857,54.311993,0.245186139286,1.0871562,292.23907,0.178071987857,0.014364066071,0.009043454107,0.0,0.0,0.020467637286,0.045217944643,0.045217944643,12.145561214286,132.623973571429,0.139297541429,0.000585704116,0.009245247179,9.70589e-07,1.067544e-06,0.020027207857,0.044244735,0.037946089286,609.100289285714,682.200362142857,307.261950714286,360.175895,292.239341428571,295.5612,292.893699285714,294.747255714286,292.449489285714,293.025823571429,291.320932142857,237.770059285714,18.760987428571,16.710447642857,159.387261428571,1877.382564285714,32.250892142857,12.164914357143,1.583400271429,99.910300571429,172174.82142857142,16.637348,0.922540398571,16.333866642857,1.573604,1.573604,1.573604,1.573604,0.102218032143,0.110903526571,0.192436053929,0.139883245545,6.294416
