time_s,ice_torque_nm,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,ice_speed_soll_rpm,brake_perc,car_speed_kmph,car_acc_mpsh2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm,brake_trq_nm,brake_pwr_kw
0.0,181.26376,1068.261,51.38473,51.38473,5.748423,5.748423,6.867332,6.867332,1.0427375,42.364185,42.364185,0.0046259663,0.0046259663,0.013950995,0.013950995,0.3925876,3220.3894,0.0,0.05429083,0.24742186,0.0,1068.261,445.12015,1.0427375,0.0,0.0
0.5,181.26376,5940.34499,-21.5500276,-21.5500276,-20.52830638,-20.52830638,-19.21627001,-19.21627001,6.5797557,42.364185,42.364185,0.0291902124,0.0291902124,0.0862463933,0.0862463933,0.392581167,3220.3894,0.0,0.342579425,0.32673492,0.0,5940.34499,2475.66327,6.5797557,0.0,0.0
1.0,181.26376,7660.80755,-74.0346217,-74.0346217,-59.3991754,-59.3991754,-56.9842651,-56.9842651,19.6462366,42.364185,42.364185,0.0871579189,0.0871579189,0.248938543,0.248938543,0.392833982,3220.3894,0.0,1.022894569,0.400143854,0.0,7660.80755,3199.18987,19.6462366,0.0,0.0
1.5,181.26376,7680.64554,-75.6045025,-75.6045025,-60.8097128,-60.8097128,-58.3316909,-58.3316909,33.5477574,42.364185,42.364185,0.148830165,0.148830165,0.409881977,0.409881977,0.393152898,3219.79858,0.0,1.74668659,0.40284418,0.0,7680.64554,3215.5616,33.5477574,0.0,0.0
2.0,181.26376,7574.66138,-76.9431004,-76.9431004,-61.0327121,-61.0327121,-58.5288212,-58.5288212,47.5184022,42.364185,42.364185,0.210809082,0.210809082,0.560151601,0.560151601,0.39347356,3182.08727,0.0,2.47407773,0.405123899,0.0,7574.66138,3179.61817,47.5184022,0.0,0.0
2.5,181.26376,7410.15061,-76.7653324,-76.7653324,-59.5697576,-59.5697576,-57.1092864,-57.1092864,61.519868,42.364185,42.364185,0.27292472,0.27292472,0.70040559,0.70040559,0.393790498,3123.75306,0.0,3.20307338,0.404749103,0.0,7410.15061,3119.33938,61.519868,0.0,0.0
3.0,181.26376,7336.24348,-75.4498373,-75.4498373,-57.9643007,-57.9643007,-55.5688613,-55.5688613,75.4679856,42.364185,42.364185,0.334803693,0.334803693,0.830849911,0.830849911,0.394099965,3102.5366,0.0,3.92929159,0.40237829,0.0,7336.24348,3096.7303,75.4679856,0.0,0.0
3.5,181.26376,7320.8341,-75.5325931,-75.5325931,-57.905999,-57.905999,-55.5102729,-55.5102729,89.3801844,42.364185,42.364185,0.396523309,0.396523309,0.952616349,0.952616349,0.394406139,3102.5366,0.0,4.65363948,0.402423213,0.0,7320.8341,3098.44154,89.3801844,0.0,0.0
4.0,181.26376,7301.478290000001,-75.5369349,-75.5369349,-57.7562217,-57.7562217,-55.3639819,-55.3639819,103.2908855,42.364185,42.364185,0.458236286,0.458236286,1.06682003,1.06682003,0.394711326,3102.5366,0.0,5.37790951,0.402315112,0.0,7301.478290000001,3098.50979,103.2908855,0.0,0.0
4.5,181.26376,7282.011500000001,-75.5369824,-75.5369824,-57.6022704,-57.6022704,-55.2137174,-55.2137174,117.1973638,42.364185,42.364185,0.519930527,0.519930527,1.17412376,1.17412376,0.395015392,3102.5366,0.0,6.10195971,0.402182875,0.0,7282.011500000001,3098.52939,117.1973638,0.0,0.0
5.0,181.26376,7262.549279999999,-75.5369422,-75.5369422,-57.4482894,-57.4482894,-55.0634406,-55.0634406,131.0989755,42.364185,42.364185,0.581603196,0.581603196,1.27513001,1.27513001,0.395318372,3102.5366,0.0,6.82575662,0.402033857,0.0,7262.549279999999,3098.54804,131.0989755,0.0,0.0
5.5,180.221707,7241.43305,-75.3623022,-75.3623022,-57.1492572,-57.1492572,-54.7752044,-54.7752044,144.992701,42.364185,42.364185,0.643240841,0.643240841,1.37035759,1.37035759,0.395620253,3102.5366,0.0,7.54914249,0.4003546,0.0,7241.43305,3097.8739,144.992701,0.0,0.0
6.0,113.827049,7096.227989999999,-48.7215656,-48.7215656,-36.2621907,-36.2621907,-34.7933233,-34.7933233,157.24667,42.364185,42.364185,0.697603956,0.697603956,1.45008136,1.45008136,0.395887621,3102.5366,0.0,8.18715384,0.276524754,0.0,7096.227989999999,3044.60806,157.24667,0.0,0.0
6.5,11.1197027,7047.174679999999,-4.4274188,-4.4274188,-3.26677871,-3.26677871,-2.56090224,-2.56090224,163.363034,42.364185,42.364185,0.724738401,0.724738401,1.48846757,1.48846757,0.39599823,3102.5366,0.0,8.5056067,0.0797005069,0.0,7047.174679999999,3027.76791,163.363034,0.0,0.0
7.0,-26.233828,7172.86544,12.1941509,12.1941509,9.15561655,9.15561655,9.9461882,9.9461882,164.309705,42.364185,42.364185,0.728938175,0.728938175,1.49432122,1.49432122,0.395917871,3102.5366,0.0,8.5548955,0.00720866614,0.0,7172.86544,3080.62149,164.309705,0.0,0.0
7.5,-26.233828,7214.626600000001,10.9506023,10.9506023,8.2733291,8.2733291,9.0404683,9.0404683,164.612241,42.364185,42.364185,0.730280322,0.730280322,1.49618472,1.49618472,0.395812612,3102.5366,0.0,8.5706472,0.00936845125,0.0,7214.626600000001,3098.17528,164.612241,0.0,0.0
8.0,-26.233828,7215.15646,10.91416125,10.91416125,8.2464065,8.2464065,9.0125097,9.0125097,164.937727,42.364185,42.364185,0.73172429,0.73172429,1.49818717,1.49818717,0.395710804,3102.5366,0.0,8.58759385,0.0094272639,0.0,7215.15646,3098.58581,164.937727,0.0,0.0
8.5,-26.233828,7214.718989999999,10.9135195,10.9135195,8.2454215,8.2454215,9.0114396,9.0114396,165.263024,42.2603059,42.2603059,0.731368137,0.731368137,1.49694478,1.49694478,0.395609056,3102.5366,0.0,8.60453065,0.0090884199,0.0,7214.718989999999,3098.5937,165.263024,0.0,0.0
9.0,-26.233828,7214.6514,10.9193662,10.9193662,8.24976165,8.24976165,9.0159499,9.0159499,165.291422,35.4957539,35.4957539,0.614446382,0.614446382,1.31914179,1.31914179,0.395508143,3102.5366,0.0,8.60600915,-0.0128010554,0.0,7214.6514,3098.58212,165.291422,0.0,0.0
9.5,-25.9966236,7216.469749999999,10.8894015,10.8894015,8.229178,8.229178,8.99466165,8.99466165,164.256888,25.0002884,25.0002884,0.430168413,0.430168413,1.06346447,1.06346447,0.395409859,3102.5366,0.0,8.55214545,-0.0464161566,0.0,7216.469749999999,3098.73469,164.256888,0.0,0.0
10.0,-10.882877238,7247.819130000001,4.828716526,4.828716526,3.662162014,3.662162014,4.323613841,4.323613841,162.70566,21.165497,21.165497,0.360628244,0.360628244,0.949221858,0.949221858,0.395331058,3102.5366,0.0,8.47137995,-0.0306628047,0.0,7247.819130000001,3110.87368,162.70566,0.0,0.0
10.5,12.15036215,7252.510769999999,-5.92074806,-5.92074806,-4.49110291,-4.49110291,-3.882322997,-3.882322997,162.432185,21.4061971,21.4061971,0.364124922,0.364124922,0.954835338,0.954835338,0.395319751,3098.04464,0.0,8.4571407,0.01565953933,0.0,7252.510769999999,3112.66619,162.432185,0.0,0.0
11.0,-1.44849059,6517.07913,-10.80789275,-10.80789275,-7.55711748,-7.55711748,-6.89257501,-6.89257501,163.845464,37.0253111,37.0253111,0.635705377,0.635705377,1.36118126,1.36118126,0.39536609,2811.5978,0.0,8.5307246,0.0588336635,0.0,6517.07913,2807.47288,163.845464,0.0,0.0
