time_s,ice_torque_nm,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,ice_speed_soll_rpm,brake_perc,car_speed_kmph,car_acc_mpsh2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm,brake_trq_nm,brake_pwr_kw
0.0,0.0,-0.9078859,-0.060200647,-0.060200647,5.723782e-06,5.723782e-06,1.6362506e-05,1.6362506e-05,1.1677521,105.88133,105.88133,0.012947881,0.012947881,0.039008353,0.039008353,0.56596047,0.0,0.0,0.0607998,0.32970783,0.0,-0.9078859,0.3040638,1.1677521,0.0,0.0
0.5,0.0,-9.13392429,-0.0856072912,-0.0856072912,7.8109356e-05,7.8109356e-05,0.000223290267,0.000223290267,6.73745855,105.88133,105.88133,0.0747040476,0.0747040476,0.220003596,0.220003596,0.565959762,0.0,0.0,0.3507903165,0.280029351,0.0,-9.13392429,0.1332589312,6.73745855,0.0,0.0
1.0,0.0,-22.4083648,-0.0739755046,-0.0739755046,0.000173550246,0.000173550246,0.000496125992,0.000496125992,16.0075898,105.88133,105.88133,0.177490035,0.177490035,0.508006759,0.508006759,0.565956882,0.0,0.0,0.83344592,0.265774215,0.0,-22.4083648,0.0224273822,16.0075898,0.0,0.0
1.5,0.0,-35.2738115,-0.0738717625,-0.0738717625,0.000272871262,0.000272871262,0.000780053769,0.000780053769,25.1955884,105.88133,105.88133,0.27936535,0.27936535,0.776616441,0.776616441,0.565951755,0.0,0.0,1.31182529,0.265757705,0.0,-35.2738115,0.0338247435,25.1955884,0.0,0.0
2.0,0.0,-48.136079,-0.0738640246,-0.0738640246,0.00037233281,0.00037233281,0.001064383296,0.001064383296,34.3828947,105.88133,105.88133,0.381232985,0.381232985,1.029931776,1.029931776,0.565944548,0.0,0.0,1.79016859,0.265734066,0.0,-48.136079,0.0461404887,34.3828947,0.0,0.0
2.5,0.0,-60.9969966,-0.0738554104,-0.0738554104,0.000471757061,0.000471757061,0.00134860619,0.00134860619,43.5692582,105.88133,105.88133,0.483090168,0.483090168,1.26921661,1.26921661,0.565935374,0.0,0.0,2.26846281,0.265703158,0.0,-60.9969966,0.058467578,43.5692582,0.0,0.0
3.0,0.0,-73.8562426,-0.0738447925,-0.0738447925,0.000571129637,0.000571129637,0.00163268142,0.00163268142,52.7544268,105.88133,105.88133,0.584934106,0.584934106,1.49559917,1.49559917,0.565924289,0.0,0.0,2.74669481,0.265664958,0.0,-73.8562426,0.0707932885,52.7544268,0.0,0.0
3.5,0.0,-86.7134596,-0.0738321517,-0.0738321517,0.000670439631,0.000670439631,0.00191657766,0.00191657766,61.9381491,105.88133,105.88133,0.686762004,0.686762004,1.71008998,1.71008998,0.565911417,0.0,0.0,3.2248515,0.265619479,0.0,-86.7134596,0.083117068,61.9381491,0.0,0.0
4.0,0.0,-99.5683004,-0.07381749,-0.07381749,0.000769676116,0.000769676116,0.0022002638,0.0022002638,71.1201739,105.88133,105.88133,0.788571079,0.788571079,1.91359667,1.91359667,0.565896824,0.0,0.0,3.70291975,0.265566731,0.0,-99.5683004,0.0954385699,71.1201739,0.0,0.0
4.5,0.0,-112.4204166,-0.0738008081,-0.0738008081,0.000868828252,0.000868828252,0.00248370881,0.00248370881,80.3002476,105.88133,105.88133,0.89035852,0.89035852,2.1069368,2.1069368,0.565880584,0.0,0.0,4.18088668,0.26550673,0.0,-112.4204166,0.1077574552,80.3002476,0.0,0.0
