time_s,ice_torque_nm,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,ice_speed_soll_rpm,brake_perc,car_speed_kmph,car_acc_mpsh2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm,brake_trq_nm,brake_pwr_kw
0.0,104.03538,893.2229,99.27685,65.03672,9.286167,6.083407,11.696805,7.662627,1.0090495,78.61959,51.63958,0.00830753,0.0054566185,0.025050275,0.016453722,0.0055461344,3999.1626,0.0,0.05253685,0.16401051,0.0,893.2229,372.2658,1.0090495,0.0,0.0
0.5,104.03538,4864.05972,290.490086,16.5382363,150.912304,6.9972406,166.1683245,7.67089018,2.64264634,78.61959,4.80291034,0.0217569718,0.001108724314,0.0658121051,0.00335367224,0.00546131552,3999.1626,0.0,0.1375911606,0.0786158476,0.0,4864.05972,2025.51415,2.64264634,0.0,0.0
1.0,104.03538,10025.18395,88.5429427,-19.95068258,79.4027992,-23.2454717,107.5742496,-21.11011647,6.05744038,78.61959,33.52216511,0.0498710543,0.02789730875,0.1485220706,0.08205361942,0.00534623699,3999.1626,0.0,0.315384719,0.2034563006,0.0,10025.18395,4175.08994,6.05744038,0.0,0.0
1.5,103.3566565,9790.748,-50.5212184,-50.5212184,-51.9454663,-51.9454663,-49.6580611,-49.6580611,17.81433355,78.61959,78.61959,0.146665846,0.146665846,0.416543252,0.416543252,0.00561825895,3999.1626,0.0,0.927515294,0.385770737,0.0,9790.748,4084.4042,17.81433355,0.0,0.0
2.0,59.9190437,9476.1071,-26.02270085,-26.02270085,-25.8534016,-25.8534016,-24.31106275,-24.31106275,29.7986739,78.61959,78.61959,0.245333209,0.245333209,0.671456047,0.671456047,0.00588493716,3999.1626,0.0,1.55148805,0.292529269,0.0,9476.1071,3960.47736,29.7986739,0.0,0.0
2.5,-7.27249941,9399.20475,7.513260835,0.885339635,7.305400664,0.851578724,10.388168517,2.134649847,37.3074716,78.61959,58.5947376,0.307153319,0.2266274361,0.847838569,0.613326653,0.00595733842,3999.1626,0.0,1.94243865,0.1026314321,0.0,9399.20475,3932.86194,37.3074716,0.0,0.0
3.0,-31.707184,8854.015300000001,155.4259174,6.68101399,142.6482877,6.18906644,175.2012945,7.64552907,36.1420689,78.61959,4.26536981,0.297558525,0.0163771063,0.900085746,0.0495391623,0.00582314237,3999.1626,0.0,1.88176114,-0.1131529139,0.0,8854.015300000001,3705.32424,36.1420689,0.0,0.0
3.5,-31.707184,8204.56425,300.0,7.53912981,257.75399,6.4731922,305.356316,7.66617384,32.0002697,78.61959,1.97589407,0.263459002,0.00661348062,0.79693798,0.0200051391,0.00566876718,3990.06357,0.0,1.6661156,-0.1224122512,0.0,8204.56425,3432.66454,32.0002697,0.0,0.0
4.0,-31.707184,7643.38664,285.751364,8.33180846,228.987043,6.66548933,263.21126,7.65709598,27.7575513,78.61959,2.30726393,0.228528596,0.00667967941,0.691276895,0.0202053836,0.00551448934,3410.09632,0.0,1.44521563,-0.122721103,0.0,7643.38664,3196.67705,27.7575513,0.0,0.0
4.5,-31.707184,6892.95341,66.754973,-3.5041048,51.81101863,-1.85639837,59.7403306,-1.00879293,24.6287443,78.61959,36.9468463,0.202769048,0.095799993,0.591317335,0.2691390262,0.00538282639,2512.9385,0.0,1.28231216,0.0109780911,0.0,6892.95341,2882.58938,24.6287443,0.0,0.0
5.0,-31.707184,5290.6805,10.1037427,9.05707575,5.54051856,4.97078481,6.16018564,5.5381784,28.2472109,78.61959,73.2822033,0.232559977,0.216067241,0.640739913,0.59537129,0.00534834329,2186.6506,0.0,1.47071005,0.1074754881,0.0,5290.6805,2217.98454,28.2472109,0.0,0.0
5.5,-31.4361911,5138.845530000001,28.5966612,12.51327795,15.3749223,6.73351379,16.7514436,7.33742931,29.812115,78.61959,36.5566914,0.245443869,0.1142820062,0.693937347,0.3218154,0.00520029863,2186.6506,0.0,1.55218786,-0.01704171265,0.0,5138.845530000001,2155.71862,29.812115,0.0,0.0
6.0,-14.13043767,5291.06916,19.63445022,7.85068852,10.713736306,4.305280076,11.772753763,4.790371923,29.3615232,78.61959,51.2982496,0.241734131,0.1590848414,0.679579198,0.441868351,0.00505513384,2186.6506,0.0,1.52872747,0.0588505259,0.0,5291.06916,2218.79697,29.3615232,0.0,0.0
6.5,12.63930019,5267.78955,-6.16435532,-6.16435532,-3.39427623,-3.39427623,-2.90021315,-2.90021315,34.6781824,78.61959,78.61959,0.285506324,0.285506324,0.769880047,0.769880047,0.00502884957,2186.6506,0.0,1.80554296,0.202847349,0.0,5267.78955,2212.21445,34.6781824,0.0,0.0
7.0,22.375113,5200.77115,-9.7243386,-9.7243386,-5.29648873,-5.29648873,-4.7540472,-4.7540472,42.1273958,78.61959,78.61959,0.346835866,0.346835866,0.914024175,0.914024175,0.00506687529,2186.6506,0.0,2.19339121,0.220367671,0.0,5200.77115,2188.67716,42.1273958,0.0,0.0
7.5,22.375113,5178.61172,-9.3816148,-9.3816148,-5.08768062,-5.08768062,-4.53519004,-4.53519004,49.7306056,78.61959,78.61959,0.409433285,0.409433285,1.05458891,1.05458891,0.00510724863,2186.6506,0.0,2.58925747,0.219741148,0.0,5178.61172,2183.89592,49.7306056,0.0,0.0
8.0,22.375113,5167.709720000001,-9.3717033,-9.3717033,-5.07160326,-5.07160326,-4.51981096,-4.51981096,57.3263801,78.61959,78.61959,0.471969478,0.471969478,1.18879097,1.18879097,0.00514545918,2186.6506,0.0,2.98473659,0.219688802,0.0,5167.709720000001,2183.79463,57.3263801,0.0,0.0
8.5,22.7541023,5157.67606,-9.4352634,-9.4352634,-5.09608987,-5.09608987,-4.54743781,-4.54743781,64.9213794,78.579293,78.579293,0.534210891,0.534210891,1.31647063,1.31647063,0.00518220683,2186.6506,0.0,3.38017534,0.220069465,0.0,5157.67606,2184.05421,64.9213794,0.0,0.0
9.0,46.9255103,5192.94789,-19.13117565,-19.13117565,-10.4085675,-10.4085675,-9.7675103,-9.7675103,72.9948749,75.962225,75.962225,0.580341467,0.580341467,1.39884629,1.39884629,0.0052358776,2186.6506,0.0,3.80052739,0.25657664,0.0,5192.94789,2203.44515,72.9948749,0.0,0.0
