time_s,ice_torque_nm,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,ice_speed_soll_rpm,brake_perc,car_speed_kmph,car_acc_mpsh2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm,brake_trq_nm,brake_pwr_kw
0.0,124.361694,471.95486,-18.300583,-18.300583,-0.90448934,-0.90448934,-0.6270182,-0.6270182,-0.13172333,-60.7492,-60.7492,0.0008379766,0.0008379766,0.002533674,0.002533674,0.8616715,483.2431,0.0,-0.006858264,-0.018768916,0.0,471.95486,196.30699,-0.13172333,0.0,0.0
0.5,124.361694,1050.89161,-46.9084761,-46.9084761,-5.23907093,-5.23907093,-4.40082994,-4.40082994,0.263455106,-60.7492,-60.7492,-0.001676006853,-0.001676006853,-0.000101686494,-0.000101686494,0.861685573,483.2431,0.0,0.0137169676,0.02726531246,0.0,1050.89161,437.437577,0.263455106,0.0,0.0
1.0,124.361694,1156.56881,-51.6990166,-51.6990166,-6.26156478,-6.26156478,-5.30112542,-5.30112542,1.238947397,-60.7492,-60.7492,-0.00788173904,-0.00788173904,-0.00261690863,-0.00261690863,0.861721607,483.2431,0.0,0.0645066316,0.0245226564,0.0,1156.56881,481.980225,1.238947397,0.0,0.0
1.5,124.1909622,1156.75387,-51.7227372,-51.7227372,-6.26544096,-6.26544096,-5.30439988,-5.30439988,1.94443049,-60.7492,-60.7492,-0.0123697696,-0.0123697696,-0.00411628407,-0.00411628407,0.861758996,483.2431,0.0,0.1012380854,0.0165179815,0.0,1156.75387,482.46915,1.94443049,0.0,0.0
2.0,113.2945069,1135.44799,-47.3509637,-47.3509637,-5.63156521,-5.63156521,-4.77665103,-4.77665103,2.18364001,-60.7492,-60.7492,-0.01389153475,-0.01389153475,-0.00462620439,-0.00462620439,0.861795059,483.2431,0.0,0.1136926891,-0.00644082825,0.0,1135.44799,473.743289,2.18364001,0.0,0.0
2.5,96.438351,1129.76173,-40.0837916,-40.0837916,-4.74210251,-4.74210251,-4.04611213,-4.04611213,1.49413164,-60.7492,-60.7492,-0.00950512963,-0.00950512963,-0.00315882326,-0.00315882326,0.861826276,483.2431,0.0,0.0777929703,-0.0316501079,0.0,1129.76173,470.974609,1.49413164,0.0,0.0
3.0,90.308815,1152.25766,-37.3595649,-37.3595649,-4.50807286,-4.50807286,-3.86487503,-3.86487503,0.320232364,-60.7492,-60.7492,-0.00203720352,-0.00203720352,-0.000385726546,-0.000385726546,0.861853977,483.2431,0.0,0.01667311374,-0.0307035297,0.0,1152.25766,479.649901,0.320232364,0.0,0.0
3.5,89.8561696,1159.66373,-37.4893992,-37.4893992,-4.5527492,-4.5527492,-3.90641021,-3.90641021,-0.541510409,-60.7492,-60.7492,0.00344489504,0.00344489504,0.0103989379,0.0103989379,0.861881723,483.2431,0.0,-0.02819410455,-0.0206551256,0.0,1159.66373,482.228457,-0.541510409,0.0,0.0
4.0,60.958448,1105.85348,-25.9052069,-25.9052069,-3.00909659,-3.00909659,-2.56146107,-2.56146107,-1.755262753,-60.7492,-60.7492,0.01116635233,0.01116635233,0.0335545551,0.0335545551,0.861905973,483.2431,0.0,-0.091388939,-0.0609148055,0.0,1105.85348,459.128907,-1.755262753,0.0,0.0
4.5,16.2577642686,1092.48512,-6.6370437782,-6.6370437782,-0.75807824875,-0.75807824875,-0.5714041333,-0.5714041333,-4.82558041,-60.7492,-60.7492,0.030698612,0.030698612,0.0912972558,0.0912972558,0.861916657,483.2431,0.0,-0.2512471,-0.1123741686,0.0,1092.48512,451.773494,-4.82558041,0.0,0.0
