time_s,ice_speed_rpm,ice_torque_nm,ice_power_kw,fuel_mg,vtg_1,p_amb_bar,t_amb_k,no_eo_gps,no2_eo_gps,co_eo_gps,nh3_eo_gps,co2_eo_gps,propylene_eo_gps,diesel_vap_eo_gps,diesel_vap_ads_eo_gps,o2_eo_gps,n2_eo_gps,no_tp_gps,no2_tp_gps,co_tp_gps,nh3_tp_gps,co2_tp_gps,propylene_tp_gps,diesel_vap_tp_gps,diesel_vap_ads_tp_gps,t_wall_scr1_k,t_gas_eo_k,t_wall_doc_k,t_avg_doc_k,t_wall_dpf_k,t_sub_dpf_k,t_wall_scr2_k,t_avg_scr2_k,t_wall_scr3_k,t_avg_scr3_k,t_gas_tp_k,ice_bsfc_gpkwh,ice_imep_720_bar,ice_bmep_bar,cyl_pmax_bar,cyl_tmax_k,cyl_10_90_kw,mfb50_kw,cyl_lambda_1,combeff_1,turb_speed_rpm,turb_power_rpm,turb_torque_nm,turb_brake_power_kw,fuel_mf_c1_gps,fuel_mf_c2_gps,fuel_mf_c3_gps,fuel_mf_c4_gps,thc_tp_gps,thc_eo_gps,nox_eo_gps,nox_tp_gps,fuel_tot_gps,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,brake_perc,car_speed_kmph,car_acc_mps2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm
78.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1051.0,-0.043025,-0.043025,0.0047339,0.0047339,0.0077882,0.0077882,750.64,78.922,78.922,6.2029,6.2029,7.5746,7.5746,0.69043,0.0,39.083,0.15421,0,-1051.0,0.9749,750.64
78.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1056.6,-0.022354,-0.022354,0.0024728,0.0024728,0.0040618,0.0040618,754.69,56.151,56.151,4.4372,4.4372,5.4968,5.4968,0.69037,0.0,39.293,0.080236,0,-1056.6,0.97902,754.69
79.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1058.3,0.0048754,0.0048754,-0.0005401,-0.0005401,-0.00012596,-0.00012596,755.84,25.871,25.871,2.0479,2.0479,2.8458,2.8458,0.69034,0.0,39.353,-0.017848,0,-1058.3,0.96761,755.84
79.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1055.4,0.025704,0.025704,-0.0028403,-0.0028403,-0.0017287,-0.0017287,753.83,3.3357,3.3357,0.26375,0.26375,0.45962,0.45962,0.69033,0.0034781,39.249,-0.091197,0,-1055.4,0.98005,753.83
80.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1049.9,0.036604,0.036604,-0.0040242,-0.0040242,-0.0024455,-0.0024455,749.9,-4.9793,-4.9793,-0.39089,-0.39089,-0.24425,-0.24425,0.69033,0.092815,39.044,-0.13026,0,-1049.9,0.99032,749.9
80.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1043.2,0.039636,0.039636,-0.00433,-0.00433,-0.0026264,-0.0026264,745.17,-11.012,-11.012,-0.85894,-0.85894,-0.54007,-0.54007,0.69033,0.039945,38.798,-0.1433,0,-1043.2,0.99445,745.17
81.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1034.7,0.062084,0.062084,-0.0067244,-0.0067244,-0.0040686,-0.0040686,739.02,-36.742,-36.742,-2.8417,-2.8417,-2.1769,-2.1769,0.69034,0.0058926,38.478,-0.2251,0,-1034.7,0.94976,739.02
81.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1022.0,0.079997,0.079997,-0.0085612,-0.0085612,-0.0051619,-0.0051619,729.98,-46.315,-46.315,-3.5408,-3.5408,-2.7948,-2.7948,0.69036,0.21244,38.007,-0.2841,0,-1022.0,0.95645,729.98
82.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1009.1,0.066463,0.066463,-0.0070246,-0.0070246,-0.0042202,-0.0042202,720.81,-21.332,-21.332,-1.6127,-1.6127,-1.1305,-1.1305,0.69038,0.49861,37.53,-0.23715,0,-1009.1,0.99086,720.81
82.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.6,0.028727,0.028727,-0.0030115,-0.0030115,-0.001805,-0.001805,714.85,1.4573,1.4573,0.10896,0.10896,0.19438,0.19438,0.69038,0.097108,37.219,-0.10716,0,-1000.6,1.0215,714.85
83.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-996.41,0.023824,0.023824,-0.0024858,-0.0024858,-0.001488,-0.001488,711.73,3.6107,3.6107,0.26909,0.26909,0.43849,0.43849,0.69038,0.0,37.057,-0.087127,0,-996.41,0.96137,711.73
83.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-992.06,0.0266,0.0266,-0.0027632,-0.0027632,-0.001652,-0.001652,708.61,0.6388,0.6388,0.047551,0.047551,0.10459,0.10459,0.69037,4.22e-07,36.894,-0.096597,0,-992.06,0.94609,708.61
84.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-986.35,0.04088,0.04088,-0.0042214,-0.0042214,-0.0025195,-0.0025195,704.49,-14.656,-14.656,-1.0805,-1.0805,-0.68914,-0.68914,0.69038,0.0032312,36.68,-0.14817,0,-986.35,0.91964,704.49
84.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-977.89,0.054404,0.054404,-0.0055707,-0.0055707,-0.0033169,-0.0033169,698.46,-26.877,-26.877,-1.9654,-1.9654,-1.3767,-1.3767,0.69038,0.041209,36.366,-0.19402,0,-977.89,0.91848,698.46
85.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-968.26,0.055564,0.055564,-0.0056339,-0.0056339,-0.0033449,-0.0033449,691.61,-23.542,-23.542,-1.7057,-1.7057,-1.1575,-1.1575,0.69039,0.16658,36.009,-0.19894,0,-968.26,0.92649,691.61
85.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-959.19,0.047811,0.047811,-0.0048029,-0.0048029,-0.0028405,-0.0028405,685.16,-18.189,-18.189,-1.3051,-1.3051,-0.83592,-0.83592,0.6904,0.10387,35.673,-0.17223,0,-959.19,0.93284,685.16
86.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-950.94,0.048238,0.048238,-0.0048034,-0.0048034,-0.0028299,-0.0028299,679.24,-22.304,-22.304,-1.5862,-1.5862,-1.0561,-1.0561,0.69041,0.01744,35.365,-0.17433,0,-950.94,0.90954,679.24
86.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-942.27,0.0509,0.0509,-0.0050225,-0.0050225,-0.0029472,-0.0029472,673.05,-23.256,-23.256,-1.6392,-1.6392,-1.098,-1.098,0.69042,0.056603,35.043,-0.18235,0,-942.27,0.90011,673.05
87.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-933.82,0.0456,0.0456,-0.0044595,-0.0044595,-0.0026067,-0.0026067,667.03,-14.588,-14.588,-1.0195,-1.0195,-0.63006,-0.63006,0.69042,0.14251,34.729,-0.16414,0,-933.82,0.90427,667.03
87.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-925.83,0.049151,0.049151,-0.0047641,-0.0047641,-0.0027741,-0.0027741,661.29,-24.465,-24.465,-1.693,-1.693,-1.1596,-1.1596,0.69043,0.017027,34.43,-0.18051,0,-925.83,0.87689,661.29
88.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-913.57,0.097667,0.097667,-0.0093349,-0.0093349,-0.0054031,-0.0054031,652.4,-76.85,-76.85,-5.2443,-5.2443,-4.17,-4.17,0.69045,0.0090724,33.968,-0.35547,0,-913.57,0.78869,652.4
88.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-890.96,0.16095,0.16095,-0.015004,-0.015004,-0.0085928,-0.0085928,636.23,-142.84,-142.84,-9.5061,-9.5061,-7.4308,-7.4308,0.69049,0.031575,33.126,-0.57995,0,-890.96,0.75103,636.23
89.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-855.8,0.24841,0.24841,-0.022228,-0.022228,-0.012516,-0.012516,611.02,-237.31,-237.31,-15.16,-15.16,-11.071,-11.071,0.69055,0.021473,31.813,-0.8956,0,-855.8,0.6679,611.02
89.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-805.52,0.31988,0.31988,-0.026968,-0.026968,-0.014825,-0.014825,575.19,-306.1,-306.1,-18.42,-18.42,-12.6,-12.6,0.69064,0.1647,29.948,-1.1446,0,-805.52,0.66792,575.19
90.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-746.06,0.36569,0.36569,-0.028545,-0.028545,-0.015231,-0.015231,532.76,-362.86,-362.86,-20.225,-20.225,-12.853,-12.853,0.69073,0.02477,27.739,-1.3154,0,-746.06,0.6322,532.76
90.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-679.26,0.39634,0.39634,-0.028186,-0.028186,-0.014535,-0.014535,485.11,-390.97,-390.97,-19.856,-19.856,-11.897,-11.897,0.69081,0.12308,25.258,-1.421,0,-679.26,0.60817,485.11
91.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-610.23,0.39487,0.39487,-0.025236,-0.025236,-0.012358,-0.012358,435.88,-390.55,-390.55,-17.831,-17.831,-10.269,-10.269,0.69089,0.12855,22.695,-1.4184,0,-610.23,0.58754,435.88
91.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-543.07,0.37473,0.37473,-0.021321,-0.021321,-0.0097487,-0.0097487,387.97,-365.93,-365.93,-14.88,-14.88,-8.3898,-8.3898,0.69095,0.21754,20.2,-1.3455,0,-543.07,0.55569,387.97
92.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-481.97,0.32419,0.32419,-0.016382,-0.016382,-0.0070066,-0.0070066,344.41,-292.3,-292.3,-10.573,-10.573,-6.0186,-6.0186,0.69101,0.73209,17.932,-1.1639,0,-481.97,0.54823,344.41
92.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-432.06,0.24692,0.24692,-0.011194,-0.011194,-0.0045167,-0.0045167,308.84,-217.58,-217.58,-7.0496,-7.0496,-4.119,-4.119,0.69104,0.57321,16.08,-0.89012,0,-432.06,0.5436,308.84
93.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-393.47,0.20062,0.20062,-0.0082743,-0.0082743,-0.0031816,-0.0031816,281.18,-179.3,-179.3,-5.2847,-5.2847,-3.0918,-3.0918,0.69107,0.30873,14.64,-0.72545,0,-393.47,0.45051,281.18
93.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-360.49,0.18026,0.18026,-0.0068075,-0.0068075,-0.0025077,-0.0025077,257.55,-167.71,-167.71,-4.523,-4.523,-2.5897,-2.5897,0.69109,0.051422,13.409,-0.65182,0,-360.49,0.37829,257.55
94.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-328.16,0.19563,0.19563,-0.0067156,-0.0067156,-0.0023735,-0.0023735,234.35,-185.95,-185.95,-4.5588,-4.5588,-2.4683,-2.4683,0.69111,0.0021546,12.202,-0.70627,0,-328.16,0.28472,234.35
94.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.32,0.21416,0.21416,-0.0065517,-0.0065517,-0.0022919,-0.0022919,208.75,-204.8,-204.8,-4.4735,-4.4735,-2.2723,-2.2723,0.69113,0.0060395,10.869,-0.76983,0,-292.32,0.25256,208.75
95.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253.35,0.23495,0.23495,-0.0062253,-0.0062253,-0.0021777,-0.0021777,180.9,-227.5,-227.5,-4.3044,-4.3044,-2.027,-2.027,0.69114,0.0021966,9.4186,-0.84535,0,-253.35,0.20629,180.9
95.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-211.23,0.24561,0.24561,-0.0054327,-0.0054327,-0.0019004,-0.0019004,150.86,-234.71,-234.71,-3.7089,-3.7089,-1.6471,-1.6471,0.69116,0.084679,7.8545,-0.88014,0,-211.23,0.1895,150.86
96.0,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-170.06,0.22492,0.22492,-0.0040116,-0.0040116,-0.0014033,-0.0014033,121.53,-196.52,-196.52,-2.514,-2.514,-1.0983,-1.0983,0.69117,0.50473,6.3275,-0.80659,0,-170.06,0.19876,121.53
96.5,0.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.77,0.17804,0.17804,-0.0025227,-0.0025227,-0.00088246,-0.00088246,96.402,-153.09,-153.09,-1.5504,-1.5504,-0.66566,-0.66566,0.69117,0.3606,5.0192,-0.64096,0,-134.77,0.20832,96.402
