time_s,ice_torque_nm,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,ice_speed_soll_rpm,brake_perc,car_speed_kmph,car_acc_mpsh2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm,brake_trq_nm,brake_pwr_kw
0.0,71.91977,327.67712,0.7672487,0.7672487,0.026320638,0.026320638,0.07472145,0.07472145,0.49922204,19.457447,19.457447,0.0010172044,0.0010172044,0.003075823,0.003075823,0.9056818,645.9259,0.0,0.025992332,0.13987808,0.0,327.67712,136.64037,0.49922204,0.0,0.0
0.5,71.91977,1246.86517,-20.3364657,-20.3364657,-2.895682898,-2.895682898,-2.513334787,-2.513334787,3.284345596,19.457447,19.457447,0.0066921138,0.0066921138,0.02018493234,0.02018493234,0.905687969,645.9259,0.0,0.1710016702,0.145604488,0.0,1246.86517,520.747516,3.284345596,0.0,0.0
1.0,71.91977,1532.63074,-29.7209088,-29.7209088,-4.77023641,-4.77023641,-4.23601625,-4.23601625,7.92234709,19.457447,19.457447,0.0161424086,0.0161424086,0.0485417192,0.0485417192,0.905714187,645.9259,0.0,0.412482338,0.1231309145,0.0,1532.63074,642.364777,7.92234709,0.0,0.0
1.5,71.91977,1533.10472,-29.9557182,-29.9557182,-4.80928066,-4.80928066,-4.27122732,-4.27122732,12.13985555,19.457447,19.457447,0.0247359148,0.0247359148,0.0741595706,0.0741595706,0.905743889,645.9259,0.0,0.632069751,0.1219531371,0.0,1533.10472,645.024571,12.13985555,0.0,0.0
2.0,71.91977,1527.32132,-29.9601613,-29.9601613,-4.79184957,-4.79184957,-4.25400338,-4.25400338,16.3561022,19.457447,19.457447,0.0333268514,0.0333268514,0.0996137948,0.0996137948,0.905773392,645.9259,0.0,0.851591482,0.1219556871,0.0,1527.32132,645.079875,16.3561022,0.0,0.0
2.5,71.91977,1521.4209,-29.9602477,-29.9602477,-4.77335132,-4.77335132,-4.23580222,-4.23580222,20.5723136,19.4764541,19.4764541,0.041962441,0.041962441,0.125040117,0.125040117,0.90580259,645.9259,0.0,1.07111138,0.1220105026,0.0,1521.4209,645.08649,20.5723136,0.0,0.0
3.0,71.91977,1515.44796,-29.9613152,-29.9613152,-4.754781,-4.754781,-4.21753061,-4.21753061,24.8423946,20.7095786,20.7095786,0.053948417,0.053948417,0.15970476,0.15970476,0.905831457,645.9259,0.0,1.29343601,0.125992604,0.0,1515.44796,645.094382,24.8423946,0.0,0.0
3.5,71.91977,1513.25969,-29.2874083,-29.2874083,-4.63874251,-4.63874251,-4.11226238,-4.11226238,29.3046155,22.788055,22.788055,0.0700392456,0.0700392456,0.20519206,0.20519206,0.905859904,650.111567,0.0,1.52576457,0.131535173,0.0,1513.25969,646.789279,29.3046155,0.0,0.0
4.0,71.91977,2124.6724,-20.0007215,-20.0007215,-4.4574405,-4.4574405,-4.03155115,-4.03155115,34.0598988,34.3310237,34.3310237,0.1232240306,0.1232240306,0.344343283,0.344343283,0.905885173,917.517218,0.0,1.77335157,0.152704734,0.0,2124.6724,903.979194,34.0598988,0.0,0.0
4.5,71.91977,3152.56758,-19.776351,-19.776351,-6.48729802,-6.48729802,-5.99508409,-5.99508409,40.3069591,51.1507449,51.1507449,0.216901691,0.216901691,0.581911604,0.581911604,0.905918234,1340.4755,0.0,2.098609,0.206715002,0.0,3152.56758,1335.34162,40.3069591,0.0,0.0
5.0,71.91977,4902.168390000001,-8.43871643,-8.43871643,-4.35123846,-4.35123846,-3.80534534,-3.80534534,47.5724171,57.291855,57.291855,0.285414956,0.285414956,0.746695507,0.746695507,0.905946702,2085.47937,0.0,2.47688996,0.206843265,0.0,4902.168390000001,2067.6056,47.5724171,0.0,0.0
5.5,71.91977,7144.35233,-11.2917172,-11.2917172,-8.64798497,-8.64798497,-7.85279516,-7.85279516,54.7556876,57.291855,57.291855,0.328511626,0.328511626,0.842309374,0.842309374,0.905976844,3001.28611,0.0,2.85089182,0.2117684,0.0,7144.35233,3004.78916,54.7556876,0.0,0.0
6.0,71.91977,7410.86008,-40.7026389,-40.7026389,-31.6127235,-31.6127235,-30.3479781,-30.3479781,63.045035,57.291855,57.291855,0.3782443,0.3782443,0.947925583,0.947925583,0.906099664,3085.505,0.0,3.28248221,0.262887566,0.0,7410.86008,3120.52518,63.045035,0.0,0.0
6.5,71.91977,6372.25905,-38.2171172,-38.2171172,-25.531191,-25.531191,-24.4352513,-24.4352513,72.064205,57.291855,57.291855,0.432355614,0.432355614,1.05766661,1.05766661,0.906262278,2698.3432,0.0,3.75207128,0.258514657,0.0,6372.25905,2693.62177,72.064205,0.0,0.0
7.0,71.91977,5997.333329999999,-29.4171488,-29.4171488,-18.4754367,-18.4754367,-17.6001357,-17.6001357,80.7094919,57.291855,57.291855,0.48422379,0.48422379,1.15805723,1.15805723,0.906385904,2557.5452,0.0,4.20219415,0.24314951,0.0,5997.333329999999,2542.66036,80.7094919,0.0,0.0
7.5,71.91977,6012.50933,-29.9644561,-29.9644561,-18.8664689,-18.8664689,-17.9804096,-17.9804096,89.134097,57.291855,57.291855,0.534767949,0.534767949,1.25162262,1.25162262,0.90649421,2557.5452,0.0,4.64082684,0.244039452,0.0,6012.50933,2553.89431,89.134097,0.0,0.0
8.0,71.91977,6001.49345,-29.9936076,-29.9936076,-18.85023,-18.85023,-17.9647222,-17.9647222,97.5711385,57.291855,57.291855,0.585386742,0.585386742,1.34140233,1.34140233,0.906602803,2557.5452,0.0,5.08010711,0.244022219,0.0,6001.49345,2554.23679,97.5711385,0.0,0.0
8.5,71.91977,5989.69924,-29.9941437,-29.9941437,-18.8135223,-18.8135223,-17.9291197,-17.9291197,106.006161,57.291855,57.291855,0.635993405,0.635993405,1.42747547,1.42747547,0.906710681,2557.5452,0.0,5.51928228,0.243949044,0.0,5989.69924,2554.25435,106.006161,0.0,0.0
9.0,71.91977,5977.89423,-29.9941318,-29.9941318,-18.7764352,-18.7764352,-17.89315,-17.89315,114.4385235,57.291855,57.291855,0.686584121,0.686584121,1.51006079,1.51006079,0.90681789,2557.5452,0.0,5.95831886,0.24386881,0.0,5977.89423,2554.26579,114.4385235,0.0,0.0
9.5,71.91977,5963.95777,-30.3489357,-30.3489357,-18.9533403,-18.9533403,-18.064226,-18.064226,122.8699681,57.4312735,57.4312735,0.739018832,0.739018832,1.59280155,1.59280155,0.906924447,2555.34707,0.0,6.39730774,0.244849143,0.0,5963.95777,2553.38973,122.8699681,0.0,0.0
10.0,71.91977,5627.289040000001,-35.2310912,-35.2310912,-20.7632376,-20.7632376,-19.8047778,-19.8047778,131.876025,66.4799117,66.4799117,0.919285371,0.919285371,1.91115232,1.91115232,0.90703791,2415.11877,0.0,6.866214,0.28251084,0.0,5627.289040000001,2418.55793,131.876025,0.0,0.0
10.5,71.91977,5073.65205,-34.5822152,-34.5822152,-18.382483,-18.382483,-17.4885267,-17.4885267,142.421047,80.5111735,80.5111735,1.20207775,1.20207775,2.42339632,2.42339632,0.907145565,2198.19541,0.0,7.41524772,0.32665509,0.0,5073.65205,2194.34271,142.421047,0.0,0.0
11.0,71.91977,4855.22804,-29.696382,-29.696382,-15.0988412,-15.0988412,-14.3217696,-14.3217696,153.96109,85.63322,85.63322,1.38064445,1.38064445,2.70652059,2.70652059,0.907232233,2119.3103,0.0,8.01608807,0.334587488,0.0,4855.22804,2110.19293,153.96109,0.0,0.0
11.5,71.91977,4854.13847,-30.0027856,-30.0027856,-15.2511351,-15.2511351,-14.4689864,-14.4689864,165.536568,85.63322,85.63322,1.48444741,1.48444741,2.83504335,2.83504335,0.907310422,2119.3103,0.0,8.6187731,0.334960678,0.0,4854.13847,2116.49842,165.536568,0.0,0.0
12.0,71.91977,4838.3754,-30.0190947,-30.0190947,-15.20987955,-15.20987955,-14.4288571,-14.4288571,177.11455,85.63322,85.63322,1.58827284,1.58827284,2.9571335,2.9571335,0.907388026,2119.3103,0.0,9.2215884,0.334817873,0.0,4838.3754,2116.69964,177.11455,0.0,0.0
12.5,71.91977,4820.141259999999,-30.3586884,-30.3586884,-15.3230612,-15.3230612,-14.5368005,-14.5368005,188.687804,85.63322,85.63322,1.69205588,1.69205588,3.07326305,3.07326305,0.907464652,2117.20909,0.0,9.8241576,0.335225187,0.0,4820.141259999999,2115.86974,188.687804,0.0,0.0
13.0,71.91977,4493.7186,-35.0207665,-35.0207665,-16.4819848,-16.4819848,-15.6283873,-15.6283873,200.427243,85.63322,85.63322,1.79732912,1.79732912,3.19951663,3.19951663,0.907546292,1983.08484,0.0,10.4353792,0.34313783,0.0,4493.7186,1986.89751,200.427243,0.0,0.0
13.5,71.692121,3961.34645,-34.3491432,-34.3491432,-14.25799055,-14.25799055,-13.4616956,-13.4616956,212.272954,85.388831,85.388831,1.89798728,1.89798728,3.3230326,3.3230326,0.907622403,1775.60756,0.0,11.0521344,0.340705704,0.0,3961.34645,1772.2901,212.272954,0.0,0.0
14.0,57.1540361,3724.99503,-23.8246816,-23.8246816,-9.29370043,-9.29370043,-8.70384252,-8.70384252,222.876797,69.5273262,69.5273262,1.62085716,1.62085716,2.81971545,2.81971545,0.907677369,1700.1552,0.0,11.60423075,0.25396091,0.0,3724.99503,1680.13402,222.876797,0.0,0.0
14.5,34.6656107,3721.24553,-14.3967184,-14.3967184,-5.6105309,-5.6105309,-5.1486787,-5.1486787,229.52212,44.9317076,44.9317076,1.079031479,1.079031479,1.96752479,1.96752479,0.907709189,1700.1552,0.0,11.950224,0.131647869,0.0,3721.24553,1682.45401,229.52212,0.0,0.0
15.0,26.486752,3744.72593,-10.76412375,-10.76412375,-4.22127906,-4.22127906,-3.80877827,-3.80877827,232.956886,35.953197,35.953197,0.877085038,0.877085038,1.67093995,1.67093995,0.907726463,1700.1552,0.0,12.1290573,0.0866610316,0.0,3744.72593,1694.22991,232.956886,0.0,0.0
15.5,26.486752,3749.80082,-11.0373244,-11.0373244,-4.33411625,-4.33411625,-3.91571044,-3.91571044,235.963579,35.953197,35.953197,0.888405268,0.888405268,1.68460386,1.68460386,0.907742285,1700.1552,0.0,12.28560275,0.0870755809,0.0,3749.80082,1698.09718,235.963579,0.0,0.0
16.0,26.486752,3745.80569,-11.0453688,-11.0453688,-4.33265481,-4.33265481,-3.91435186,-3.91435186,238.973236,35.953197,35.953197,0.899736661,0.899736661,1.69815405,1.69815405,0.907758225,1700.1552,0.0,12.4423024,0.0870278991,0.0,3745.80569,1698.19209,238.973236,0.0,0.0
16.5,26.486752,3741.59856,-11.045543,-11.045543,-4.32785671,-4.32785671,-3.90983744,-3.90983744,241.981474,36.063264,36.063264,0.91386747,0.91386747,1.71430189,1.71430189,0.907774042,1700.1552,0.0,12.59892855,0.0873212228,0.0,3741.59856,1698.19799,241.981474,0.0,0.0
17.0,26.486752,3736.98101,-11.0517136,-11.0517136,-4.32492997,-4.32492997,-3.90709692,-3.90709692,245.301033,43.2069075,43.2069075,1.11026194,1.11026194,1.98340719,1.98340719,0.907789074,1700.1552,0.0,12.7717635,0.1103685183,0.0,3736.98101,1698.21484,245.301033,0.0,0.0
17.5,26.3537968,3730.56305,-11.0396723,-11.0396723,-4.31281016,-4.31281016,-3.89567635,-3.89567635,249.741092,54.4177002,54.4177002,1.42367181,1.42367181,2.44880403,2.44880403,0.907801243,1700.1552,0.0,13.00293835,0.14636899,0.0,3730.56305,1698.13678,249.741092,0.0,0.0
