time_s,ice_torque_nm,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,ice_speed_soll_rpm,brake_perc,car_speed_kmph,car_acc_mpsh2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm,brake_trq_nm,brake_pwr_kw
0.0,329.1756,1054.497,-87.77339,-87.77339,-9.692527,-9.692527,-7.681169,-7.681169,4.61659,280.87567,280.87567,0.13578883,0.13578883,0.40730444,0.40730444,0.37291422,36.187263,0.0,0.24036588,1.3935696,0.0,1054.497,441.47955,4.61659,0.0,0.0
0.5,329.1756,555.995451,-147.749252,-147.749252,-8.72015342,-8.72015342,-6.006996478,-6.006996478,32.5487813,280.87567,280.87567,0.95736482,0.95736482,2.703574953,2.703574953,0.372942729,36.187263,0.0,1.694674254,1.47236446,0.0,555.995451,250.358801,32.5487813,0.0,0.0
1.0,329.1756,-14.033483245,-138.003361,-138.003361,0.2007495157,0.2007495157,0.8575896763,0.8575896763,83.1034003,280.87567,280.87567,2.44433948,2.44433948,6.39497883,6.39497883,0.372912694,36.187263,0.0,4.32683456,1.45515883,0.0,-14.033483245,42.6840265,83.1034003,0.0,0.0
1.5,329.1756,-99.695766,-137.383604,-137.383604,1.43428581,1.43428581,3.59042092,3.59042092,133.374075,280.87567,280.87567,3.92296233,3.92296233,9.5194458,9.5194458,0.372810685,36.187263,0.0,6.94421099,1.45361074,0.0,-99.695766,36.3919927,133.374075,0.0,0.0
2.0,329.1756,-167.365197,-137.711183,-137.160253,2.41418452,2.40352803,5.60281246,5.57851305,183.602334,280.87567,279.736594,5.4003377,5.37608682,12.17560335,12.12276265,0.372631652,36.187263,0.0,9.5593793,1.44885334,0.0,-167.365197,37.5621538,183.602334,0.0,0.0
2.5,329.1756,-186.517288,-148.75931,-136.868439,2.9081162,2.67337582,6.61624476,6.08325924,232.730087,280.87567,258.838091,6.84534363,6.29555517,13.8388256,12.7423623,0.372385542,36.187263,0.0,12.1172487,1.37985871,0.0,-186.517288,58.278157,232.730087,0.0,0.0
3.0,329.1756,-216.863513,-170.107163,-137.130526,3.87145296,3.11426686,8.51896962,6.85617988,278.650044,280.87567,226.973096,8.19599799,6.61110964,14.8165355,11.9655409,0.372131809,36.187263,0.0,14.5081021,1.27621862,0.0,-216.863513,72.4631928,278.650044,0.0,0.0
3.5,329.1756,-260.622297,-195.415774,-137.193862,5.34385685,3.74434273,11.2384966,7.87868292,321.072677,280.87567,197.662351,9.44378475,6.63642722,15.5519121,10.939142,0.371878111,36.187263,0.0,16.7168653,1.18039497,0.0,-260.622297,79.0251059,321.072677,0.0,0.0
4.0,329.1756,-306.059451,-223.160077,-137.200915,7.16355211,4.39735497,14.4058744,8.84714495,360.440954,280.87567,173.046903,10.601733,6.52436541,16.1836411,9.9667836,0.371624445,36.187263,0.0,18.7666012,1.09960539,0.0,-306.059451,83.1052114,360.440954,0.0,0.0
4.5,329.1756,-347.985229,-253.134728,-137.145771,9.2344865,4.99769305,17.8344198,9.65550375,397.243417,280.87567,152.457598,11.6842121,6.33623187,16.8746109,9.1545306,0.371370807,36.187263,0.040365133411,20.682746,1.02646971,0.0,-347.985229,87.1482752,397.243417,-0.9884123,0.017102613
5.0,329.1756,-384.635049,-285.100492,-137.218703,11.4936794,5.52705435,21.4392955,10.3129229,427.277943,280.87567,135.383158,12.56762475,6.05486833,17.625439,8.4932162,0.371117219,36.187263,2.621835977,22.246514,0.630371403,0.0,-384.635049,89.4349555,427.277943,-65.358266,1.177359469
