time_s,ice_torque_nm,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,ice_speed_soll_rpm,brake_perc,car_speed_kmph,car_acc_mpsh2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm,brake_trq_nm,brake_pwr_kw
0.0,337.73434,1524.039,0.102456994,0.102456994,0.016266914,0.016266914,0.026484812,0.026484812,0.4321267,-81.85523,-81.85523,-0.0037041295,-0.0037041295,-0.0012264035,-0.0012264035,0.04045621,2917.6814,0.0,0.022498967,0.12371283,0.0,1524.039,634.4162,0.4321267,0.0,0.0
0.5,337.73434,5667.29767,-97.5244801,-97.5244801,-62.7320318,-62.7320318,-59.45283366,-59.45283366,4.60428235,-81.855286,-81.855286,-0.0394673139,-0.0394673139,-0.01332450511,-0.01332450511,0.0405902389,2917.6814,0.0,0.2397250628,0.250244558,0.0,5667.29767,2360.89273,4.60428235,0.0,0.0
1.0,337.73434,6953.72286,-139.558149,-139.558149,-101.6280058,-101.6280058,-96.6657994,-96.6657994,14.3811228,-81.8589135,-81.8589135,-0.1232790126,-0.1232790126,-0.0428987876,-0.0428987876,0.0410525731,2917.6814,0.0,0.748762846,0.294556977,0.0,6953.72286,2901.89244,14.3811228,0.0,0.0
1.5,336.040448,6964.75398,-140.310824,-140.310824,-102.3362188,-102.3362188,-97.3476054,-97.3476054,24.6077984,-81.864537,-81.864537,-0.210959053,-0.210959053,-0.0758548051,-0.0758548051,0.0415589458,2917.6814,0.0,1.28122159,0.293863613,0.0,6964.75398,2912.45384,24.6077984,0.0,0.0
2.0,227.970695,6746.441580000001,-96.9708046,-96.9708046,-68.6468402,-68.6468402,-65.4053531,-65.4053531,32.1891183,-81.86659,-81.86659,-0.275958884,-0.275958884,-0.1015540815,-0.1015540815,0.0420219729,2917.6814,0.0,1.67594812,0.0925678347,0.0,6746.441580000001,2826.03912,32.1891183,0.0,0.0
2.5,60.798631274,6683.664780000001,-24.872203593,-24.872203593,-17.396329759,-17.396329759,-16.473423974,-16.473423974,29.7170967,-81.86659,-81.86659,-0.254766124,-0.254766124,-0.0930707305,-0.0930707305,0.0422879745,2917.6814,0.0,1.54724067,-0.233835172,0.0,6683.664780000001,2798.47383,29.7170967,0.0,0.0
3.0,0.0,6906.130160000001,2.182219507,2.182219507,1.567027858,1.567027858,1.958198583,1.958198583,18.568733,-81.86659,-81.86659,-0.1591906584,-0.1591906584,-0.0561838904,-0.0561838904,0.0423064358,2917.6814,0.0,0.966793583,-0.356638889,0.0,6906.130160000001,2884.53393,18.568733,0.0,0.0
3.5,0.0,6991.79682,0.154298168,0.154298168,0.112932371,0.112932371,0.1429827776,0.1429827776,6.45102649,-81.86659,-81.86659,-0.0553049665,-0.0553049665,-0.01880956879,-0.01880956879,0.0422991037,2917.6814,0.0,0.33587704,-0.334098693,0.0,6991.79682,2913.10499,6.45102649,0.0,0.0
4.0,0.0,7007.196739999999,0.064667522,0.064667522,0.0474494573,0.0474494573,0.0600833682,0.0600833682,-3.338354493,-81.86659,-81.86659,0.02861987733,0.02861987733,0.0860385779,0.0860385779,0.0422979238,2917.6814,0.0,-0.1738136782,-0.228956745,0.0,7007.196739999999,2913.79702,-3.338354493,0.0,0.0
4.5,0.0,7016.85549,0.0514243009,0.0514243009,0.0377868838,0.0377868838,0.0478517137,0.0478517137,-10.27613514,-81.86659,-81.86659,0.0880978092,0.0880978092,0.256917767,0.256917767,0.0422954432,2917.6814,0.0,-0.535033897,-0.188045361,0.0,7016.85549,2913.76517,-10.27613514,0.0,0.0
