time_s,ice_speed_rpm,ice_torque_nm,ice_power_kw,fuel_soll_mg,vtg_1,p_amb_bar,t_amb_k,no_eo_gps,no2_eo_gps,co_eo_gps,nh3_eo_gps,co2_eo_gps,propylene_eo_gps2,diesel_vap_eo_gps,diesel_vap_ads_eo_gps,o2_eo_gps,n2_eo_gps,no_tp_gps,no2_tp_gps,co_tp_gps,nh3_tp_gps,co2_tp_gps,propylene_tp_gps,diesel_vap_tp_gps,diesel_vap_ads_tp_gps,t_wall_scr1_k,t_gas_eo_k,t_wall_doc_k,t_avg_doc_k,t_wall_dpf_k,t_sub_dpf_k,t_wall_scr2_k,t_avg_scr2_k,t_wall_scr3_k,t_avg_scr3_k,t_gas_tp_k,ice_bsfc_bar,ice_imep_720_bar,ice_bmep_bar,cyl_pmax_bar,cyl_tmax_k,cyl_10_90_ca,mfb50_ca,cyl_lambda_1,combeff_perc,turb_speed_rpm,turb_power_kw,turb_torque_nm,turb_brake_power_kw,fuel_mf_c1_gps,fuel_mf_c2_gps,fuel_mf_c3_gps,fuel_mf_c4_gps,thc_tp_gps,thc_eo_gps,nox_eo_gps,nox_tp_gps,fuel_tot_gps
0.0,1217.7667,-22.646711,-2.8880045,19.161957,0.58,1.0101771,282.08752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.737251,0.0,0.0,0.0,8e-11,0.0,0.0,0.0,0.0,282.0875,282.44855,282.0875,282.5747,282.0875,282.08777,282.0875,282.14624,282.0875,282.14166,282.068,-969.26385,-0.7087875,-1.4457451,34.903656,687.17957,0.0,0.0,2.0169828,0.0,15641.9795,0.034546036,0.021001365,-0.002663633,0.19445662,0.19445662,0.19445662,0.19445662,0.0,0.0,0.0,0.0,0.77782648
0.5,1217.7667,48.4891716,6.1835447,19.161957,0.56768877,1.0101771,282.08752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.777778,0.0,0.0,0.0,8.3e-11,0.0,0.0,0.0,1e-12,282.726704,298.757278,282.057878,281.070228,282.0875,282.087552,282.089802,282.085622,282.08953,282.08635,282.04268,-279.878776,3.84712826,3.09550386,59.257726,1269.367716,10.1875416,4.136482,2.03433182,269.474917,23182.1244,0.069658437,0.0285243612,-0.0150249257,0.19445662,0.19445662,0.19445662,0.19445662,1e-12,0.0,0.0,0.0,0.77782648
1.0,1217.7667,98.22614,12.5262136,19.161957,0.520016146,1.0101771,282.08752,0.0027942006,0.00022539244,0.0021112972,0.0,0.0,0.0011931436,0.0026359418,0.0026359418,0.53741384,19.4481644,0.0,0.0,0.0,6.05e-10,0.0,0.0,0.0,4.3917e-08,289.596024,323.769214,281.94907,280.9276,282.0875,282.086168,282.088526,282.084424,282.088694,282.08943,282.051816,223.546768,7.10504922,6.27066572,71.548391,1591.1545,18.2676522,8.1916032,2.17724852,99.924057,30042.9624,0.0907863512,0.0288741728,0.0854178462,0.19445662,0.19445662,0.19445662,0.19445662,4.3917e-08,0.0064650272,0.00301959304,0.0,0.77782648
1.5,1217.7667,98.4214572,12.5511212,19.161957,0.470935806,1.0101771,282.08752,0.0165546734,0.00133537244,0.0125387663,0.0,0.0,0.00702363158,0.0155168951,0.0155168951,3.20130224,22.116282,0.00159145549,3.0321165e-05,0.0101293568,7.61e-10,2.26363e-07,0.00568882266,0.01256763116,0.00270360646,296.584062,328.840816,281.865026,280.873986,282.0875,282.084632,282.087522,282.081934,282.088638,282.086718,282.062,223.101634,7.1216563,6.28313492,72.1093388,1580.94568,18.452043,8.1944344,2.20847608,99.9279158,30041.274800000003,0.102867649,0.0327145848,0.0994123318,0.19445662,0.19445662,0.19445662,0.19445662,0.02096006028,0.03805742178,0.01789004584,0.001621776655,0.77782648
2.0,1217.7667,98.2538628,12.5297491,19.161957,0.42215347,1.0101771,282.08752,0.01661322,0.00134009498,0.012566597,0.0,0.0,0.00702981492,0.0155305552,0.0155305552,3.19509004,22.1061514,0.0139078714,3.8248813e-05,0.0125340616,7.6e-10,1.79862e-07,0.00701331754,0.0154940637,0.00344599714,302.67049,333.235734,281.789346,280.862604,282.0875,282.08297,282.086484,282.080936,282.089952,282.086908,282.15196,223.482252,7.11106694,6.27243586,72.135985,1582.81132,18.6207222,8.228365,2.2065169,99.932488,30660.5018,0.1141191498,0.0355518716,0.1073080428,0.19445662,0.19445662,0.19445662,0.19445662,0.02595337838,0.03809092532,0.01795331498,0.013946120213,0.77782648
2.5,1217.7667,98.0352842,12.5018748,19.161957,0.375791346,1.0101771,282.08752,0.0167095446,0.00134786508,0.0126046814,0.0,0.0,0.0070318717,0.0155350995,0.0155350995,3.1966994,22.1114208,0.0158037676,2.7845749e-05,0.012573219,7.59e-10,1.82004e-07,0.00702369532,0.0155169842,0.00368659484,308.300184,337.290766,281.718248,280.817576,282.0875,282.081138,282.085608,282.08087,282.09187,282.088614,282.470984,223.980528,7.09747042,6.25848186,72.210656,1583.16878,18.7525282,8.2312464,2.20694508,99.932092,31471.5168,0.128014848,0.0388472246,0.120366577,0.19445662,0.19445662,0.19445662,0.19445662,0.02622727436,0.0381020707,0.01805740968,0.015831613349,0.77782648
3.0,1217.7667,97.7881158,12.4703548,19.161957,0.331707018,1.0101771,282.08752,0.0167995092,0.00135512196,0.0126205095,0.0,0.0,0.00702142236,0.0155120143,0.0155120143,3.19743252,22.1113788,0.0158795696,2.5149037e-05,0.0125876833,7.59e-10,1.83795e-07,0.0070095904,0.0154858274,0.00391126214,313.60003,341.103074,281.64753,280.748436,282.0875,282.079096,282.084912,282.080894,282.093334,282.090088,282.956018,224.546732,7.08214382,6.2427027,72.324098,1583.52136,18.8690606,8.2358759,2.206809,99.9316492,32327.8326,0.143917128,0.04251111,0.135602062,0.19445662,0.19445662,0.19445662,0.19445662,0.02640667994,0.03804545096,0.01815463116,0.015904718637,0.77782648
3.5,1217.7667,97.4598196,12.4284892,19.161957,0.29004464,1.0101771,282.08752,0.0168615434,0.00136012584,0.0126170287,0.0,0.0,0.00701342464,0.015494346,0.015494346,3.1959307,22.0984688,0.0159499322,2.2511512e-05,0.0125816978,7.58e-10,1.85681e-07,0.00699377904,0.0154508968,0.00412813628,318.610822,344.688598,281.577054,280.690502,282.0875,282.076824,282.08432,282.080674,282.09458,282.091412,283.569868,225.303198,7.06157078,6.22174456,72.3651962,1583.83636,18.9544152,8.2412624,2.2067735,99.927458,33237.6392,0.160378418,0.0460732888,0.15142281,0.19445662,0.19445662,0.19445662,0.19445662,0.02657281212,0.03800211664,0.01822166924,0.015972443712,0.77782648
4.0,1217.7667,97.036364,12.3744884,19.161957,0.251148014,1.0101771,282.08752,0.0169310574,0.00136573324,0.0126053631,0.0,0.0,0.00700067888,0.015466187,0.015466187,3.19693488,22.099574,0.016010335,1.9999444e-05,0.0125674923,7.57e-10,1.88123e-07,0.00698377402,0.0154287894,0.00434587192,323.351438,348.077058,281.506948,280.604712,282.0875,282.074334,282.083752,282.0803,282.09565,282.09263,284.181526,226.286656,7.03458186,6.1947117,72.3441552,1582.8093,19.0798458,8.2465026,2.20732358,99.9290932,34222.345,0.179314046,0.0500262804,0.168822252,0.194456734,0.194456734,0.194456734,0.194456734,0.02675843534,0.03793305288,0.01829679064,0.016030334444,0.777826936
4.5,1217.7667,96.7224198,12.3344528,19.161957,0.23,1.0101771,282.08752,0.0170156022,0.00137255292,0.012615616,0.0,0.0,0.00700790314,0.0154821468,0.0154821468,3.20727976,22.1553386,0.01614834,1.7954143e-05,0.0126117798,7.61e-10,1.90328e-07,0.00700312042,0.0154715344,0.00460408784,327.84358,351.380108,281.43353,280.542624,282.0875,282.07156,282.083208,282.079788,282.096582,282.09379,284.72273,227.020642,7.01477932,6.1746698,72.4306044,1582.25586,19.1156432,8.2565002,2.2094893,99.930059,35292.8634,0.196464342,0.0531566838,0.187142798,0.194456508,0.194456508,0.194456508,0.194456508,0.02707874266,0.03797219674,0.01838815512,0.016166294143,0.777826032
