time_s,ice_speed_rpm,ice_torque_nm,ice_power_kw,fuel_mg,vtg_1,p_amb_bar,t_amb_k,no_eo_gps,no2_eo_gps,co_eo_gps,nh3_eo_gps,co2_eo_gps,propylene_eo_gps,diesel_vap_eo_gps,diesel_vap_ads_eo_gps,o2_eo_gps,n2_eo_gps,no_tp_gps,no2_tp_gps,co_tp_gps,nh3_tp_gps,co2_tp_gps,propylene_tp_gps,diesel_vap_tp_gps,diesel_vap_ads_tp_gps,t_wall_scr1_k,t_gas_eo_k,t_wall_doc_k,t_avg_doc_k,t_wall_dpf_k,t_sub_dpf_k,t_wall_scr2_k,t_avg_scr2_k,t_wall_scr3_k,t_avg_scr3_k,t_gas_tp_k,ice_bsfc_gpkwh,ice_imep_720_bar,ice_bmep_bar,cyl_pmax_bar,cyl_tmax_k,cyl_10_90_kw,mfb50_kw,cyl_lambda_1,combeff_1,turb_speed_rpm,turb_power_rpm,turb_torque_nm,turb_brake_power_kw,fuel_mf_c1_gps,fuel_mf_c2_gps,fuel_mf_c3_gps,fuel_mf_c4_gps,thc_tp_gps,thc_eo_gps,nox_eo_gps,nox_tp_gps,fuel_tot_gps,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,brake_perc,car_speed_kmph,car_acc_mps2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm
522.0,1748.416171,61.728752,11.30327643,13.10171271,0.622892254,1.005,298,0.018554442,0.001496683,0.015567158,0,0,0.003793906,0.008381653,0.008381653,4.898601471,28.58393686,0.000192522,4.5e-07,4.64e-06,0.002764866,0.093201999,1.56e-05,0.000801389,0.00094443,636.1769843,618.0266157,566.0213671,597.79844,342.5753114,524.5294571,519.5292157,519.9409571,506.7918671,506.67079,492.9448129,243.4213714,4.814488143,3.940706457,62.34235543,1401.143386,29.30340686,8.0571045,2.725745029,99.915445,61217.85571,0.601960439,0.0939056,0.669857447,0.191012211,0.190900856,0.190988573,0.190960673,0.001761455,0.020557213,0.020051125,0.000192972,0.763862313,2166.0369,-26.0550878,-26.0550878,-5.91016406,-5.91016406,-5.39414796,-5.39414796,1420.95492,-0.44735774,-0.44735774,-0.066355978,-0.066355978,0.114467197,0.114467197,0.445110166,0.0,73.982974,-0.048815717,0,2166.0369,1730.989,1420.95492
522.5,1718.671957,60.711526,10.92701,13.02298814,0.669190679,1.005,298,0.018553675,0.001496621,0.016148438,0,0,0.003833832,0.008469859,0.008469859,4.796898886,28.15030343,0.000184491,4.37e-07,4.23e-06,0.002731014,0.095459879,1.48e-05,0.000790286,0.00091606,632.3916186,614.9448443,569.6591171,599.7554229,342.5936414,524.6736986,519.5643429,519.98168,506.7201157,506.6313686,492.3417943,245.8273029,4.742911829,3.875767657,61.09042471,1397.814729,29.06983371,8.105708071,2.695167714,99.91895371,57894.001,0.515179486,0.084878462,0.584420086,0.186520997,0.186525427,0.186525844,0.18652314,0.001721132,0.020773549,0.020050296,0.000184928,0.746095409,2101.36556,-25.966194,-25.966194,-5.71388194,-5.71388194,-5.20332514,-5.20332514,1418.52578,-12.6986618,-12.6986618,-1.8860969,-1.8860969,-1.381963012,-1.381963012,0.445155708,0.0,73.8565008,-0.088738718,0,2101.36556,1702.66046,1418.52578
523.0,1687.739143,60.99935686,10.78157129,12.731926,0.79681665,1.005,298,0.018092138,0.001459391,0.016033806,0,0,0.003766821,0.008321817,0.008321817,4.539738329,27.39810571,0.000174234,4.17e-07,3.41e-06,0.002647848,0.094022881,1.24e-05,0.000722533,0.000829978,628.7759157,612.4738943,573.2378786,602.00008,342.6123243,524.8235171,519.59256,519.9618629,506.6310943,506.3850286,490.9687743,239.8250671,4.722611114,3.894142443,60.10250443,1403.410186,28.68888129,8.101522714,2.589372314,99.91961214,51749.23857,0.336568029,0.061785373,0.458168049,0.179976241,0.179169737,0.179711129,0.179434567,0.001564949,0.020410455,0.01955153,0.000174651,0.718291674,2017.46832,-25.7739716,-25.7739716,-5.44624996,-5.44624996,-4.94515532,-4.94515532,1414.21114,-39.435922,-39.435922,-5.83839434,-5.83839434,-4.96267586,-4.96267586,0.445214476,0.0,73.6318568,-0.177416956,0,2017.46832,1665.2309,1414.21114
523.5,1644.793443,58.259548,10.03560943,12.23237086,0.899066257,1.005,298,0.016864083,0.001360331,0.016295887,0,0,0.003993046,0.008821601,0.008821601,4.268354671,25.976969,0.000157486,3.83e-07,2.22e-06,0.002488358,0.095321646,9.62e-06,0.000652979,0.000734616,625.3070314,609.6864714,576.6382371,602.7240471,342.6314586,524.9717071,519.6007843,519.8844629,506.4668457,505.6755343,488.2830086,240.8936229,4.4867818,3.719235629,57.65828429,1385.577714,28.432731,8.216959,2.561938271,99.92140786,42894.98629,0.200300743,0.044556632,0.293570469,0.168037141,0.167732749,0.167931861,0.167823963,0.001397216,0.021636247,0.018224414,0.00015787,0.671525714,1910.0817,-24.9795594,-24.9795594,-4.99724928,-4.99724928,-4.51751512,-4.51751512,1406.13252,-63.737993,-63.737993,-9.384303,-9.384303,-8.2714419,-8.2714419,0.445297942,0.120593834,73.2112384,-0.27811355,0,1910.0817,1615.82952,1406.13252
524.0,1589.682329,56.27613186,9.368975286,11.87086864,0.9,1.005,298,0.016140848,0.001301992,0.017080856,0,0,0.00404195,0.008929641,0.008929641,4.005518757,24.579844,0.000141103,3.5e-07,1.48e-06,0.002332616,0.097751465,7.11e-06,0.00057086,0.000631373,621.9532571,606.9538429,579.7480957,602.6701271,342.6512057,525.1160771,519.6049871,519.8918071,506.0886286,504.0291571,485.7428329,242.0228086,4.302436014,3.592616214,56.22127357,1371.290686,28.09321686,8.194616429,2.531631343,99.92158657,37983.30643,0.16330317,0.041052511,0.19739161,0.157595361,0.15734946,0.157510644,0.157437943,0.001209343,0.021901232,0.01744284,0.000141454,0.629893409,1788.81142,-24.2050784,-24.2050784,-4.5350677,-4.5350677,-4.0739742,-4.0739742,1395.37614,-88.27471,-88.27471,-12.8957478,-12.8957478,-11.443849,-11.443849,0.44539627,0.031827086,72.651199,-0.351562732,0,1788.81142,1559.08742,1395.37614
524.5,1531.52565,54.26499117,8.703964833,11.53670983,0.899475583,1.005,298,0.015033493,0.001212667,0.018227951,0,0,0.004316443,0.009536063,0.009536063,3.851514067,23.44099133,0.000129156,3.26e-07,1.04e-06,0.002217735,0.101259285,5.66e-06,0.000522113,0.000566743,618.83357,604.045775,582.4205683,602.9811267,342.6702367,525.250575,519.5536583,519.46594,505.5242367,503.2212983,487.567065,243.9324467,4.161177833,3.4642268,55.12371983,1356.2534,27.56884783,8.3108545,2.567771933,99.92025667,34528.4095,0.137769147,0.038098766,0.172596147,0.147540258,0.14730554,0.147472073,0.147387632,0.001094515,0.023388568,0.01624616,0.000129482,0.589705503,1678.98506,-23.0727968,-23.0727968,-4.0575223,-4.0575223,-3.61874282,-3.61874282,1381.5919,-112.860226,-112.860226,-16.326261,-16.326261,-14.4823468,-14.4823468,0.445513072,0.050959263,71.933518,-0.43988955,0,1678.98506,1505.33936,1381.5919
525.0,1483.27445,52.02604783,8.081864917,11.251467,0.89009942,1.005,298,0.013644545,0.001100629,0.020269002,0,0,0.0048573,0.010730947,0.010730947,3.792793517,22.43495417,0.000120469,3.08e-07,8.02e-07,0.002125281,0.111796375,4.98e-06,0.000518809,0.00054934,615.9102417,601.1874167,584.8589783,603.933065,342.6884817,525.37759,519.4762117,519.5018083,505.134265,503.4793167,489.7175133,248.2032333,4.021511567,3.321294783,54.5368185,1338.691283,27.403157,8.305550417,2.6793506,99.88982167,32619.58683,0.124396176,0.036418376,0.133155638,0.139284185,0.139135492,0.13924006,0.139195455,0.001073125,0.026319193,0.014745174,0.000120776,0.556855192,1596.18522,-21.9191298,-21.9191298,-3.66442306,-3.66442306,-3.24688572,-3.24688572,1365.24326,-134.412964,-134.412964,-19.2134098,-19.2134098,-16.9698116,-16.9698116,0.445642654,0.008762073,71.082308,-0.50980946,0,1596.18522,1461.33986,1365.24326
525.5,1443.533583,49.7455415,7.5207941,11.032137,0.9,1.005,298,0.012531925,0.00101088,0.021846011,0,0,0.005267329,0.0116368,0.0116368,3.742420467,21.6604485,0.000114339,2.94e-07,6.39e-07,0.002054641,0.121799734,4.44e-06,0.000512593,0.000533661,612.9410167,598.2857017,587.254145,604.536525,342.7073233,525.5078033,519.4313517,519.5529067,504.8229767,503.5000467,490.5259083,254.54671,3.91207005,3.17570935,54.75055917,1327.040667,27.024921,7.9980645,2.7408893,99.85027417,31779.99333,0.111082192,0.033388111,0.117453431,0.132784268,0.132732912,0.132764452,0.13274763,0.00105069,0.028540928,0.013542805,0.000114633,0.531029262,1547.30678,-20.631536,-20.631536,-3.34317654,-3.34317654,-2.94493214,-2.94493214,1346.4161,-152.69147,-152.69147,-21.526428,-21.526428,-18.9066278,-18.9066278,0.445783786,0.0164932,70.102062,-0.575093822,0,1547.30678,1430.0082,1346.4161
526.0,1420.938017,47.80959633,7.114421367,10.85774367,0.9,1.005,298,0.012035807,0.000970861,0.02260838,0,0,0.005385969,0.011898904,0.011898904,3.645368083,21.27407,0.000110493,2.86e-07,5.5e-07,0.002016543,0.126731525,4.05e-06,0.000500256,0.000516523,609.9603117,595.5482883,589.5487517,605.3024633,342.7266267,525.6418017,519.410655,519.595385,504.5523883,503.3932933,490.6489383,260.951085,3.830450033,3.05212045,54.87547433,1312.407433,27.19744883,8.136638,2.7030776,99.81966333,31247.5445,0.105769794,0.032336318,0.109073438,0.128883712,0.128609435,0.128794618,0.128703228,0.001020824,0.029183776,0.013006668,0.000110778,0.514990993,1536.15848,-19.6211726,-19.6211726,-3.1563531,-3.1563531,-2.77288732,-2.77288732,1325.75098,-165.659294,-165.659294,-22.9968788,-22.9968788,-20.090008,-20.090008,0.445932186,0.005036228,69.026117,-0.618914282,0,1536.15848,1413.3031,1325.75098
526.5,1409.295333,46.117034,6.806212317,10.59128883,0.9,1.005,298,0.011780693,0.000950282,0.023533809,0,0,0.005463691,0.012070609,0.012070609,3.624558983,21.04905917,0.000108188,2.81e-07,5.07e-07,0.002001367,0.129400408,3.82e-06,0.000489835,0.000503602,607.03675,592.7165917,591.71923,606.1263217,342.74619,525.7806333,519.39929,519.62626,504.2924867,503.23436,490.6070383,264.010895,3.7362076,2.944068733,55.01498417,1299.57025,27.38773167,8.147722,2.735199983,99.79731833,30971.48833,0.102968998,0.031761539,0.104743734,0.124785967,0.124432229,0.1246649,0.124546525,0.000997256,0.029604909,0.012730975,0.000108469,0.498429621,1542.48664,-18.8913902,-18.8913902,-3.0514538,-3.0514538,-2.67835324,-2.67835324,1303.86566,-172.862496,-172.862496,-23.6019372,-23.6019372,-20.529908,-20.529908,0.446084564,0.001955742,67.8866468,-0.643599932,0,1542.48664,1403.15762,1303.86566
527.0,1399.753833,44.5369995,6.528424967,10.38984717,0.9,1.005,298,0.011258028,0.000908122,0.024721601,0,0,0.005617839,0.012411159,0.012411159,3.632626967,20.86905133,0.000106839,2.78e-07,4.83e-07,0.001993392,0.133397965,3.69e-06,0.0004868,0.000498402,604.1003383,589.7187033,593.7789817,606.937915,342.7659433,525.9242917,519.3971933,519.6651717,504.0468333,503.079465,490.5142933,268.0833983,3.63734375,2.8432009,55.21906083,1284.064367,27.37993333,8.0053015,2.790733433,99.785976,30796.95367,0.100965878,0.031320592,0.102217523,0.121490582,0.121227851,0.121402928,0.121314051,0.000988896,0.030440157,0.01216615,0.000107117,0.485435411,1552.7709,-18.2694914,-18.2694914,-2.97067308,-2.97067308,-2.60642828,-2.60642828,1281.58422,-171.033656,-171.033656,-22.9551516,-22.9551516,-19.935681,-19.935681,0.446236208,0.029233951,66.7265476,-0.641418252,0,1552.7709,1394.427,1281.58422
527.5,1391.429217,43.263125,6.303920733,10.25668333,0.9,1.005,298,0.010741845,0.000866484,0.025591317,0,0,0.005699943,0.012592547,0.012592547,3.63283765,20.6561225,0.000105396,2.74e-07,4.5e-07,0.001981647,0.1361426,3.51e-06,0.000476512,0.000486508,601.1704383,586.8414217,595.7305233,607.6086983,342.7858533,526.072535,519.4038317,519.7027883,503.8142067,502.9054617,490.3890067,272.32923,3.557595133,2.761877933,55.408777,1272.721583,27.30411267,7.838768283,2.83517745,99.76765267,30604.18933,0.098045026,0.030605476,0.100906826,0.119096484,0.11895447,0.119048447,0.119001368,0.000966525,0.030885037,0.01160833,0.00010567,0.476100769,1565.97874,-17.8162598,-17.8162598,-2.92163176,-2.92163176,-2.5637644,-2.5637644,1259.75142,-165.347328,-165.347328,-21.8133992,-21.8133992,-18.938467,-18.938467,0.44638235,0.010315042,65.5898082,-0.619421706,0,1565.97874,1387.17488,1259.75142
528.0,1384.686,42.5158386,6.16499852,10.1326568,0.9,1.005,298,0.010109457,0.000815473,0.025562774,0,0,0.005632072,0.012442604,0.012442604,3.55155426,19.9936592,0.000100888,2.64e-07,3.38e-07,0.001918993,0.135010168,2.84e-06,0.000425343,0.000433719,598.558552,584.669466,597.375766,607.581522,342.804238,526.20869,519.4107,519.688702,503.598424,502.627928,490.046454,273.601248,3.51108568,2.71417176,55.561811,1266.05776,27.227179,7.80432446,2.87757332,99.7875224,29974.676,0.088996584,0.028359807,0.097935231,0.117105209,0.116945842,0.117053882,0.117000603,0.0008619,0.030517281,0.01092493,0.000101152,0.468105536,1580.28942,-17.509102,-17.509102,-2.89750344,-2.89750344,-2.5438116,-2.5438116,1238.9311,-150.508064,-150.508064,-19.5310662,-19.5310662,-16.9932716,-16.9932716,0.44652118,0.112399219,64.5057812,-0.58212886,0,1580.28942,1380.97282,1238.9311
528.5,1378.701083,41.7797985,6.032093217,10.03157433,0.9,1.005,298,0.009202681,0.000742329,0.024652015,0,0,0.005385081,0.011896943,0.011896943,3.2737292,18.64141383,9.1e-05,2.41e-07,1.74e-07,0.001771966,0.129623885,1.73e-06,0.00032391,0.000329908,596.160205,583.27968,598.7675267,606.4578067,342.8227417,526.3368333,519.4036333,519.6092333,503.3545933,502.2279817,489.33412,275.3717117,3.464658267,2.667183683,55.64281617,1260.468367,27.32199933,7.743916667,2.8055132,99.88718333,28614.98367,0.072580434,0.024208575,0.087010025,0.115376693,0.115264601,0.115337988,0.115302397,0.000655547,0.029178967,0.00994501,9.13e-05,0.461281678,1593.0054,-17.232233,-17.232233,-2.87464328,-2.87464328,-2.52311234,-2.52311234,1219.85408,-132.062328,-132.062328,-16.871356,-16.871356,-14.7212597,-14.7212597,0.446645684,0.086233821,63.5125256,-0.515872026,0,1593.0054,1375.12512,1219.85408
529.0,1372.8757,41.116491,5.911237233,9.956775333,0.9,1.005,298,0.008021094,0.000647017,0.022476277,0,0,0.004835999,0.010683887,0.010683887,2.751621033,16.52706067,7.57e-05,2.05e-07,5.05e-08,0.001532739,0.117910296,6.69e-07,0.000191269,0.000194619,593.9734433,582.8693433,599.83025,603.2216717,342.8430417,526.4591233,519.3659817,519.4199117,503.0416883,501.62889,487.6492733,277.7019433,3.421854617,2.624838783,55.524237,1255.603017,27.80984217,7.770053217,2.583859617,99.900265,26399.0035,0.051424026,0.018570622,0.070064474,0.113965411,0.113914078,0.113947072,0.113931928,0.000386557,0.026203772,0.00866811,7.59e-05,0.455758489,1603.5673,-17.0020202,-17.0020202,-2.85505302,-2.85505302,-2.504598,-2.504598,1203.03522,-114.170458,-114.170458,-14.3868502,-14.3868502,-12.5730482,-12.5730482,0.446758628,0.131498402,62.6368402,-0.460899982,0,1603.5673,1369.69958,1203.03522
529.5,1367.70035,40.67949617,5.826355167,9.896785417,0.9,1.005,298,0.006843544,0.00055203,0.019990428,0,0,0.003911244,0.00864088,0.00864088,2.161714383,14.15451375,6e-05,1.67e-07,8.7e-09,0.001268498,0.100509699,1.62e-07,8.55e-05,8.73e-05,592.37625,583.1274483,600.1298167,597.6110983,342.86347,526.5582483,519.2820417,519.164375,502.6582333,500.9222033,485.52557,279.1485583,3.3934177,2.596941417,55.38054433,1250.5838,28.48440183,7.735435567,2.3145626,99.80449583,23211.99933,0.033643458,0.013819491,0.055546056,0.112875223,0.112797825,0.112844072,0.112819857,0.000172897,0.021193003,0.007395575,6.02e-05,0.451336977,1613.09278,-16.8300354,-16.8300354,-2.84296444,-2.84296444,-2.49326522,-2.49326522,1188.30148,-90.2628628,-90.2628628,-11.234095,-11.234095,-9.8170124,-9.8170124,0.44685486,0.167594132,61.8697182,-0.384440606,0,1613.09278,1365.0603,1188.30148
530.0,1363.4716,40.2787842,5.75110726,9.852523,0.9,1.005,298,0.00652242,0.000526127,0.018577525,0,0,0.003178178,0.007021362,0.007021362,1.86373512,13.2525988,5.37e-05,1.51e-07,3.1e-09,0.001164559,0.087562175,6.36e-08,5.01e-05,5.16e-05,591.29166,582.848158,599.893852,595.45626,342.882282,526.6373,519.181568,519.035964,502.271274,500.502956,484.617068,280.402762,3.36598798,2.57136026,54.9309088,1247.15146,28.9065798,7.73882838,2.13855964,99.8906498,20729.6558,0.027508172,0.012681019,0.038027177,0.111987411,0.111946054,0.111978541,0.111962638,0.00010175,0.017220901,0.007048546,5.38e-05,0.447874644,1620.50588,-16.6948128,-16.6948128,-2.83308746,-2.83308746,-2.4836959,-2.4836959,1176.28986,-67.8348654,-67.8348654,-8.358305,-8.358305,-7.24982434,-7.24982434,0.446935032,0.203777951,61.2443256,-0.313103074,0,1620.50588,1361.13146,1176.28986
530.5,1359.72505,39.9887465,5.694010683,9.804857083,0.9,1.005,298,0.006311753,0.000509134,0.017951953,0,0,0.002871932,0.00634479,0.00634479,1.73506335,12.74285333,5.05e-05,1.44e-07,1.9e-09,0.00111162,0.079350301,3.83e-08,3.64e-05,3.78e-05,590.3632433,582.3660783,599.5856183,594.2580117,342.9011633,526.7137317,519.0868017,518.951825,501.9043783,500.215575,484.03857,281.0412467,3.346096967,2.552844583,54.60753983,1246.359317,29.01612667,7.703357683,2.0836695,99.9159,19330.35283,0.024205346,0.011967555,0.030681641,0.111143556,0.111104566,0.111129469,0.111116606,7.43e-05,0.015561513,0.006820886,5.07e-05,0.444494196,1625.1563,-16.5984676,-16.5984676,-2.82482464,-2.82482464,-2.47569004,-2.47569004,1166.78978,-42.3718734,-42.3718734,-5.17864512,-5.17864512,-4.35950644,-4.35950644,0.446996032,0.244574238,60.7496958,-0.232274656,0,1625.1563,1357.51948,1166.78978
531.0,1356.1491,39.72041033,5.640923283,9.7615335,0.9,1.005,298,0.006128549,0.000494356,0.017233189,0,0,0.002733837,0.006039705,0.006039705,1.658438233,12.36802825,4.84e-05,1.38e-07,1.2e-09,0.001075148,0.075313775,2.71e-08,2.97e-05,3.07e-05,589.4846783,581.7581983,599.2102667,593.4872783,342.9218317,526.795075,518.9933017,518.90813,501.537295,500.0643633,483.6344417,281.6985767,3.3283308,2.535714283,54.38051483,1245.474,29.0877895,7.7189667,2.05693595,99.92087083,18364.43833,0.022098764,0.011502534,0.025611514,0.110372137,0.110322268,0.110354146,0.11033837,6.05e-05,0.014813247,0.006622905,4.85e-05,0.44138692,1626.60858,-16.4954214,-16.4954214,-2.80979792,-2.80979792,-2.46126302,-2.46126302,1160.25796,-21.6365636,-21.6365636,-2.62952938,-2.62952938,-1.98032946,-1.98032946,0.44703846,0.09092075,60.4096122,-0.142381221,0,1626.60858,1354.30988,1160.25796
531.5,1353.33482,39.4519826,5.59117498,9.728177,0.9,1.005,298,0.005987295,0.000482962,0.017516622,0,0,0.002707056,0.005980539,0.005980539,1.63870634,12.2258482,4.76e-05,1.36e-07,1.1e-09,0.001063355,0.074201574,2.37e-08,2.75e-05,2.83e-05,588.76108,581.09189,598.873806,593.213246,342.940838,526.869642,518.926506,518.929994,501.268252,500.22534,482.782444,282.663192,3.31088738,2.51857808,54.2414514,1243.4544,29.0361238,7.72923232,2.06070794,99.910039,17937.8484,0.021440095,0.01142427,0.022565283,0.109724779,0.109716234,0.10972265,0.109720215,5.57e-05,0.014668133,0.006470257,4.77e-05,0.438883877,1625.5891,-16.412208,-16.412208,-2.79387206,-2.79387206,-2.4460242,-2.4460242,1156.58894,-5.621052192,-5.621052192,-0.681181733,-0.681181733,-0.470645495,-0.470645495,0.447066782,0.0,60.2185836,-0.078404879,0,1625.5891,1351.74338,1156.58894
532.0,1350.940483,39.28790617,5.558070417,9.7109765,0.9,1.005,298,0.005902466,0.000476119,0.017516438,0,0,0.002753996,0.006084241,0.006084241,1.653242983,12.15425917,4.73e-05,1.35e-07,1e-09,0.001060481,0.074851692,2.28e-08,2.7e-05,2.76e-05,588.06473,580.344595,598.57355,592.9787117,342.959875,526.945055,518.8795867,518.9342967,501.0623517,500.1134117,480.741555,283.6684883,3.301424883,2.50810355,54.358282,1243.55655,28.77794617,7.550174667,2.085145817,99.83470167,17806.1925,0.021238867,0.01140013,0.021768879,0.109355709,0.109331504,0.109349369,0.109339782,5.46e-05,0.014922479,0.006378585,4.74e-05,0.437376364,1623.45956,-16.306549,-16.306549,-2.7722507,-2.7722507,-2.42536616,-2.42536616,1155.07204,17.7487124,17.7487124,2.146841988,2.146841988,2.878616788,2.878616788,0.447078288,0.0,60.139604,-0.003112778,0,1623.45956,1349.97154,1155.07204
532.5,1349.91194,38.9750688,5.50960692,9.7365882,0.9,1.005,298,0.005801331,0.000467961,0.017258126,0,0,0.002831326,0.00625508,0.00625508,1.66672088,12.0928809,4.71e-05,1.35e-07,9e-10,0.001058555,0.075485038,2.26e-08,2.7e-05,2.75e-05,587.387288,579.635474,598.31488,593.013704,342.978956,527.021314,518.83701,518.90703,500.846638,499.921162,480.55781,286.785876,3.293065,2.48813238,54.4778856,1243.79826,28.6251978,7.40676784,2.10630438,99.691568,17741.879,0.021042602,0.011335475,0.021270652,0.109367681,0.109508256,0.109411348,0.10945803,5.45e-05,0.015341486,0.006269291,4.72e-05,0.437745316,1626.10492,-16.164318,-16.164318,-2.75255178,-2.75255178,-2.40651432,-2.40651432,1156.26542,39.4044928,39.4044928,4.7715695,4.7715695,5.72113814,5.72113814,0.447061204,0.0,60.2017406,0.066521897,0,1626.10492,1351.76918,1156.26542
533.0,1354.516117,39.16776467,5.555755617,9.8819205,0.9,1.005,298,0.005830697,0.00047033,0.017065039,0,0,0.002864273,0.006327869,0.006327869,1.6718367,12.13376117,4.72e-05,1.35e-07,9e-10,0.001064537,0.076136775,2.33e-08,2.77e-05,2.8e-05,586.7388367,579.057335,598.1153167,593.2840083,342.998015,527.0987983,518.7968917,518.88563,500.6340817,499.7376567,480.6820567,289.4828817,3.329867717,2.50043385,54.5769285,1248.049033,28.573976,7.411610517,2.10280475,99.62879083,17712.01867,0.021321659,0.011505395,0.021450781,0.111212352,0.111506036,0.111307833,0.111406628,5.57e-05,0.01552001,0.006301026,4.74e-05,0.445432849,1643.92724,-16.245675,-16.245675,-2.79683158,-2.79683158,-2.44867446,-2.44867446,1159.96674,67.627951,67.627951,8.21648404,8.21648404,9.4939536,9.4939536,0.447018252,0.0,60.3944516,0.158350049,0,1643.92724,1361.34628,1159.96674
533.5,1368.288567,40.27279517,5.770804033,10.18570317,0.9,1.005,298,0.006134386,0.000494826,0.016524612,0,0,0.002839748,0.006273689,0.006273689,1.68519685,12.39075167,4.83e-05,1.38e-07,1.1e-09,0.001090097,0.075998511,2.75e-08,3.02e-05,3.06e-05,586.0900583,578.66075,597.9887267,594.0745333,343.0186917,527.1859033,518.75904,518.8798283,500.4098367,499.55557,481.2324083,289.6626817,3.4314519,2.570978,54.53231667,1257.919017,28.81649783,7.68757235,2.079766233,99.66486167,17810.03867,0.022551291,0.012099597,0.020950231,0.115658747,0.116077656,0.115806579,0.115949975,6.09e-05,0.015387126,0.006629212,4.84e-05,0.463492957,1679.02078,-16.6634644,-16.6634644,-2.93014994,-2.93014994,-2.57617678,-2.57617678,1167.07118,93.481777,93.481777,11.4261982,11.4261982,13.0973958,13.0973958,0.446935544,0.0,60.7643492,0.243674112,0,1679.02078,1380.09718,1167.07118
534.0,1391.04905,42.0058065,6.11946175,10.64615675,0.9,1.005,298,0.006857655,0.000553169,0.015659048,0,0,0.002783488,0.006149396,0.006149396,1.721209333,12.87269733,5.04e-05,1.43e-07,1.6e-09,0.001137547,0.074142024,3.67e-08,3.49e-05,3.54e-05,585.5286983,578.43068,598.00583,595.417885,343.0391117,527.277595,518.7353333,518.9257767,500.2020917,499.437305,482.1095933,289.5938833,3.580319083,2.681611767,54.4587985,1273.486317,28.96377717,7.915747183,2.045216083,99.87153483,18413.23117,0.02511215,0.013028177,0.021263229,0.12257638,0.123318543,0.122845525,0.123071797,7.03e-05,0.01508228,0.007410824,5.05e-05,0.491812245,1746.51734,-16.8985666,-16.8985666,-3.09115992,-3.09115992,-2.73077842,-2.73077842,1177.0858,125.277998,125.277998,15.4463225,15.4463225,17.7517144,17.7517144,0.446811062,0.0,61.2857636,0.347937112,0,1746.51734,1414.03046,1177.0858
534.5,1436.914783,43.72149117,6.5801752,11.38850192,0.9,1.005,298,0.007963751,0.000642391,0.013346999,0,0,0.0027295,0.006030122,0.006030122,1.779926383,13.638722,5.36e-05,1.51e-07,2.6e-09,0.001212038,0.071341298,5.79e-08,4.42e-05,4.49e-05,585.0627167,578.5090917,598.2138883,597.7844433,343.05911,527.3759567,518.7349233,519.0348733,500.026495,499.4384733,483.4719283,297.704245,3.844697667,2.791139417,54.73587167,1305.081517,28.88833683,8.148214817,1.993093833,99.74757167,19294.006,0.029898277,0.014796864,0.024593904,0.135316578,0.136266217,0.135621858,0.13594884,8.91e-05,0.014789744,0.008606142,5.38e-05,0.543153493,1894.61552,-16.5659508,-16.5659508,-3.28771822,-3.28771822,-2.9210827,-2.9210827,1191.02316,158.27523,155.40003,19.7442218,19.3840946,22.827143,22.4105296,0.44660478,0.0,62.0114228,0.445548948,0,1894.61552,1483.79314,1191.02316
535.0,1532.569783,45.68311217,7.331422983,12.19458433,0.874976092,1.005,298,0.009499183,0.000766246,0.010665479,0,0,0.002670229,0.005899181,0.005899181,1.889381617,15.19567217,6.03e-05,1.68e-07,6.4e-09,0.001363295,0.067508552,1.32e-07,6.75e-05,6.88e-05,584.78915,579.36296,598.8274667,603.10016,343.078225,527.4846533,518.77581,519.28246,499.9097933,499.5679133,485.46983,304.9947767,4.1788331,2.916367683,54.304966,1345.857317,29.2948875,8.420970333,1.912499883,99.81743067,20724.5605,0.041657848,0.019194685,0.028564763,0.154530165,0.155598143,0.15488997,0.155267142,0.000136471,0.01446859,0.010265429,6.05e-05,0.62028542,2150.60414,-16.9707774,-16.9707774,-3.82609906,-3.82609906,-3.44063072,-3.44063072,1206.84968,198.258872,160.369236,25.0632702,20.2681476,28.973613,23.430547,0.446343222,0.0,62.8354422,0.464271778,0,2150.60414,1599.55292,1206.84968
535.5,1665.942914,49.85143786,8.700131929,12.83263114,0.892181657,1.005,298,0.010451777,0.000843086,0.009579707,0,0,0.002387263,0.005274039,0.005274039,2.016297557,17.13940271,6.87e-05,1.9e-07,1.86e-08,0.00155611,0.060627857,2.87e-07,9.67e-05,9.97e-05,584.8917157,581.2914314,599.7847814,606.6572257,343.0974029,527.61417,518.8484229,519.4146657,499.8537243,500.0700771,486.21467,295.0891214,4.501083514,3.1824697,53.23837386,1402.300086,29.97910157,8.888792571,1.842772514,99.77379629,24009.10557,0.057107266,0.022634491,0.027463407,0.177985834,0.178081879,0.178025743,0.178029301,0.00019665,0.012935342,0.011294863,6.88e-05,0.712122757,2438.28178,-19.1689234,-19.1689234,-4.89917658,-4.89917658,-4.46592648,-4.46592648,1223.28022,256.742216,165.133008,32.898161,21.154455,38.0237312,24.4504522,0.446079406,0.0,63.690909,0.486979502,0,2438.28178,1728.85138,1223.28022
