time_s,ice_torque_nm,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,ice_speed_soll_rpm,brake_perc,car_speed_kmph,car_acc_mpsh2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm,brake_trq_nm,brake_pwr_kw
0.0,152.10118,1245.5829,114.014435,109.93565,14.871772,14.339389,18.715128,18.045307,-0.073944956,-33.094593,-31.144833,0.0002562679,0.0002410776,0.0007750707,0.0007291283,0.32040876,4956.531,0.0,-0.003849994,-0.11638598,0.0,1245.5829,518.25305,-0.073944956,0.0,0.0
0.5,152.10118,7279.7917,271.253287,26.5911865,203.712565,16.7819516,219.608635,18.0443556,0.276155936814,-33.094593,-30.742186,-0.000957062013,-0.000984967397,-0.000210947255,-0.000295358342,0.320272974,4956.531,0.0,0.014378245655,0.02866609432,0.0,7279.7917,3029.33635,0.276155936814,0.0,0.0
1.0,152.10118,12624.1083,-49.9384846,-59.3891195,-66.6786369,-78.6839904,-61.5215583,-75.0664849,3.0379023,-33.094593,-33.094593,-0.01052832968,-0.01052832968,-0.00351048877,-0.00351048877,0.320268711,4956.531,0.0,0.1581704316,0.139668158,0.0,12624.1083,5254.75856,3.0379023,0.0,0.0
1.5,152.10118,11926.4362,-64.8184206,-64.8184206,-80.960566,-80.960566,-77.5964142,-77.5964142,7.62952375,-33.094593,-33.094593,-0.0264413192,-0.0264413192,-0.00889212575,-0.00889212575,0.320692389,4956.531,0.0,0.397236307,0.1079580331,0.0,11926.4362,4967.13307,7.62952375,0.0,0.0
2.0,152.10118,11880.7367,-63.3485826,-63.3485826,-78.8150085,-78.8150085,-75.5164515,-75.5164515,11.23350625,-33.094593,-33.094593,-0.0389314883,-0.0389314883,-0.01319400635,-0.01319400635,0.321085663,4956.531,0.0,0.584880068,0.10345036,0.0,11880.7367,4950.2214,11.23350625,0.0,0.0
2.5,152.10118,11874.956,-63.3197028,-63.3197028,-78.7407414,-78.7407414,-75.4448349,-75.4448349,14.8085586,-33.094593,-33.094593,-0.0513213968,-0.0513213968,-0.0175267981,-0.0175267981,0.321476886,4956.531,0.0,0.771017591,0.1033960687,0.0,11874.956,4949.9035,14.8085586,0.0,0.0
3.0,152.10118,11869.9376,-63.31917,-63.31917,-78.7068019,-78.7068019,-75.412309,-75.412309,18.3830256,-33.094593,-33.094593,-0.0637092774,-0.0637092774,-0.0219238887,-0.0219238887,0.32186795,4956.531,0.0,0.957124619,0.1033900201,0.0,11869.9376,4949.9024,18.3830256,0.0,0.0
3.5,152.10118,11840.8795,-67.3284515,-67.3284515,-83.3936806,-83.3936806,-79.989291,-79.989291,21.9640248,-33.094593,-33.094593,-0.0761197942,-0.0761197942,-0.0263942508,-0.0263942508,0.322259789,4931.665660000001,0.0308409559,1.14357176,0.1063785178,0.0,11840.8795,4939.90176,21.9640248,-0.753093,0.0007455151
4.0,152.10118,8171.900299999999,-122.4003865,-122.4003865,-105.0084086,-105.0084086,-100.6724391,-100.6724391,24.0726662,-33.094593,-33.094593,-0.0834276239,-0.0834276239,-0.0290558303,-0.0290558303,0.322733649,3345.65821,1.998001846,1.25335962,-0.0569162111,0.0,8171.900299999999,3414.44381,24.0726662,-49.8159126,0.0497178593
4.5,152.10118,2089.5440131,-114.7923539,-114.7923539,-26.184442684,-26.184442684,-23.03906453,-23.03906453,14.9503817,-33.094593,-33.094593,-0.051812906,-0.051812906,-0.0177535095,-0.0177535095,0.323051988,892.181476232,5.0411049,0.778401693,-0.471942073,0.0,2089.5440131,878.2041168986,14.9503817,-125.9172735,0.0747949356
5.0,152.10118,-176.6139321,-59.5741623,-59.5741623,1.084970581,1.084970581,1.990017424,1.990017424,0.7034714885,-33.094593,-33.094593,-0.002437991333,-0.002437991333,-0.000811937472,-0.000811937472,0.323076668,0.0,6.147698,0.03662671569,-0.139530790429,0.0,-176.6139321,-73.0796085,0.7034714885,-58.3517179,0.004227511943
5.5,152.10118,-5.16136403,-63.1050317,-63.1050317,0.03400817321,0.03400817321,0.0951031741,0.0951031741,0.0756984281,-33.3128487,-33.3128487,-0.000264086549,-0.000264086549,-8.7318974e-05,-8.7318974e-05,0.323070482,0.0,6.11683957,0.00394128971,2.5993314e-05,0.0,-5.16136403,-2.103481886,0.0756984281,-34.4595727,0.000109263491
6.0,152.10118,-0.20788574,-63.2869854,-63.2869854,0.001377705996,0.001377705996,0.0039362869,0.0039362869,0.0810654021,-47.530281,-47.530281,-0.000405699015,-0.000405699015,-0.000134153159,-0.000134153159,0.323070272,0.0,4.1496961,0.00422072474,0.000350867552,0.0,-0.20788574,-0.03916930337,0.0810654021,-25.5619914,8.6243057e-05
6.5,152.10118,11.554967184,-61.333108,-61.333108,-0.052553500745,-0.052553500745,-0.02122687315,-0.02122687315,0.149558518,-69.5825713,-69.5825713,-0.001127963922,-0.001127963922,-0.000373136954,-0.000373136954,0.323070255,12.12519328,1.106623034213,0.00778686497,0.006529920955,0.0,11.554967184,4.89543320664,0.149558518,-9.792906935,4.4631938e-05
