time_s,ice_torque_nm,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,ice_speed_soll_rpm,brake_perc,car_speed_kmph,car_acc_mpsh2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm,brake_trq_nm,brake_pwr_kw
0.0,246.09209,1307.4592,40.4147,40.4147,5.533542,5.533542,6.3527493,6.3527493,0.70605093,-14.149992,-14.149992,-0.0010462147,-0.0010462147,-0.000345904,-0.000345904,0.06563755,3426.5789,0.0,0.03676102,0.16288844,0.0,1307.4592,544.4557,0.70605093,0.0,0.0
0.5,246.09209,6410.23225,-46.5391036,-46.9599916,-39.03756042,-39.16347682,-37.17377724,-37.30907264,5.13897376,-14.1029707,-14.1029707,-0.00756669658,-0.00756669658,-0.002503732662,-0.002503732662,0.0656759293,3426.5789,0.0,0.267564125,0.271440793,0.0,6410.23225,2670.34552,5.13897376,0.0,0.0
1.0,246.09209,8160.47929,-101.001876,-101.001876,-86.3183584,-86.3183584,-82.8106914,-82.8106914,16.33091955,-11.04029565,-11.04029565,-0.018378917,-0.018378917,-0.0060761237,-0.0060761237,0.066056909,3426.5789,0.0,0.85028034,0.349816453,0.0,8160.47929,3405.17116,16.33091955,0.0,0.0
1.5,246.353022,8183.210520000001,-102.5188784,-102.5188784,-87.8528887,-87.8528887,-84.2872274,-84.2872274,28.7609741,-6.28950509,-6.28950509,-0.0184440666,-0.0184440666,-0.00609740728,-0.00609740728,0.0665056385,3426.5789,0.0,1.4974595,0.368106213,0.0,8183.210520000001,3421.88765,28.7609741,0.0,0.0
2.0,262.99703,8197.4603,-109.226134,-109.226134,-93.764889,-93.764889,-89.9523571,-89.9523571,42.0239501,-4.55381,-4.55381,-0.0200401245,-0.0200401245,-0.00662504662,-0.00662504662,0.0669625866,3426.5789,0.0,2.1880053,0.404736672,0.0,8197.4603,3435.56121,42.0239501,0.0,0.0
2.5,288.744008,8186.83256,-120.3301895,-120.3301895,-103.159713,-103.159713,-98.9462711,-98.9462711,56.8781608,-4.55381,-4.55381,-0.0271237099,-0.0271237099,-0.00896680225,-0.00896680225,0.0674481399,3426.5789,0.0,2.96139974,0.453992342,0.0,8186.83256,3439.81226,56.8781608,0.0,0.0
3.0,298.1073,8132.385670000001,-124.4966299,-124.4966299,-106.0244087,-106.0244087,-101.6634368,-101.6634368,73.0252635,-4.55381,-4.55381,-0.034823842,-0.034823842,-0.0115123822,-0.0115123822,0.067955851,3426.5789,0.0,3.80210957,0.472069957,0.0,8132.385670000001,3426.5846,73.0252635,0.0,0.0
3.5,298.1073,8098.97981,-124.1850236,-124.1850236,-105.324203,-105.324203,-100.9733186,-100.9733186,89.3302389,-4.55381,-4.55381,-0.0425992587,-0.0425992587,-0.01408284995,-0.01408284995,0.0684637445,3426.5789,0.0,4.65103912,0.471413498,0.0,8098.97981,3422.20459,89.3302389,0.0,0.0
4.0,298.1073,8075.91866,-124.1758186,-124.1758186,-105.0165095,-105.0165095,-100.6654778,-100.6654778,105.6250741,-4.55381,-4.55381,-0.0503698396,-0.0503698396,-0.0166517193,-0.0166517193,0.0689700406,3426.5789,0.0,5.49944066,0.471260374,0.0,8075.91866,3422.12311,105.6250741,0.0,0.0
4.5,298.1073,8053.10836,-124.1756256,-124.1756256,-104.7197315,-104.7197315,-100.367555,-100.367555,121.9150436,-4.4791937,-4.4791937,-0.0571281868,-0.0571281868,-0.0188859552,-0.0188859552,0.06947512,3426.5789,0.0,6.34758894,0.471341042,0.0,8053.10836,3422.14309,121.9150436,0.0,0.0
5.0,298.1073,8030.03294,-124.1797689,-124.1797689,-104.4231495,-104.4231495,-100.0689809,-100.0689809,138.411813,0.3684464439,0.3684464439,0.006444522293,0.006444522293,0.048100800056,0.048100800056,0.0699789306,3426.5789,0.0,7.20650409,0.486842461,0.0,8030.03294,3422.17361,138.411813,0.0,0.0
