#{"t_start": 1778564594.4823394, "env_id": "None"}
r,l,t
328.521354,3599,799.066636
-45886.011004,3599,1792.218136
-13022.458022,3599,2838.057688
-3157.489822,3599,3890.910753
-3082.823445,3599,4940.568887
-479.133015,3599,6009.841346
-1593.532316,3599,7156.01529
-1948.905609,3599,8216.020734
-2297.138957,3599,9260.44924
-574.428638,3599,10288.760007
-332.575274,3599,11311.419366
163.700158,3599,12338.097132
702.801639,3599,13358.097215
-3371.859431,3599,14524.873302
1274.953431,3599,15564.958416
1823.779961,3599,16618.529176
1246.175015,3599,17673.442168
1021.453599,3599,18700.846769
1717.996489,3599,19747.266862
1648.314176,3599,20779.129505
2758.238073,3599,21950.337572
2175.316846,3599,22992.341221
2615.993928,3599,24030.269098
2564.383489,3599,25089.541161
2705.484632,3599,26139.576292
1987.438969,3599,27204.486125
3070.88688,3599,28248.05324
3235.55725,3599,29404.812982
2373.765347,3599,30454.153141
3197.671667,3599,31460.376909
1531.552316,3599,32473.502284
3021.916745,3599,33445.481524
3057.408548,3599,34332.109472
954.040885,3599,35108.274847
2288.186153,3599,35963.17851
2660.03276,3599,36738.074897
797.969413,3599,37502.938297
-5030.793716,3599,38257.983968
2720.76749,3599,39000.597651
3159.807192,3599,39748.030446
457.222246,3599,40519.884864
1261.400445,3599,41362.295029
3117.367596,3599,42106.748776
2453.469751,3599,42844.89584
2916.004985,3599,43581.243205
3107.302046,3599,44326.892945
2537.690661,3599,45077.252893
2559.866453,3599,45842.100394
2988.570619,3599,46683.780863
2366.643944,3599,47424.700755
2471.284888,3599,48164.633445
2720.795398,3599,48904.856812
2259.172052,3599,49654.724864
632.233577,3599,50395.261397
2899.049094,3599,51176.509295
