Time01,ICE_Torque;Nm,EM1_Speed;rpm,EM1_Torque;Nm,EM1_Torque_ist;Nm,EM1_Power;kW,EM1_Power_ist;kW,EM1_elPower;kW,EM1_elPower_ist;kW,EM2_Speed;rpm,EM2_Torque;Nm,EM2_Torque_ist;Nm,EM2_Power;kW,EM2_Power_ist;kW,EM2_elPower;kW,EM2_elPower_ist;kW,SOC;1,ICE_Speed_soll;rpm,Brake;perc,Car_Speed;kmph,Car_Acc;mpsh2,Grade;perc,Sun_Speed;rpm,Carrier_Speed;rpm,Ring_Speed;rpm,Brake_Trq;Nm,Brake_Pwr;kW
0.0,147.62036,638.3198,-5.2809677,-5.2809677,-0.35303038,-0.35303038,-0.1965092,-0.1965092,3.7753325,289.48914,289.48914,0.11445008,0.11445008,0.34392393,0.34392393,0.09661873,1111.7566,0.0,0.19656523,1.0758579,0.0,638.3198,267.81396,3.7753325,0.0,0.0
0.5,147.62036,2159.24575,-45.97649,-45.97649,-11.04111549,-11.04111549,-10.07438835,-10.07438835,24.61645227,289.48914,289.48914,0.746253482,0.746253482,2.14657093,2.14657093,0.0966438676,1111.7566,0.0,1.281672163,1.11164329,0.0,2159.24575,912.851463,24.61645227,0.0,0.0
1.0,147.62036,2569.03879,-61.3734861,-61.3734861,-16.5110903,-16.5110903,-15.1249832,-15.1249832,63.7336989,289.48914,289.48914,1.93210188,1.93210188,5.24205678,5.24205678,0.0967257381,1111.7566,0.0,3.31833797,1.13829102,0.0,2569.03879,1106.20963,63.7336989,0.0,0.0
1.5,147.62036,2523.69382,-61.7355703,-61.7355703,-16.3155035,-16.3155035,-14.920488,-14.920488,103.0985616,289.48914,289.48914,3.1254568,3.1254568,7.99444878,7.99444878,0.0967955927,1111.7566,0.0,5.36789605,1.13863793,0.0,2523.69382,1110.32611,103.0985616,0.0,0.0
2.0,147.62036,2468.77272,-61.7421824,-61.7421824,-15.9621617,-15.9621617,-14.5710435,-14.5710435,142.456684,289.48914,289.48914,4.31860749,4.31860749,10.4422313,10.4422313,0.0968429854,1111.7566,0.0,7.41710338,1.13823241,0.0,2468.77272,1110.45397,142.456684,0.0,0.0
2.5,147.62036,2413.69782,-61.7421525,-61.7421525,-15.6060606,-15.6060606,-14.22023405,-14.22023405,181.798173,289.48914,289.48914,5.51125401,5.51125401,12.62626095,12.62626095,0.0968683273,1111.7566,0.0,9.4654444,1.13768188,0.0,2413.69782,1110.50809,181.798173,0.0,0.0
3.0,147.62036,2358.64952,-61.7419645,-61.7419645,-15.25009255,-15.25009255,-13.8707345,-13.8707345,221.118322,289.48914,289.48914,6.70325334,6.70325334,14.3682646,14.3682646,0.0968396847,1111.7566,0.0,11.51267455,1.13699792,0.0,2358.64952,1110.56083,221.118322,0.0,0.0
3.5,147.62036,2783.4175,-49.389277,-49.389277,-14.1799884,-14.1799884,-13.1140086,-13.1140086,260.14367,289.48914,289.48914,7.88631562,7.88631562,15.7825447,15.7825447,0.0968160315,1335.36704,0.0,13.5445553,1.11470657,0.0,2783.4175,1310.09652,260.14367,0.0,0.0
4.0,147.62036,4417.55862,-45.9762174,-45.9762174,-21.2773974,-21.2773974,-20.1720505,-20.1720505,298.344112,285.890043,285.890043,8.9289744,8.9289744,16.7155644,16.7155644,0.0968132466,2017.00611,0.0,15.53348745,1.09620488,0.0,4417.55862,2012.37971,298.344112,0.0,0.0
4.5,147.62036,5967.310439999999,-50.7899339,-50.7899339,-31.9304272,-31.9304272,-30.5303016,-30.5303016,335.75522,276.589191,276.589191,9.7219699,9.7219699,17.0130219,17.0130219,0.0968754866,2668.38554,0.0,17.4813218,1.07345415,0.0,5967.310439999999,2679.08691,335.75522,0.0,0.0
