Time01,ICE_Torque;Nm,EM1_Speed;rpm,EM1_Torque;Nm,EM1_Torque_ist;Nm,EM1_Power;kW,EM1_Power_ist;kW,EM1_elPower;kW,EM1_elPower_ist;kW,EM2_Speed;rpm,EM2_Torque;Nm,EM2_Torque_ist;Nm,EM2_Power;kW,EM2_Power_ist;kW,EM2_elPower;kW,EM2_elPower_ist;kW,SOC;1,ICE_Speed_soll;rpm,Brake;perc,Car_Speed;kmph,Car_Acc;mpsh2,Grade;perc,Sun_Speed;rpm,Carrier_Speed;rpm,Ring_Speed;rpm,Brake_Trq;Nm,Brake_Pwr;kW
0.0,112.48824,477.9189,-6.109837,-6.109837,-0.30579734,-0.30579734,-0.1543802,-0.1543802,0.39993635,-5.726214,-5.726214,-0.00023982093,-0.00023982093,-7.928218e-05,-7.928218e-05,0.6862548,776.21014,0.0,0.020822955,0.118715554,0.0,477.9189,199.0991,0.39993635,0.0,0.0
0.5,112.48824,1542.108924,-36.1487131,-36.1487131,-6.14730859,-6.14730859,-5.47272607,-5.47272607,3.054341694,-5.726214,-5.726214,-0.00183152908,-0.00183152908,-0.000605483546,-0.000605483546,0.686270291,776.21014,0.0,0.1590263545,0.141461132,0.0,1542.108924,643.46632,3.054341694,0.0,0.0
1.0,112.48824,1845.72925,-46.5982769,-46.5982769,-9.00684845,-9.00684845,-8.0984249,-8.0984249,7.59048523,-5.726214,-5.726214,-0.00455161724,-0.00455161724,-0.00150471504,-0.00150471504,0.686323054,776.21014,0.0,0.395203717,0.1192344479,0.0,1845.72925,772.453608,7.59048523,0.0,0.0
1.5,112.48824,1846.47865,-46.8351803,-46.8351803,-9.05618045,-9.05618045,-8.1418341,-8.1418341,11.6452316,-5.75056793,-5.75056793,-0.00701737977,-0.00701737977,-0.00231986914,-0.00231986914,0.686380972,776.21014,0.0,0.606316843,0.1170324244,0.0,1846.47865,775.132952,11.6452316,0.0,0.0
2.0,112.48824,1841.02103,-46.8382796,-46.8382796,-9.0300116,-9.0300116,-8.1159343,-8.1159343,15.624546,-7.33199231,-7.33199231,-0.0120793886,-0.0120793886,-0.00399331402,-0.00399331402,0.686438826,776.21014,0.0,0.813502522,0.11191801,0.0,1841.02103,775.185489,15.624546,0.0,0.0
2.5,112.48824,1835.79994,-46.8359367,-46.8359367,-9.0039525,-9.0039525,-8.0902775,-8.0902775,19.3530214,-9.78443725,-9.78443725,-0.0199021584,-0.0199021584,-0.00657943646,-0.00657943646,0.686496508,776.21014,0.009660304775,1.007628104,0.102723131,0.0,1835.79994,775.189996,19.3530214,-0.23718648,0.0002079917
3.0,112.48824,1832.31814,-46.8132971,-46.8132971,-8.98253165,-8.98253165,-8.0696547,-8.0696547,21.7698957,-10.6798115,-10.6798115,-0.0243471728,-0.0243471728,-0.00804890995,-0.00804890995,0.686554061,776.21014,0.627169925,1.13346429,0.018447341687,0.0,1832.31814,775.15239,21.7698957,-15.63892097,0.01431415887
3.5,112.48824,1834.47544,-46.7771825,-46.7771825,-8.9861672,-8.9861672,-8.0740403,-8.0740403,20.2075729,-10.6798115,-10.6798115,-0.0225998908,-0.0225998908,-0.00747127725,-0.00747127725,0.68661157,776.21014,1.57267274,1.05212089,-0.1065281963,0.0,1834.47544,775.137816,20.2075729,-39.286353,0.0329799169
4.0,112.48824,1839.95083,-46.7852821,-46.7852821,-9.0145522,-9.0145522,-8.10186015,-8.10186015,16.4456337,-10.6798115,-10.6798115,-0.0183925867,-0.0183925867,-0.00608038844,-0.00608038844,0.686669156,776.21014,1.302583703,0.856253015,-0.0712513021,0.0,1839.95083,775.219616,16.4456337,-32.6037693,0.0226651375
4.5,112.48824,1841.17184,-46.691812,-46.691812,-9.0024361,-9.0024361,-8.09196825,-8.09196825,16.18342585,-10.8188575,-10.8188575,-0.0183511366,-0.0183511366,-0.00606668558,-0.00606668558,0.686726885,777.020912,0.347393516298,0.842600966,0.05430372538,0.0,1841.17184,775.574593,16.18342585,-8.7191511107,0.005761056301
5.0,112.48824,1956.87512,-44.9011508,-44.9011508,-9.20153695,-9.20153695,-8.32651785,-8.32651785,18.7618439,-19.8440601,-19.8440601,-0.0392755246,-0.0392755246,-0.0132034986,-0.0132034986,0.686784694,828.704556,0.0,0.976848057,0.0680697497,0.0,1956.87512,825.225099,18.7618439,0.0,0.0
5.5,112.48824,2153.25223,-45.1310873,-45.1310873,-10.17762715,-10.17762715,-9.2794796,-9.2794796,20.3295731,-33.7650778,-33.7650778,-0.0719728007,-0.0719728007,-0.0249278496,-0.0249278496,0.686847048,908.655717,0.0,1.05847296,0.0234260209,0.0,2153.25223,907.854464,20.3295731,0.0,0.0
