Time01,ICE_Torque;Nm,EM1_Speed;rpm,EM1_Torque;Nm,EM1_Torque_ist;Nm,EM1_Power;kW,EM1_Power_ist;kW,EM1_elPower;kW,EM1_elPower_ist;kW,EM2_Speed;rpm,EM2_Torque;Nm,EM2_Torque_ist;Nm,EM2_Power;kW,EM2_Power_ist;kW,EM2_elPower;kW,EM2_elPower_ist;kW,SOC;1,ICE_Speed_soll;rpm,Brake;perc,Car_Speed;kmph,Car_Acc;mpsh2,Grade;perc,Sun_Speed;rpm,Carrier_Speed;rpm,Ring_Speed;rpm,Brake_Trq;Nm,Brake_Pwr;kW
0.0,303.93353,1663.6962,59.754326,59.754326,10.410809,10.410809,11.81657,11.81657,0.848008,-17.08827,-17.08827,-0.0015174929,-0.0015174929,-0.00050186727,-0.00050186727,0.1852453,4547.0625,0.0,0.044152107,0.185621,0.0,1663.6962,692.7714,0.848008,0.0,0.0
0.5,303.93353,8459.87703,-42.9269512,-51.403019,-55.1040387,-59.29117625,-52.3259798,-56.7536076,6.13790804,-16.8779141,-16.8779141,-0.01072061605,-0.01072061605,-0.00355563595,-0.00355563595,0.185264469,4547.0625,0.0,0.3195743251,0.333386729,0.0,8459.87703,3523.80119,6.13790804,0.0,0.0
1.0,303.93353,10837.6029,-124.8738545,-124.8738545,-141.728456,-141.728456,-137.119467,-137.119467,20.83589445,-3.1773460173,-3.1773460173,-0.003825733133,-0.003825733133,0.008794417298,0.008794417298,0.185765329,4547.0625,0.0,1.084834883,0.484161904,0.0,10837.6029,4521.77248,20.83589445,0.0,0.0
1.5,302.40934,10855.355899999999,-126.3366064,-126.3366064,-143.616553,-143.616553,-138.946167,-138.946167,38.8500904,18.31676585,18.31676585,0.0781124242,0.0781124242,0.226924166,0.226924166,0.186367929,4547.0625,0.0,2.02275617,0.554433112,0.0,10855.355899999999,4539.67797,38.8500904,0.0,0.0
2.0,205.155143,10643.3721,-87.3646948,-87.3646948,-97.4964237,-97.4964237,-93.8999326,-93.8999326,56.9838901,41.7903208,41.7903208,0.252676189,0.252676189,0.655967505,0.655967505,0.18691911,4547.0625,0.0,2.96690462,0.449232192,0.0,10643.3721,4462.05813,56.9838901,0.0,0.0
2.5,54.715068934,10567.2785,-22.5106016768,-22.5106016768,-24.9124761374,-24.9124761374,-23.1960089425,-23.1960089425,68.8485494,66.2275774,66.2275774,0.479186161,0.479186161,1.171873054,1.171873054,0.18722905,4547.0625,0.0,3.58464615,0.240108237,0.0,10567.2785,4437.32267,68.8485494,0.0,0.0
3.0,0.0,10744.038400000001,1.825015369,1.825015369,2.045304304,2.045304304,2.888062821,2.888062821,75.4365945,80.409166,80.409166,0.635653946,0.635653946,1.52007909,1.52007909,0.187235123,4547.0625,0.0,3.92765714,0.179818783,0.0,10744.038400000001,4514.72049,75.4365945,0.0,0.0
3.5,0.0,10796.4278,-0.00362181365,-0.00362181365,-0.00408802121,-0.00408802121,0.01517070204,0.01517070204,82.1935526,88.5661044,88.5661044,0.762789026,0.762789026,1.78777766,1.78777766,0.187211882,4547.0625,0.0,4.27946279,0.209346234,0.0,10796.4278,4540.46564,82.1935526,0.0,0.0
4.0,0.0,10787.547349999997,-0.057603953,-0.057603953,-0.0650735654,-0.0650735654,-0.0456139605,-0.0456139605,89.5500641,88.6579104,88.6579104,0.831119028,0.831119028,1.90954623,1.90954623,0.187195227,4547.0625,0.0,4.66248447,0.209689927,0.0,10787.547349999997,4541.06575,89.5500641,0.0,0.0
4.5,0.0,10777.771400000001,-0.0541856567,-0.0541856567,-0.0611567273,-0.0611567273,-0.0428684138,-0.0428684138,96.5441866,84.1553935,84.1553935,0.850567334,0.850567334,1.92018773,1.92018773,0.187178227,4547.0625,0.0,5.02663817,0.195060291,0.0,10777.771400000001,4541.08154,96.5441866,0.0,0.0
