Time01,ICE_Torque;Nm,EM1_Speed;rpm,EM1_Torque;Nm,EM1_Torque_ist;Nm,EM1_Power;kW,EM1_Power_ist;kW,EM1_elPower;kW,EM1_elPower_ist;kW,EM2_Speed;rpm,EM2_Torque;Nm,EM2_Torque_ist;Nm,EM2_Power;kW,EM2_Power_ist;kW,EM2_elPower;kW,EM2_elPower_ist;kW,SOC;1,ICE_Speed_soll;rpm,Brake;perc,Car_Speed;kmph,Car_Acc;mpsh2,Grade;perc,Sun_Speed;rpm,Carrier_Speed;rpm,Ring_Speed;rpm,Brake_Trq;Nm,Brake_Pwr;kW
0.0,-32.82789,510.0578,140.38443,110.77515,7.4983726,5.916846,12.401653,9.785948,-1.4764028,-90.06291,-71.14893,0.013924493,0.01100023,0.041905314,0.033104837,0.040034298,4161.8916,0.0,-0.076869905,-0.44474432,0.0,510.0578,211.37675,-1.4764028,0.0,0.0
0.5,-32.82789,2518.28301,299.461288,36.8926139,79.0443894,8.96243335,85.8485287,9.79919995,-4.0804878,-90.06291,-11.1181777,0.0384845728,0.00444354372,0.116393916,0.01343763955,0.0399372553,4161.8916,0.0,-0.212453348,-0.0930337906,0.0,2518.28301,1045.4936,-4.0804878,0.0,0.0
1.0,-32.82789,3951.08652,300.0,22.2558909,124.1270405,9.166892,132.5415266,9.7883576,-5.94602016,-90.06291,-6.68257817,0.0560790911,0.00414579166,0.169633821,0.0125406183,0.0397608948,4161.8916,0.0,-0.309583553,-0.0324557796,0.0,3951.08652,1640.60439,-5.94602016,0.0,0.0
1.5,-32.82789,4660.33908,300.0,18.7782916,146.408872,9.1537231,156.381538,9.7771824,-6.71428368,-90.06291,-5.63837965,0.0633248653,0.0039615394,0.191551589,0.0119832736,0.0395846504,4161.8916,0.0,-0.349583704,-0.01447941355,0.0,4660.33908,1935.2811,-6.71428368,0.0,0.0
2.0,-32.82789,5109.47362,300.0,17.070011,160.518844,9.1294269,171.714281,9.76595945,-7.07309492,-90.06291,-5.12521441,0.0667089443,0.00379532272,0.201788102,0.011480484,0.0394085226,4161.8916,0.0,-0.368265452,-0.00762030653,0.0,5109.47362,2121.95974,-7.07309492,0.0,0.0
2.5,-32.82789,5415.46445,300.0,16.0340869,170.131835,9.09124205,182.548317,9.7546336,-7.284176,-90.06291,-4.8140349,0.0686997281,0.00367178162,0.207810027,0.01110678385,0.0392325111,4161.8916,0.0,-0.379255539,-0.00481122115,0.0,5415.46445,2249.16153,-7.284176,0.0,0.0
3.0,-32.82789,5631.95098,300.0,15.3656964,176.932954,9.0614674,190.245676,9.74321695,-7.41707127,-90.06291,-4.61325528,0.0699531113,0.00358303328,0.211601391,0.0108383286,0.0390566157,4161.8916,0.0,-0.386174813,-0.00299874555,0.0,5631.95098,2339.16561,-7.41707127,0.0,0.0
3.5,-32.82789,5788.99133,300.0,14.9086519,181.866526,9.0375084,195.837751,9.731756,-7.49804012,-90.06291,-4.47597688,0.0707167585,0.00351444534,0.213911353,0.0106308571,0.0388808352,4036.50222,0.0,-0.390390507,-0.00175944858,0.0,5788.99133,2404.46401,-7.49804012,0.0,0.0
4.0,-32.82789,5904.56509,300.0,14.583295,185.497387,9.0169748,199.965927,9.7202724,-7.54278857,-90.06291,-4.37825238,0.0711387965,0.00345826782,0.215187974,0.0104609252,0.038705171,3641.74531,0.0,-0.392720369,-0.000877238624,0.0,5904.56509,2452.52899,-7.54278857,0.0,0.0
4.5,-32.82789,5990.23991,300.0,14.3459137,188.188939,8.999012,203.031912,9.70878045,-7.5614215,-90.06291,-4.30695841,0.0713145325,0.00341037552,0.215719556,0.0103160561,0.0385296227,3288.73509,0.0,-0.393690511,-0.00023361174,0.0,5990.23991,2488.16803,-7.5614215,0.0,0.0
