Time01,ICE_Torque;Nm,EM1_Speed;rpm,EM1_Torque;Nm,EM1_Torque_ist;Nm,EM1_Power;kW,EM1_Power_ist;kW,EM1_elPower;kW,EM1_elPower_ist;kW,EM2_Speed;rpm,EM2_Torque;Nm,EM2_Torque_ist;Nm,EM2_Power;kW,EM2_Power_ist;kW,EM2_elPower;kW,EM2_elPower_ist;kW,SOC;1,ICE_Speed_soll;rpm,Brake;perc,Car_Speed;kmph,Car_Acc;mpsh2,Grade;perc,Sun_Speed;rpm,Carrier_Speed;rpm,Ring_Speed;rpm,Brake_Trq;Nm,Brake_Pwr;kW
0.0,88.9812,388.46933,-2.586892,-2.586892,-0.10523935,-0.10523935,-0.040179543,-0.040179543,0.6253883,24.041538,24.041538,0.0015744928,0.0015744928,0.0047590234,0.0047590234,0.84844923,685.66187,0.0,0.032561265,0.17902322,0.0,388.46933,162.01012,0.6253883,0.0,0.0
0.5,88.9812,1343.25027,-27.2782845,-27.2782845,-4.091131305,-4.091131305,-3.595759972,-3.595759972,4.1560218,24.041538,24.041538,0.01046330065,0.01046330065,0.0314581857,0.0314581857,0.848458676,685.66187,0.0,0.216386078,0.182756059,0.0,1343.25027,561.363027,4.1560218,0.0,0.0
1.0,88.9812,1625.08501,-36.8403372,-36.8403372,-6.26953908,-6.26953908,-5.59984539,-5.59984539,10.16615469,24.041538,24.041538,0.0255945555,0.0255945555,0.0764385609,0.0764385609,0.848493904,685.66187,0.0,0.529307686,0.168643028,0.0,1625.08501,682.145823,10.16615469,0.0,0.0
1.5,88.9812,1623.06305,-37.0684025,-37.0684025,-6.30039537,-6.30039537,-5.6265556,-5.6265556,16.0068576,24.041538,24.041538,0.0402992497,0.0402992497,0.1195202881,0.1195202881,0.848532867,685.66187,0.0,0.833407824,0.169033458,0.0,1623.06305,684.714803,16.0068576,0.0,0.0
2.0,88.9812,1614.9954,-37.0726392,-37.0726392,-6.26979595,-6.26979595,-5.59692983,-5.59692983,21.85067,24.041538,24.041538,0.0550117727,0.0550117727,0.16202114,0.16202114,0.848571405,685.66187,0.0,1.13766983,0.169031286,0.0,1614.9954,684.769936,21.85067,0.0,0.0
2.5,88.9812,1611.19219,-36.3407898,-36.3407898,-6.12881419,-6.12881419,-5.46946577,-5.46946577,27.6917117,24.041538,24.041538,0.0697173196,0.0697173196,0.203910902,0.203910902,0.848609425,690.187576,0.0,1.44178761,0.167747292,0.0,1611.19219,686.597956,27.6917117,0.0,0.0
3.0,88.9812,2270.02645,-26.3182153,-26.3182153,-6.26468671,-6.26468671,-5.73744425,-5.73744425,33.16089,24.041538,24.041538,0.0834866531,0.0834866531,0.242613739,0.242613739,0.848645089,978.550277,0.0,1.72654407,0.150298574,0.0,2270.02645,963.937154,33.16089,0.0,0.0
3.5,88.9812,3370.90766,-27.679528,-27.679528,-9.8058188,-9.8058188,-9.17862762,-9.17862762,38.3817877,24.041538,24.041538,0.0966309126,0.0966309126,0.27909019,0.27909019,0.848694424,1424.62689,0.0,1.99837366,0.152648025,0.0,3370.90766,1425.07041,38.3817877,0.0,0.0
4.0,88.9812,3778.91132,-37.7389539,-37.7389539,-14.9348877,-14.9348877,-14.0826228,-14.0826228,43.9904115,24.041538,24.041538,0.110751322,0.110751322,0.317775594,0.317775594,0.848773527,1586.8569,0.0,2.2903905,0.170126963,0.0,3778.91132,1598.11861,43.9904115,0.0,0.0
4.5,88.857467,3739.40338,-37.0861183,-37.0861183,-14.52255655,-14.52255655,-13.68666995,-13.68666995,49.848695,24.041538,24.041538,0.1255002758,0.1255002758,0.357650792,0.357650792,0.848863431,1586.8569,0.0,2.59540594,0.16882444,0.0,3739.40338,1585.09963,49.848695,0.0,0.0
