Time01,ICE_Torque;Nm,EM1_Speed;rpm,EM1_Torque;Nm,EM1_Torque_ist;Nm,EM1_Power;kW,EM1_Power_ist;kW,EM1_elPower;kW,EM1_elPower_ist;kW,EM2_Speed;rpm,EM2_Torque;Nm,EM2_Torque_ist;Nm,EM2_Power;kW,EM2_Power_ist;kW,EM2_elPower;kW,EM2_elPower_ist;kW,SOC;1,ICE_Speed_soll;rpm,Brake;perc,Car_Speed;kmph,Car_Acc;mpsh2,Grade;perc,Sun_Speed;rpm,Carrier_Speed;rpm,Ring_Speed;rpm,Brake_Trq;Nm,Brake_Pwr;kW
0.0,79.74966,947.0485,121.01326,121.01326,12.001508,12.001508,16.172373,16.172373,0.5047615,46.659798,46.659798,0.002466367,0.002466367,0.007449223,0.007449223,0.45012614,4577.848,0.0,0.02628075,0.027883638,0.0,947.0485,394.36862,0.5047615,0.0,0.0
0.5,79.74966,5901.39606,291.13274,35.7388423,183.1757914,18.8925068,193.7788338,20.0497181,1.082985658,46.659798,6.05117985,0.00529168725,0.000568543213,0.01600666995,0.00171972816,0.449981408,4577.848,0.0,0.0563863773,0.0382924499,0.0,5901.39606,2456.246746,1.082985658,0.0,0.0
1.0,79.74966,11352.51275,95.7908528,-9.2703263,100.6292589,-13.3472902,113.6763727,-11.1257405,3.36201989,46.659798,21.73249155,0.01642751,0.010279660284,0.0492607549,0.03066410436,0.449757805,4577.848,0.0,0.1750458265,0.141950413,0.0,11352.51275,4725.82737,3.36201989,0.0,0.0
1.5,79.74966,11182.51625,-40.2321414,-40.2321414,-47.2453959,-47.2453959,-44.9476546,-44.9476546,10.97445965,46.659798,46.659798,0.0536234341,0.0536234341,0.1568071921,0.1568071921,0.4499506,4577.848,0.0,0.57139263,0.236970817,0.0,11182.51625,4659.5355,10.97445965,0.0,0.0
2.0,79.74966,10964.8771,-33.4118929,-33.4118929,-38.3649773,-38.3649773,-36.3310069,-36.3310069,18.8623314,46.659798,46.659798,0.0921651745,0.0921651745,0.263648381,0.263648381,0.450181194,4577.848,0.0,0.982079999,0.225089563,0.0,10964.8771,4573.57995,18.8623314,0.0,0.0
2.5,79.74966,10949.62625,-33.2499683,-33.2499683,-38.1258178,-38.1258178,-36.0997192,-36.0997192,26.6363308,46.659798,46.659798,0.1301505074,0.1301505074,0.364340775,0.364340775,0.450400003,4577.848,0.0,1.3868385,0.224792432,0.0,10949.62625,4571.77313,26.6363308,0.0,0.0
3.0,79.74966,10938.6662,-33.2469533,-33.2469533,-38.0841999,-38.0841999,-36.0602248,-36.0602248,34.407307,46.659798,46.659798,0.168121076,0.168121076,0.460732047,0.460732047,0.450617914,4577.848,0.0,1.79143964,0.224766714,0.0,10938.6662,4571.74987,34.407307,0.0,0.0
3.5,79.74966,10927.78575,-33.2469614,-33.2469614,-38.0463277,-38.0463277,-36.0243651,-36.0243651,42.1785212,46.8561984,46.8561984,0.207032394,0.207032394,0.555503682,0.555503682,0.450835172,4577.848,0.0,2.19605315,0.225375223,0.0,10927.78575,4571.75995,42.1785212,0.0,0.0
4.0,79.74966,10916.1765,-33.2580034,-33.2580034,-38.018529,-38.018529,-35.9983696,-35.9983696,50.508761,59.6168369,59.6168369,0.316921073,0.316921073,0.81932935,0.81932935,0.451051503,4577.848,0.0,2.62977264,0.266635001,0.0,10916.1765,4571.79341,50.508761,0.0,0.0
4.5,79.74966,10901.7317,-33.2758348,-33.2758348,-37.9885786,-37.9885786,-35.970534,-35.970534,60.8346864,79.4313415,79.4313415,0.507899019,0.507899019,1.26486097,1.26486097,0.451265876,4577.848,0.04145311572,3.16739896,0.325373738,0.0,10901.7317,4571.81196,60.8346864,-1.0149426,0.0028072877
5.0,79.74966,10890.9564,-33.1908469,-33.1908469,-37.8541055,-37.8541055,-35.8407162,-35.8407162,68.1776929,88.189416,88.189416,0.629636586,0.629636586,1.53465212,1.53465212,0.451477912,4577.848,2.6855151,3.54971751,0.0052981613,0.0,10890.9564,4571.61576,68.1776929,-66.9583976,0.191285361
5.5,79.74966,10903.55445,-33.0370365,-33.0370365,-37.722236,-37.722236,-35.7113673,-35.7113673,59.0655477,90.5644815,90.5644815,0.559813439,0.559813439,1.39942726,1.39942726,0.451688882,4577.848,6.77562527,3.07528749,-0.52748059,0.0,10903.55445,4571.53744,59.0655477,-169.232496,0.412541968
6.0,79.74966,10936.269199999999,-32.979273,-32.979273,-37.7692996,-37.7692996,-35.7542316,-35.7542316,36.0110553,91.43174,91.43174,0.344795384,0.344795384,0.921665676,0.921665676,0.451901169,4577.848,8.2631235,1.87493983,-0.722042516,0.0,10936.269199999999,4571.68893,36.0110553,-206.57808,0.311608067
6.5,80.4552794,10972.4282,-33.1047638,-33.1047638,-38.0386887,-38.0386887,-36.0130677,-36.0130677,11.109175818,91.43174,91.43174,0.10636712608,0.10636712608,0.30503366623,0.30503366623,0.45211674,4577.848,8.2631235,0.5784067013,-0.690504138,0.0,10972.4282,4572.19506,11.109175818,-203.49105,0.09610152596
7.0,125.432887,11075.1152,-51.3345875,-51.3345875,-59.5599661,-59.5599661,-56.905925,-56.905925,0.1362998515,91.43174,91.43174,0.00130503145,0.00130503145,0.00394568851,0.00394568851,0.452369934,4577.848,8.2631235,0.00709654374,0.000827283701,0.0,11075.1152,4608.51683,0.1362998515,-102.1871555,0.000586033023
7.5,195.009438,11101.8041,-81.2959747,-81.2959747,-94.5120189,-94.5120189,-90.8786381,-90.8786381,0.162679019,91.43174,91.43174,0.00155760432,0.00155760432,0.00470889324,0.00470889324,0.452750589,4577.848,8.3699842,0.0084699928,0.000284581663,0.0,11101.8041,4619.63767,0.162679019,-127.9645649,0.000873601798
8.0,220.31345,11015.9242,-92.539301,-92.539301,-106.7537234,-106.7537234,-102.839303,-102.839303,0.1105126186,91.43174,91.43174,0.0010581262,0.0010581262,0.00319944675,0.00319944675,0.453224689,4577.848,15.18420405,0.00575391408,-0.001916814475,0.0,11015.9242,4583.8719,0.1105126186,-137.965552,0.00063892243
8.5,220.41539,10977.6109,-93.3775591,-93.3775591,-107.328697,-107.328697,-103.4113159,-103.4113159,0.0741782546,91.43174,91.43174,0.000710235248,0.000710235248,0.00214782754,0.00214782754,0.453706614,4567.55746,25.5772595,0.00386214098,-0.000486157785,0.0,10977.6109,4567.90817,0.0741782546,-138.077596,0.000428958641
9.0,226.926939,9470.2028,-118.8030268,-118.8030268,-117.7589604,-117.7589604,-113.6038328,-113.6038328,0.0948353926,91.43174,91.43174,0.000908021298,0.000908021298,0.00274573111,0.00274573111,0.454220506,3910.25019,19.9521607,0.00493766855,0.001682783334,0.0,9470.2028,3940.67672,0.0948353926,-147.629007,0.000586915467
9.5,236.264878,6944.926850000001,-119.9727265,-119.9727265,-87.3603911,-87.3603911,-83.128195,-83.128195,1.937611287,91.43174,91.43174,0.01855206415,0.01855206415,0.05509311703,0.05509311703,0.454690082,2893.47916,5.3210312569,0.10088303743,0.25647446985,0.0,6944.926850000001,2890.96668,1.937611287,-96.657827795,0.001838278923
10.0,193.05937,5869.73163,-80.0180216,-80.0180216,-49.169798,-49.169798,-46.7231383,-46.7231383,19.4312481,91.43174,91.43174,0.1860485515,0.1860485515,0.523841194,0.523841194,0.45502724,2523.7012,0.0,1.011701015,0.583076997,0.0,5869.73163,2453.78443,19.4312481,0.0,0.0
10.5,120.085968,5881.85847,-49.9796448,-49.9796448,-30.7887445,-30.7887445,-29.4154971,-29.4154971,37.2035808,91.3873186,91.3873186,0.356009497,0.356009497,0.950496627,0.950496627,0.455252312,2523.7012,0.0,1.93702952,0.445601835,0.0,5881.85847,2469.20761,37.2035808,0.0,0.0
11.0,63.5789248,5896.76469,-26.2235882,-26.2235882,-16.1906938,-16.1906938,-15.3773883,-15.3773883,50.4938497,88.5024634,88.5024634,0.467530714,0.467530714,1.19957977,1.19957977,0.455390267,2523.7012,0.0,2.62899639,0.329042085,0.0,5896.76469,2483.17028,50.4938497,0.0,0.0
11.5,16.9566127408,5894.74517,-6.9921469113,-6.9921469113,-4.3172677865,-4.3172677865,-3.8465252462,-3.8465252462,60.0903615,83.842557,83.842557,0.527237764,0.527237764,1.31632247,1.31632247,0.455450682,2523.7012,0.0,3.12864518,0.226139028,0.0,5894.74517,2487.93336,60.0903615,0.0,0.0
12.0,0.0,5944.17382,0.540010884,0.540010884,0.3354360858,0.3354360858,0.4242198904,0.4242198904,66.4450176,70.0905179,70.0905179,0.48685343,0.48685343,1.19735256,1.19735256,0.455445404,2523.7012,0.0,3.45950461,0.1487431295,0.0,5944.17382,2512.21133,66.4450176,0.0,0.0
12.5,0.0,5957.58852,-0.00770875383,-0.00770875383,-0.0048084844,-0.0048084844,-0.00287647347,-0.00287647347,70.5495058,51.2923955,51.2923955,0.378467677,0.378467677,0.937729087,0.937729087,0.455435705,2523.7012,0.0,3.67320766,0.0888521696,0.0,5957.58852,2520.18996,70.5495058,0.0,0.0
13.0,0.0,5954.55737,-0.0176961164,-0.0176961164,-0.0110345237,-0.0110345237,-0.0087254144,-0.0087254144,73.0711196,44.42627,44.42627,0.339949373,0.339949373,0.846079844,0.846079844,0.455428697,2523.7012,0.0,3.80449709,0.0666281774,0.0,5954.55737,2520.40099,73.0711196,0.0,0.0
13.5,0.0,5951.35827,-0.0184747644,-0.0184747644,-0.0115139324,-0.0115139324,-0.0091044611,-0.0091044611,75.3740304,44.3676613,44.3676613,0.350194265,0.350194265,0.866822078,0.866822078,0.455421796,2523.7012,0.0,3.92439964,0.0664255561,0.0,5951.35827,2520.41442,75.3740304,0.0,0.0
14.0,0.0,5948.35377,-0.0151894841,-0.0151894841,-0.0094618156,-0.0094618156,-0.00748175141,-0.00748175141,77.5091715,40.5557182,40.5557182,0.329083838,0.329083838,0.815610949,0.815610949,0.455414947,2523.7012,0.0,4.03556733,0.0540763538,0.0,5948.35377,2520.41098,77.5091715,0.0,0.0
14.5,0.625857534697,5947.200080000001,-0.11514032858,-0.11514032858,-0.07179976535,-0.07179976535,-0.05677481107,-0.05677481107,79.0460276,34.6425736,34.6425736,0.286700871,0.286700871,0.729252362,0.729252362,0.455408736,2523.7012,0.0,4.11558465,0.0358354416,0.0,5947.200080000001,2520.8283,79.0460276,0.0,0.0
15.0,40.679798,6021.58433,-16.18366473,-16.18366473,-10.22245414,-10.22245414,-9.53573532,-9.53573532,81.0671935,32.48276,32.48276,0.275757096,0.275757096,0.710150875,0.710150875,0.455427996,2523.7012,0.0,4.22081807,0.1034347233,0.0,6021.58433,2552.96022,81.0671935,0.0,0.0
15.5,102.9058662,6040.6224,-42.6104212,-42.6104212,-26.9536275,-26.9536275,-25.7714104,-25.7714104,86.7180452,32.48276,32.48276,0.29497896,0.29497896,0.751813805,0.751813805,0.455543927,2525.79365,0.0,4.51503342,0.221876396,0.0,6040.6224,2564.18158,86.7180452,0.0,0.0
16.0,142.636843,6293.0679,-54.8976612,-54.8976612,-36.221547,-36.221547,-34.6725013,-34.6725013,95.7358835,32.48276,32.48276,0.325653924,0.325653924,0.816598808,0.816598808,0.455731971,2659.27927,0.0,4.98455327,0.289488381,0.0,6293.0679,2674.49147,95.7358835,0.0,0.0
16.5,169.241722,6775.85224,-66.2513362,-66.2513362,-47.0612563,-47.0612563,-45.0954903,-45.0954903,106.6120482,32.2525641,32.2525641,0.359950279,0.359950279,0.887449125,0.887449125,0.45596463,2865.77076,0.0,5.55082818,0.339401573,0.0,6775.85224,2881.73213,106.6120482,0.0,0.0
17.0,178.91702,6918.39387,-75.1776604,-75.1776604,-54.4665786,-54.4665786,-52.1521749,-52.1521749,118.3328467,17.30071388,17.30071388,0.212164141,0.212164141,0.588453379,0.588453379,0.456244142,2940.8647,0.0,6.16107936,0.317737021,0.0,6918.39387,2947.88846,118.3328467,0.0,0.0
