Time01,ICE_Torque;Nm,EM1_Speed;rpm,EM1_Torque;Nm,EM1_Torque_ist;Nm,EM1_Power;kW,EM1_Power_ist;kW,EM1_elPower;kW,EM1_elPower_ist;kW,EM2_Speed;rpm,EM2_Torque;Nm,EM2_Torque_ist;Nm,EM2_Power;kW,EM2_Power_ist;kW,EM2_elPower;kW,EM2_elPower_ist;kW,SOC;1,ICE_Speed_soll;rpm,Brake;perc,Car_Speed;kmph,Car_Acc;mpsh2,Grade;perc,Sun_Speed;rpm,Carrier_Speed;rpm,Ring_Speed;rpm,Brake_Trq;Nm,Brake_Pwr;kW
0.0,72.78157,640.0111,64.26594,64.26594,4.307261,4.307261,5.8187227,5.8187227,0.75925654,58.41514,58.41514,0.0046445383,0.0046445383,0.014014084,0.014014084,0.8018358,2698.4805,0.0,0.039531205,0.15368079,0.0,640.0111,266.75668,0.75925654,0.0,0.0
0.5,72.78157,4848.232529999999,17.525225434,17.525225434,3.455256663,3.455256663,4.423352815,4.423352815,4.04217681,58.41514,58.41514,0.0247268802,0.0247268802,0.0735619802,0.0735619802,0.801771268,2698.4805,0.0,0.2104586616,0.198955166,0.0,4848.232529999999,2019.74555,4.04217681,0.0,0.0
1.0,72.78157,6421.42077,-28.9522922,-28.9522922,-19.4742326,-19.4742326,-18.5669135,-18.5669135,12.1298765,58.41514,58.41514,0.0742011091,0.0742011091,0.215463921,0.215463921,0.801834624,2698.4805,0.0,0.631550202,0.247251971,0.0,6421.42077,2679.0831,12.1298765,0.0,0.0
1.5,72.78157,6446.61032,-30.3280685,-30.3280685,-20.4740921,-20.4740921,-19.5400775,-19.5400775,20.7410906,58.41514,58.41514,0.1268777881,0.1268777881,0.358844786,0.358844786,0.801957787,2698.4805,0.0,1.079898834,0.249634683,0.0,6446.61032,2694.59272,20.7410906,0.0,0.0
2.0,72.78157,6435.21892,-30.3538611,-30.3538611,-20.4553017,-20.4553017,-19.5219551,-19.5219551,29.3722735,58.41514,58.41514,0.179676623,0.179676623,0.495091108,0.495091108,0.802081372,2698.4805,0.0,1.5292872,0.249660913,0.0,6435.21892,2694.89244,29.3722735,0.0,0.0
2.5,72.417025,6422.5671,-30.2928953,-30.2928953,-20.3741503,-20.3741503,-19.4430263,-19.4430263,38.0022186,58.41514,58.41514,0.232467884,0.232467884,0.624407787,0.624407787,0.80220404,2698.4805,0.0,1.97861111,0.249106206,0.0,6422.5671,2694.66683,38.0022186,0.0,0.0
3.0,49.1275574,6366.40306,-20.9487853,-20.9487853,-13.9739993,-13.9739993,-13.199798,-13.199798,46.0580717,58.41514,58.41514,0.281747311,0.281747311,0.739417388,0.739417388,0.802312335,2698.4805,0.0,2.39804458,0.205696245,0.0,6366.40306,2676.00026,46.0580717,0.0,0.0
3.5,13.4703491797,6344.48326,-5.472335293,-5.472335293,-3.6360553188,-3.6360553188,-3.1803746474,-3.1803746474,51.9625865,58.41514,58.41514,0.317866513,0.317866513,0.820421115,0.820421115,0.802362426,2698.4805,0.0,2.70546708,0.1371955261,0.0,6344.48326,2670.32686,51.9625865,0.0,0.0
4.0,23.8978224,6427.84219,-9.0846238,-9.0846238,-6.127642667,-6.127642667,-5.53882165,-5.53882165,56.6325816,58.41514,58.41514,0.346433897,0.346433897,0.88250896,0.88250896,0.802375292,2698.4805,0.0,2.94861357,0.155585017,0.0,6427.84219,2707.73997,56.6325816,0.0,0.0
4.5,60.295388,6447.77454,-25.2171887,-25.2171887,-17.0253662,-17.0253662,-16.1793353,-16.1793353,63.2494362,58.4589585,58.4589585,0.387217684,0.387217684,0.968398353,0.968398353,0.802443505,2698.4805,0.0,3.29312446,0.226170139,0.0,6447.77454,2719.8975,63.2494362,0.0,0.0
5.0,73.53176,6391.115940000001,-31.1230581,-31.1230581,-20.8305353,-20.8305353,-19.8886218,-19.8886218,71.8296652,61.3136898,61.3136898,0.461549379,0.461549379,1.12268315,1.12268315,0.802559974,2698.4805,0.0,3.73985992,0.261063029,0.0,6391.115940000001,2701.33131,71.8296652,0.0,0.0
5.5,73.163237,6362.62053,-30.6245434,-30.6245434,-20.4049716,-20.4049716,-19.4742509,-19.4742509,81.084332,65.7415085,65.7415085,0.55856664,0.55856664,1.31945133,1.31945133,0.802679547,2698.4805,0.0,4.22171027,0.274032272,0.0,6362.62053,2694.87789,81.084332,0.0,0.0
6.0,49.6339404,6304.25913,-21.1727712,-21.1727712,-13.9858974,-13.9858974,-13.2143424,-13.2143424,90.124565,67.35776,67.35776,0.635710547,0.635710547,1.46565025,1.46565025,0.802783722,2698.4805,0.0,4.69239611,0.235349114,0.0,6304.25913,2675.87182,90.124565,0.0,0.0
6.5,13.2369342679,6280.16431,-5.4757657395,-5.4757657395,-3.601979743,-3.601979743,-3.1375153503,-3.1375153503,97.0403621,67.35776,67.35776,0.684492438,0.684492438,1.54995173,1.54995173,0.802829005,2698.4805,0.0,5.05247182,0.165574701,0.0,6280.16431,2669.88393,97.0403621,0.0,0.0
7.0,0.0,6318.05859,0.4148676384,0.4148676384,0.2740637732,0.2740637732,0.3462980002,0.3462980002,102.122976,67.35776,67.35776,0.720343614,0.720343614,1.60996483,1.60996483,0.802821044,2698.4805,0.0,5.31710163,0.139847301,0.0,6318.05859,2688.61967,102.122976,0.0,0.0
7.5,0.12923579044,6326.43966,-0.04715046595,-0.04715046595,-0.03123376573,-0.03123376573,-0.0245689754,-0.0245689754,106.9691278,67.35776,67.35776,0.754526854,0.754526854,1.66572919,1.66572919,0.802808017,2698.4805,0.03214281723,5.56941973,0.136603294,0.0,6326.43966,2694.93672,106.9691278,-0.7879353,0.003600682
8.0,8.37340616,6340.38472,-3.295488083,-3.295488083,-2.189116357,-2.189116357,-1.76942387,-1.76942387,108.360252,67.35776,67.35776,0.76433942,0.76433942,1.68149348,1.68149348,0.802800127,2698.4805,2.082587804,5.64184953,-0.1182219036,0.0,6340.38472,2701.55159,108.360252,-51.9288639,0.234572415
8.5,21.1265581,6360.6817,-8.6750627,-8.6750627,-5.77944426,-5.77944426,-5.11596614,-5.11596614,97.3881855,67.35776,67.35776,0.68694588,0.68694588,1.55336981,1.55336981,0.802813004,2698.4805,5.254482,5.07058153,-0.512897472,0.0,6360.6817,2703.59087,97.3881855,-131.2477601,0.530764575
9.0,25.764326,6375.075070000001,-10.69366415,-10.69366415,-7.13899803,-7.13899803,-6.52038511,-6.52038511,76.092972,67.35776,67.35776,0.53673608,0.53673608,1.2836202,1.2836202,0.802846584,2698.4805,6.4079623,3.96183192,-0.656813849,0.0,6375.075070000001,2697.14593,76.092972,-160.19907,0.510614489
9.5,25.6353202,6388.43293,-12.7036906,-12.7036906,-8.47481268,-8.47481268,-7.82487363,-7.82487363,53.3886841,67.35776,67.35776,0.376587123,0.376587123,0.959624339,0.959624339,0.802885051,2684.96878,6.4079623,2.77971786,-0.65334614,0.0,6388.43293,2689.44744,53.3886841,-160.19907,0.358259558
10.0,17.3909207,4407.2328,-39.4103868,-39.4103868,-18.4375185,-18.4375185,-17.48869335,-17.48869335,31.5943656,67.35776,67.35776,0.222856796,0.222856796,0.605659165,0.605659165,0.802977058,1821.47432,6.4079623,1.64498195,-0.616410966,0.0,4407.2328,1852.32982,31.5943656,-160.19907,0.212010914
10.5,4.63795119993,1114.3299611,-29.83645603,-29.83645603,-3.936680238,-3.936680238,-3.455906154,-3.455906154,9.861258091,67.257559,67.257559,0.06955647657,0.06955647657,0.20081034728,0.20081034728,0.803041115,485.76548208,6.37582992,0.5134330413,-0.59894937,0.0,1114.3299611,469.4388337,9.861258091,-153.848606,0.066128580017
11.0,0.0,-100.7239491,2.146465327,2.146465327,-0.028527541355,-0.028527541355,-0.01013571807,-0.01013571807,0.1043069755,60.7303328,60.7303328,0.000659103817,0.000659103817,0.0019930212,0.0019930212,0.80304689,0.0,4.32537464,0.00543081293,0.001393769811,0.0,-100.7239491,-41.85107496,0.1043069755,-36.751693,0.000159600505
11.5,0.0,-3.54173571,0.093934634735,0.093934634735,-6.5315731e-05,-6.5315731e-05,-2.0124061e-05,-2.0124061e-05,0.521546813,50.6061849,50.6061849,0.00264503454,0.00264503454,0.00797788768,0.00797788768,0.8030469,0.0,1.15356870395,0.02715468706,0.05066046248,0.0,-3.54173571,-1.1692150504,0.521546813,-20.601651454,0.000203819424
12.0,0.0,-5.44265032,-0.0305093066,-0.0305093066,1.6883885e-05,1.6883885e-05,4.8265756e-05,4.8265756e-05,3.87346464,46.908558,46.908558,0.0190274364,0.0190274364,0.0568422627,0.0568422627,0.803046662,0.0,0.0,0.201674545,0.108742879,0.0,-5.44265032,-0.003039532441,3.87346464,0.0,0.0
12.5,0.0,-9.8568599,-0.021390214,-0.021390214,2.1941008e-05,2.1941008e-05,6.2722494e-05,6.2722494e-05,7.01949794,46.908558,46.908558,0.0344815464,0.0344815464,0.102119582,0.102119582,0.803046064,0.0,0.0,0.365474891,0.0780008289,0.0,-9.8568599,-0.00287913487,7.01949794,0.0,0.0
