Time01,ICE_Torque;Nm,EM1_Speed;rpm,EM1_Torque;Nm,EM1_Torque_ist;Nm,EM1_Power;kW,EM1_Power_ist;kW,EM1_elPower;kW,EM1_elPower_ist;kW,EM2_Speed;rpm,EM2_Torque;Nm,EM2_Torque_ist;Nm,EM2_Power;kW,EM2_Power_ist;kW,EM2_elPower;kW,EM2_elPower_ist;kW,SOC;1,ICE_Speed_soll;rpm,Brake;perc,Car_Speed;kmph,Car_Acc;mpsh2,Grade;perc,Sun_Speed;rpm,Carrier_Speed;rpm,Ring_Speed;rpm,Brake_Trq;Nm,Brake_Pwr;kW
0.0,17.140064,60.122833,-3.9239607,-3.9239607,-0.024706436,-0.024706436,-0.008705254,-0.008705254,-3.66011,-340.20688,-340.20688,0.13039647,0.13039647,0.39253145,0.39253145,0.6005462,16.331402,0.0,-0.1905661,-1.033271,0.0,60.122833,22.880444,-3.66011,0.0,0.0
0.5,17.140064,86.9850991,-7.10074191,-7.10074191,-0.064688326,-0.064688326,-0.0245837354,-0.0245837354,-22.57800145,-340.207008,-340.207008,0.804372974,0.804372974,2.349746865,2.349746865,0.600539062,16.331402,0.0,-1.175538879,-0.991433319,0.0,86.9850991,23.0120134,-22.57800145,0.0,0.0
1.0,17.140064,119.3282574,-6.87585428,-6.87585428,-0.0858964679,-0.0858964679,-0.0334053101,-0.0334053101,-56.8580558,-340.215416,-340.215416,2.02570151,2.02570151,5.68683324,5.68683324,0.600506047,16.331402,0.0,-2.96035303,-0.991734034,0.0,119.3282574,16.4543696,-56.8580558,0.0,0.0
1.5,17.140064,166.804543,-6.85685492,-6.85685492,-0.1197732284,-0.1197732284,-0.0483789122,-0.0483789122,-91.1421005,-340.228602,-340.228602,3.24727446,3.24727446,8.75385246,8.75385246,0.600444417,16.331402,0.0,-4.74537494,-0.991590808,0.0,166.804543,16.1914031,-91.1421005,0.0,0.0
2.0,17.140064,214.781883,-6.85656563,-6.85656563,-0.154217259,-0.154217259,-0.0646621775,-0.0646621775,-125.4185804,-340.24179,-340.24179,4.46867252,4.46867252,11.5814618,11.5814618,0.600353815,16.331402,0.0,-6.53000294,-0.991313675,0.0,214.781883,16.1413446,-125.4185804,0.0,0.0
2.5,17.140064,262.752999,-6.85666424,-6.85666424,-0.188664107,-0.188664107,-0.0820119284,-0.0820119284,-159.683715,-340.254976,-340.254976,5.68976096,5.68976096,14.1964464,14.1964464,0.600233428,16.331402,0.0,-8.31404014,-0.990934601,0.0,262.752999,16.0953224,-159.683715,0.0,0.0
3.0,17.140064,310.703492,-6.8567977,-6.8567977,-0.223098271,-0.223098271,-0.10047293,-0.10047293,-193.933984,-340.268163,-340.268163,6.91041448,6.91041448,16.5474625,16.5474625,0.60008195,16.331402,0.0,-10.0973035,-0.990454384,0.0,310.703492,16.0493938,-193.933984,0.0,0.0
3.5,17.140064,434.086269,-1.20517908,-1.20517908,0.084920478,0.084920478,0.2786095319,0.2786095319,-228.208207,-340.281344,-340.281344,8.13201616,8.13201616,18.279483,18.279483,0.599900715,65.4496124,0.0,-11.8818137,-0.99969548,0.0,434.086269,47.3774158,-228.208207,0.0,0.0
4.0,17.140064,2249.89365,16.9556762,15.76767365,3.98933073,3.64763442,4.45539007,4.07799349,-262.66705,-340.29453,-317.430593,9.36029125,8.7148875,19.2537509,17.9593644,0.59965562,804.570473,0.0,-13.675937,-0.954583396,0.0,2249.89365,782.827989,-262.66705,0.0,0.0
4.5,17.140064,4630.18833,19.3593081,14.54498065,9.47373503,7.04836996,10.26284283,7.63725816,-292.278278,-340.307716,-257.540103,10.4159068,7.86886808,19.0852022,14.4485483,0.59937353,1765.35773,0.0,-15.21766555,-0.757875246,0.0,4630.18833,1755.99641,-292.278278,0.0,0.0
