Time01,ICE_Torque;Nm,EM1_Speed;rpm,EM1_Torque;Nm,EM1_Torque_ist;Nm,EM1_Power;kW,EM1_Power_ist;kW,EM1_elPower;kW,EM1_elPower_ist;kW,EM2_Speed;rpm,EM2_Torque;Nm,EM2_Torque_ist;Nm,EM2_Power;kW,EM2_Power_ist;kW,EM2_elPower;kW,EM2_elPower_ist;kW,SOC;1,ICE_Speed_soll;rpm,Brake;perc,Car_Speed;kmph,Car_Acc;mpsh2,Grade;perc,Sun_Speed;rpm,Carrier_Speed;rpm,Ring_Speed;rpm,Brake_Trq;Nm,Brake_Pwr;kW
0.0,141.13835,528.53894,-22.164938,-22.164938,-1.2267995,-1.2267995,-0.89151835,-0.89151835,1.1324947,46.755577,46.755577,0.0055449577,0.0055449577,0.016716028,0.016716028,0.8228467,508.3767,0.0,0.058964103,0.34166354,0.0,528.53894,220.5902,1.1324947,0.0,0.0
0.5,141.13835,1112.25958,-54.0796425,-54.0796425,-6.37342515,-6.37342515,-5.35362635,-5.35362635,7.75424226,46.755577,46.755577,0.0379665734,0.0379665734,0.111744537,0.111744537,0.822863883,508.3767,0.0,0.4037298465,0.345013785,0.0,1112.25958,467.347078,7.75424226,0.0,0.0
1.0,141.13835,1191.6852,-58.7833326,-58.7833326,-7.33573341,-7.33573341,-6.18729668,-6.18729668,19.5528577,46.755577,46.755577,0.0957353428,0.0957353428,0.273076394,0.273076394,0.822905225,508.3767,0.0,1.01803272,0.341066536,0.0,1191.6852,507.285783,19.5528577,0.0,0.0
1.5,140.429202,1175.07196,-58.7041426,-58.7041426,-7.22395349,-7.22395349,-6.07964949,-6.07964949,31.3438662,46.755577,46.755577,0.153466864,0.153466864,0.423842979,0.423842979,0.82294614,508.3767,0.0,1.6319395,0.340079612,0.0,1175.07196,507.257565,31.3438662,0.0,0.0
2.0,95.2683861,1073.0588,-40.5844423,-40.5844423,-4.58751619,-4.58751619,-3.87467699,-3.87467699,42.0229606,46.755577,46.755577,0.205754189,0.205754189,0.552352032,0.552352032,0.822979917,508.3767,0.0,2.1879537,0.255927472,0.0,1073.0588,471.044576,42.0229606,0.0,0.0
2.5,25.4080782317,1036.37487,-10.4559761123,-10.4559761123,-1.13534999786,-1.13534999786,-0.901436357,-0.901436357,48.5292385,46.755577,46.755577,0.237610447,0.237610447,0.627165013,0.627165013,0.822992607,508.3767,0.0,2.52670756,0.122082612,0.0,1036.37487,459.579088,48.5292385,0.0,0.0
3.0,0.0,1118.57718,0.850266089,0.850266089,0.0978563888,0.0978563888,0.1588232775,0.1588232775,51.5195188,46.755577,46.755577,0.252251552,0.252251552,0.660656352,0.660656352,0.822988568,508.3767,0.0,2.68239849,0.072769819,0.0,1118.57718,495.530086,51.5195188,0.0,0.0
3.5,0.0,1143.71692,0.00473280924,0.00473280924,0.000567481424,0.000567481424,0.001797107554,0.001797107554,54.0713843,46.755577,46.755577,0.264746085,0.264746085,0.688803305,0.688803305,0.822983189,508.3767,0.0,2.81526308,0.0742295129,0.0,1143.71692,507.480944,54.0713843,0.0,0.0
4.0,0.0,1140.79728,-0.0201657515,-0.0201657515,-0.00240903482,-0.00240903482,-0.00150124779,-0.00150124779,56.6385637,46.755577,46.755577,0.27731559,0.27731559,0.716747241,0.716747241,0.822977942,508.3767,0.0,2.94892495,0.0742605872,0.0,1140.79728,507.765016,56.6385637,0.0,0.0
4.5,0.0,1137.21548,-0.0206618117,-0.0206618117,-0.0024605867,-0.0024605867,-0.0015318807,-0.0015318807,59.2061722,46.8453029,46.8453029,0.290454394,0.290454394,0.745690619,0.745690619,0.822972515,508.3767,0.0,3.08260925,0.0745383603,0.0,1137.21548,507.773805,59.2061722,0.0,0.0
