Time01,ICE_Torque;Nm,EM1_Speed;rpm,EM1_Torque;Nm,EM1_Torque_ist;Nm,EM1_Power;kW,EM1_Power_ist;kW,EM1_elPower;kW,EM1_elPower_ist;kW,EM2_Speed;rpm,EM2_Torque;Nm,EM2_Torque_ist;Nm,EM2_Power;kW,EM2_Power_ist;kW,EM2_elPower;kW,EM2_elPower_ist;kW,SOC;1,ICE_Speed_soll;rpm,Brake;perc,Car_Speed;kmph,Car_Acc;mpsh2,Grade;perc,Sun_Speed;rpm,Carrier_Speed;rpm,Ring_Speed;rpm,Brake_Trq;Nm,Brake_Pwr;kW
0.0,251.33826,1533.6425,82.56132,82.56132,13.259872,13.259872,15.575054,15.575054,1.2007846,230.9399,230.9399,0.029039737,0.029039737,0.0875998,0.0875998,0.28365034,4840.466,4.9279456,0.062519655,0.2324589,0.0,1533.6425,638.8611,1.2007846,-123.19864,0.006196688
0.5,251.33826,8782.00979,43.0433059,-18.0385251,9.3608323,-31.350311,14.1567195,-29.1294602,1.835235721,230.9399,125.6191157,0.04438328551,0.040636323488,0.1328821293,0.12157418139,0.283571884,4840.466,4.9279456,0.09555278347,0.157686177495,0.0,8782.00979,3655.33074,1.835235721,-105.2672395,0.009351312157
1.0,251.33826,11647.9807,-106.1543799,-106.1543799,-129.4892996,-129.4892996,-125.0148155,-125.0148155,16.1021189,230.9399,230.9399,0.389413151,0.389413151,1.132075852,1.132075852,0.283964512,4840.466,4.9279456,0.838367682,0.497028194,0.0,11647.9807,4856.21264,16.1021189,-123.19864,0.0830955094
1.5,251.33826,11571.94435,-104.770698,-104.770698,-126.962339,-126.962339,-122.546394,-122.546394,33.2276572,230.9399,230.9399,0.80357666,0.80357666,2.25446687,2.25446687,0.28451274,4840.466,4.9279456,1.73002036,0.494584243,0.0,11571.94435,4834.57273,33.2276572,-123.19864,0.171472409
2.0,251.33826,11546.6912,-104.7220749,-104.7220749,-126.6264439,-126.6264439,-122.2211769,-122.2211769,50.3230387,230.9399,230.9399,1.21701083,1.21701083,3.29559388,3.29559388,0.285054613,4840.466,4.9279456,2.62010291,0.494437978,0.0,11546.6912,4834.04673,50.3230387,-123.19864,0.259693677
2.5,251.33826,11522.7377,-104.721134,-104.721134,-126.3626229,-126.3626229,-121.9665165,-121.9665165,67.4151252,230.9399,230.9399,1.6303653,1.6303653,4.2654696,4.2654696,0.285592504,4840.466,4.9279456,3.51001392,0.494349504,0.0,11522.7377,4834.05937,67.4151252,-123.19864,0.347897938
3.0,251.33826,11498.8131,-104.721086,-104.721086,-126.1001982,-126.1001982,-121.713222,-121.713222,84.503758,230.9399,230.9399,2.04363632,2.04363632,5.17115955,5.17115955,0.286126673,4840.466,4.9279456,4.39974511,0.4942374,0.0,11498.8131,4834.082179999999,84.503758,-123.19864,0.436084398
3.5,251.33826,11474.892,-104.7212609,-104.7212609,-125.8380791,-125.8380791,-121.4602228,-121.4602228,101.5916799,231.433583,231.433583,2.46251718,2.46251718,6.03531969,6.03531969,0.286657288,4840.466,4.9279456,5.28943921,0.495694823,0.0,11474.892,4834.10584,101.5916799,-123.19864,0.524267173
4.0,251.33826,11449.997599999999,-104.735143,-104.735143,-125.581721,-125.581721,-121.2130652,-121.2130652,119.418937,247.25409,247.25409,3.09580968,3.09580968,7.45421229,7.45421229,0.287183731,4840.466,4.9279456,6.21762737,0.546722137,0.0,11449.997599999999,4834.1564,119.418937,-123.19864,0.616265298
4.5,251.33826,11421.74975,-104.7563642,-104.7563642,-125.2972838,-125.2972838,-120.9389564,-120.9389564,139.60798,270.330367,270.330367,3.95643411,3.95643411,9.4309104,9.4309104,0.287703847,4840.466,4.9279456,7.26878351,0.621193038,0.0,11421.74975,4834.190430000001,139.60798,-123.19864,0.720451497
5.0,251.33826,11389.8828,-104.7770578,-104.7770578,-124.9723825,-124.9723825,-120.6257761,-120.6257761,162.370398,293.406655,293.406655,4.99370168,4.99370168,11.8116932,11.8116932,0.288216072,4840.466,4.9279456,8.45392412,0.695592011,0.0,11389.8828,4834.22114,162.370398,-123.19864,0.83791771
5.5,251.33826,11354.416500000001,-104.7977154,-104.7977154,-124.6077972,-124.6077972,-120.2742888,-120.2742888,187.703445,316.482933,316.482933,6.22617705,6.22617705,14.64188155,14.64188155,0.288718817,4840.466,4.93501028,9.7729067,0.769423525,0.0,11354.416500000001,4834.25513,187.703445,-123.297708,0.969479028
6.0,251.33826,11335.67245,-104.4802152,-104.4802152,-124.025092,-124.025092,-119.7054616,-119.7054616,199.85068,339.559219,339.559219,7.10326744,7.10326744,16.8593291,16.8593291,0.289211111,4840.466,14.79299552,10.4053606,-0.4543708094,0.0,11335.67245,4833.548290000001,199.85068,-369.049404,3.06524294
6.5,251.33826,11404.284,-103.9980122,-103.9980122,-124.1999561,-124.1999561,-119.8645052,-119.8645052,150.983493,362.636698,362.636698,5.71937981,5.71937981,14.6864335,14.6864335,0.289701271,4840.466,27.2681613,7.86105711,-2.03087668,0.0,11404.284,4833.56496,150.983493,-681.54894,4.29628795
7.0,251.33826,11505.04,-104.0176884,-104.0176884,-125.32104,-125.32104,-120.9468579,-120.9468579,80.0519938,381.257196,381.257196,3.19161536,3.19161536,8.88498745,8.88498745,0.290207607,4840.466,27.715752,4.16796105,-2.02989913,0.0,11505.04,4834.07379,80.0519938,-692.8938,2.32341853
7.5,251.33826,11598.06025,-104.188928,-104.188928,-126.5426482,-126.5426482,-122.1293644,-122.1293644,14.476444216,382.90173,382.90173,0.5804674278,0.5804674278,1.7048893371,1.7048893371,0.290738919,4840.466,27.715752,0.75372580841,-1.215816150333,0.0,11598.06025,4834.49124,14.476444216,-548.288457,0.41935916905
