speed_actual,speed_target,soc,ice_torque,nox,co,fuel,ice_speed_rpm,em2_torque_nm,brake_perc
40.325523,38.817,0.6936843,0.78545773,-2.4507344e-05,0.028214764,3.0,900.0,-252.98622131347656,0.20570948719978333
38.79367,37.44,0.69353914,0.78892714,-2.7165972e-05,0.028218295,3.0,900.0,-258.20233154296875,0.20534273982048035
37.229538,36.148,0.6935016,0.79219466,-2.9584722e-05,0.02822064,3.0,900.0,-221.52462768554688,0.19425681233406067
35.86809,34.945,0.6936891,0.79516846,-3.1783587e-05,0.028221859,3.0,900.0,-151.57958984375,0.17501577734947205
34.758915,33.763,0.693871,0.7979587,-3.3822533e-05,0.02822209,3.0,900.0,-111.74871826171875,0.16350314021110535
33.668198,32.486,0.6939829,0.800547,-3.5621604e-05,0.028221328,3.0,900.0,-135.3843994140625,0.16749152541160583
32.368946,30.991,0.69404334,0.8029701,-3.7260757e-05,0.028219715,3.0,900.0,-191.4595947265625,0.1793496310710907
30.771019,29.324,0.6940747,0.80524635,-3.8720005e-05,0.02821728,3.0,900.0,-251.62037658691406,0.19201818108558655
28.973347,27.522,0.6941076,0.8073941,-4.0019335e-05,0.028214099,3.0,900.0,-277.0295715332031,0.1955721080303192
27.085957,25.731,0.69414943,0.8093766,-4.1138755e-05,0.028210232,3.0,900.0,-284.5563049316406,0.1941659152507782
25.258512,24.103,0.6942101,0.81128573,-4.217822e-05,0.02820572,3.0,900.0,-262.7685546875,0.18509820103645325
23.65821,22.756,0.69429755,0.81306636,-4.3017786e-05,0.028200613,3.0,900.0,-209.23175048828125,0.16820833086967468
22.42947,21.767,0.6944122,0.8147368,-4.3777392e-05,0.028195,3.0,900.0,-137.25729370117188,0.1474502980709076
21.630047,21.109,0.6945425,0.8163889,-4.4397075e-05,0.028188875,3.0,900.0,-67.4378662109375,0.1283145248889923
21.134119,20.688,0.694659,0.8178758,-4.4936794e-05,0.028182304,3.0,900.0,-26.083770751953125,0.1169765293598175
20.770044,20.394,0.6947454,0.81938106,-4.533659e-05,0.028175337,3.0,900.0,-4.14678955078125,0.11083796620368958
20.463205,20.023,0.69480383,0.8207945,-4.5616445e-05,0.028167974,3.0,900.0,16.4322509765625,0.10532811284065247
20.06055,19.578,0.6948116,0.82211626,-4.581634e-05,0.028160283,3.0,900.0,-2.57940673828125,0.1089203953742981
19.59694,19.085,0.6947758,0.8234563,-4.593628e-05,0.028152272,3.0,900.0,-15.292449951171875,0.11089974641799927
19.12444,18.603,0.69471043,0.8247229,-4.595627e-05,0.028143983,3.0,900.0,-24.210968017578125,0.11188873648643494
18.692717,18.206,0.69463634,0.82593447,-4.58963e-05,0.028135441,3.0,900.0,-27.142181396484375,0.11148706078529358
18.361149,17.949,0.6945723,0.82712764,-4.577636e-05,0.028126659,3.0,900.0,-16.623321533203125,0.10807555913925171
18.182808,17.852,0.69452536,0.82828414,-4.5616445e-05,0.02811767,3.0,900.0,5.9952392578125,0.10212370753288269
18.173037,17.776,0.6944904,0.8294406,-4.533659e-05,0.0281085,3.0,900.0,30.524505615234375,0.09612223505973816
18.156023,17.611,0.69443834,0.830542,-4.5016754e-05,0.028099151,3.0,900.0,10.6385498046875,0.10056886076927185
17.972849,17.273,0.69435614,0.83166176,-4.461696e-05,0.028089652,3.0,900.0,-34.295501708984375,0.11082565784454346
17.551926,16.627,0.69425076,0.8327081,-4.419718e-05,0.028080028,3.0,900.0,-81.90744018554688,0.12154802680015564
16.773937,15.742,0.69412094,0.8337544,-4.3697437e-05,0.028070282,3.0,900.0,-151.96005249023438,0.13740935921669006
15.7012205,14.658,0.69399667,0.8347824,-4.3177704e-05,0.028060427,3.0,900.0,-185.82327270507812,0.14404070377349854
14.429342,13.588,0.69390625,0.8358104,-4.2578013e-05,0.02805048,3.0,900.0,-189.91798400878906,0.14287295937538147
13.278056,12.768,0.6939013,0.83682,-4.1978325e-05,0.028040444,3.0,900.0,-125.9844970703125,0.12473860383033752
12.702949,12.281,0.69400156,0.83782965,-4.1298674e-05,0.028030349,3.0,900.0,-19.0028076171875,0.09699016809463501
12.597432,12.109,0.6941181,0.8388026,-4.0619027e-05,0.028020186,3.0,900.0,10.23687744140625,0.08907929062843323
12.572644,12.041,0.6941956,0.8397938,-3.9859417e-05,0.028009979,3.0,900.0,-10.781707763671875,0.09379971027374268
12.458817,12.014,0.69423777,0.8407667,-3.909981e-05,0.02799974,3.0,900.0,-24.59722900390625,0.09698852896690369
12.386947,12.005,0.69427735,0.84170294,-3.8300223e-05,0.027989443,3.0,900.0,3.528656005859375,0.09012824296951294
12.391918,12.008,0.6943096,0.8426942,-3.7460657e-05,0.02797914,3.0,900.0,23.808929443359375,0.08522775769233704
12.415927,12.045,0.6943189,0.843612,-3.6621088e-05,0.027968798,3.0,900.0,23.181976318359375,0.08534380793571472
12.463327,12.138,0.694309,0.8445666,-3.5721554e-05,0.027958455,3.0,900.0,27.2734375,0.08439478278160095
12.574522,12.266,0.69428915,0.84548444,-3.482202e-05,0.027948106,3.0,900.0,41.64892578125,0.08110082149505615
12.725956,12.438,0.694256,0.8464023,-3.3902492e-05,0.027937742,3.0,900.0,46.6773681640625,0.0800955593585968
12.913888,12.806,0.69421005,0.8473201,-3.294299e-05,0.027927391,3.0,900.0,52.761505126953125,0.07892701029777527
13.321892,13.518,0.69416934,0.84823793,-3.1943506e-05,0.027917042,3.0,900.0,108.2257080078125,0.06664586067199707
14.142649,14.289,0.6941251,0.84917414,-3.0944022e-05,0.027906716,3.0,900.0,197.62689208984375,0.047863006591796875
15.050924,14.797,0.6940347,0.85007364,-2.9944536e-05,0.027896388,3.0,900.0,179.92608642578125,0.053429096937179565
15.538999,15.17,0.6939195,0.8509915,-2.8945053e-05,0.027886076,3.0,900.0,57.92083740234375,0.08225753903388977
15.743365,15.49,0.69383126,0.8518909,-2.78856e-05,0.027875794,3.0,900.0,21.7711181640625,0.09149464964866638
15.988031,15.76,0.69378155,0.85277206,-2.6826146e-05,0.027865535,3.0,900.0,56.796844482421875,0.08394011855125427
16.279633,15.984,0.6937628,0.85367155,-2.5766694e-05,0.027855298,3.0,900.0,64.03924560546875,0.08281463384628296
16.507418,16.235,0.69376785,0.85457104,-2.4687251e-05,0.027845088,3.0,900.0,43.13592529296875,0.0881350040435791
16.7438,16.574,0.693782,0.8553971,-2.358782e-05,0.027834918,3.0,900.0,49.84539794921875,0.08708858489990234
17.103584,16.959,0.69379944,0.85631496,-2.2468397e-05,0.027824778,3.0,900.0,80.22189331054688,0.0807880163192749
17.523726,17.331,0.69381976,0.8571593,-2.1348975e-05,0.027814653,3.0,900.0,87.1141357421875,0.08003959059715271
17.89452,17.648,0.69383603,0.8580588,-2.0249543e-05,0.027804602,3.0,900.0,72.3028564453125,0.08424219489097595
18.173664,17.868,0.69384354,0.8589216,-1.9110132e-05,0.027794566,3.0,900.0,55.94317626953125,0.08869430422782898
18.34198,18.043,0.6938444,0.85978436,-1.797072e-05,0.027784567,3.0,900.0,38.096832275390625,0.09329813718795776
18.475853,18.235,0.693838,0.8606104,-1.6831309e-05,0.027774608,3.0,900.0,39.965087890625,0.09322449564933777
18.664444,18.594,0.69382626,0.8615099,-1.5631927e-05,0.027764713,3.0,900.0,57.0870361328125,0.08965882658958435
19.069597,19.263,0.6938066,0.86235434,-1.4512506e-05,0.027754841,3.0,900.0,106.492431640625,0.0791645348072052
19.832779,20.23,0.6937726,0.86321706,-1.3313125e-05,0.027745014,3.0,900.0,179.62799072265625,0.06448951363563538
20.886038,21.455,0.6937197,0.8640615,-1.2153724e-05,0.027735233,3.0,900.0,232.04754638671875,0.05554148554801941
22.116282,22.868,0.6936412,0.8648692,-1.0954343e-05,0.027725495,3.0,900.0,272.7672119140625,0.04999014735221863
23.452946,24.414,0.693539,0.86573195,-9.794942e-06,0.027715812,3.0,900.0,313.1517333984375,0.045208364725112915
24.875565,26.003,0.6934179,0.8665764,-8.595562e-06,0.027706178,3.0,900.0,356.193359375,0.040488094091415405
26.342617,27.546,0.69326484,0.8673841,-7.3961805e-06,0.027696583,3.0,900.0,387.04339599609375,0.03834068775177002
27.795332,29.039,0.6930407,0.8682285,-6.1968e-06,0.027687049,3.0,900.0,398.62615966796875,0.03953668475151062
29.185854,30.485,0.6927449,0.8690362,-5.017409e-06,0.027677549,3.0,900.0,403.39666748046875,0.041677623987197876
30.529936,31.873,0.6924089,0.8698439,-3.7980387e-06,0.027668111,3.0,900.0,411.170166015625,0.04305237531661987
31.931347,33.051,0.69202656,0.8706516,-2.6186478e-06,0.02765871,3.0,900.0,416.92059326171875,0.044519394636154175
33.302734,33.968,0.69165444,0.8714593,-1.3992774e-06,0.027649362,3.0,900.0,374.71734619140625,0.05372759699821472
34.546978,34.688,0.691347,0.87228537,-1.799071e-07,0.027640058,3.0,900.0,283.359130859375,0.07218989729881287
35.615154,35.277,0.69109774,0.87305635,9.994839e-07,0.027630813,3.0,900.0,165.1185302734375,0.09756103157997131
36.43296,35.787,0.69093615,0.873864,2.228849e-06,0.027621614,3.0,900.0,46.073822021484375,0.12488675117492676
36.911747,36.269,0.69096994,0.87465334,3.4282298e-06,0.027612466,3.0,900.0,-34.215179443359375,0.14436981081962585
37.116875,36.761,0.6912128,0.8754243,4.6476002e-06,0.027603364,3.0,900.0,-32.1590576171875,0.14454442262649536
37.28228,37.27,0.69139147,0.876232,5.8569753e-06,0.027594328,3.0,900.0,44.35772705078125,0.12730270624160767
37.689945,37.795,0.691308,0.87698466,7.066351e-06,0.027585324,3.0,900.0,131.20318603515625,0.10840532183647156
38.280804,38.299,0.6911476,0.87775564,8.285721e-06,0.027576378,3.0,900.0,159.89935302734375,0.1028006374835968
38.817352,38.74,0.69100994,0.8785266,9.485102e-06,0.027567491,3.0,900.0,139.87872314453125,0.10776683688163757
39.22939,39.083,0.69086504,0.8792609,1.07044725e-05,0.027558636,3.0,900.0,117.45892333984375,0.11323267221450806
39.54257,39.293,0.6907123,0.8800319,1.1923843e-05,0.027549854,3.0,900.0,101.128662109375,0.11727240681648254
39.75102,39.353,0.69057345,0.8808212,1.3133218e-05,0.027541118,3.0,900.0,75.96630859375,0.12318611145019531
39.817814,39.249,0.6904733,0.8815188,1.4332599e-05,0.027532427,3.0,900.0,38.674835205078125,0.13179412484169006
39.69816,39.044,0.6904362,0.88228977,1.5561964e-05,0.027523763,3.0,900.0,-5.53564453125,0.14198467135429382
