speed_actual,speed_target,soc,ice_torque,nox,fuel,engine_on,ice_speed_rpm,em2_torque_nm,brake_perc
1.708313,50.0,0.70017415,-5.055786,0.00012692809,70.0,True,2980.140625,421.0,0.0
2.9487987,50.0,0.699321,78.65651,0.0027043223,70.0,True,1595.65234375,421.0,0.0
3.4887848,50.0,0.69915533,142.30928,0.0059661865,70.0,True,1490.935546875,421.0,0.0
4.713215,50.0,0.69780463,162.61502,0.028325781,70.0,True,2057.742431640625,421.0,0.0
6.2375565,50.0,0.6967683,108.309235,0.046644174,70.0,True,3015.62841796875,421.0,0.0
8.6618805,50.0,0.696403,116.14795,0.059626948,70.0,True,4000.0,421.0,0.0
12.150368,50.0,0.69631153,204.53033,0.06955335,70.0,True,4000.0,421.0,0.0
15.95182,50.0,0.6966212,257.7121,0.083067305,70.0,True,4000.0,421.0,0.0
19.590168,50.0,0.69720024,281.67603,0.09332955,70.0,True,4000.0,421.0,0.0
23.087791,50.0,0.6976651,300.0,0.09416387,70.0,True,4000.0,421.0,0.0
26.445026,50.0,0.6979979,300.0,0.08744917,70.0,True,4000.0,421.0,0.0
29.681908,50.0,0.6983294,300.0,0.07766175,70.0,True,4000.0,421.0,0.0
32.805702,50.0,0.69871575,300.0,0.06761795,70.0,True,4000.0,421.0,0.0
35.853477,50.0,0.69914794,300.0,0.05938667,69.32378387451172,True,4000.0,421.0,0.0
38.842964,50.0,0.69958436,300.0,0.055102773,62.729068756103516,True,4000.0,421.0,0.0
41.770123,50.0,0.69999313,269.3721,0.050030924,53.3254280090332,True,4000.0,421.0,0.0
44.571114,50.0,0.70035815,211.28482,0.035694927,41.02412414550781,True,4000.0,421.0,0.0
47.136147,50.0,0.70066166,130.06186,0.016293555,24.556989669799805,True,4000.0,421.0,0.0
49.393177,50.0,0.7008634,48.332962,0.010182977,12.05777645111084,True,4000.0,421.0,0.0
51.11671,50.0,0.7009975,-1.5679932,0.009062216,7.22595739364624,True,4000.0,259.94623,0.0
52.061333,50.0,0.7011293,-23.411942,0.010414511,3.0,True,4000.0,-22.907349,0.0
52.259476,50.0,0.70110905,-36.122467,0.009766996,3.0,True,4000.0,5.486145,0.0
51.55012,50.0,0.7009079,-33.50975,0.0095283985,3.0,True,4000.0,-79.89047,0.0
51.12307,50.0,0.7005732,-26.424652,0.009011939,4.6187357902526855,True,4000.0,159.24011,0.0
50.483963,50.0,0.7002579,-25.017273,0.009593546,4.014455795288086,True,4000.0,38.1958,0.0
50.694035,50.0,0.69992995,-11.046982,0.009061024,7.6710205078125,True,4000.0,286.31464,0.0
50.52443,50.0,0.6994659,-20.105377,0.010384738,3.723921775817871,True,4000.0,22.974152,0.0
50.906197,50.0,0.69908077,-17.48552,0.009936422,6.40660285949707,True,4000.0,269.65497,0.0
50.770966,50.0,0.6986055,-23.386688,0.01059553,3.40053129196167,True,4000.0,-14.027191,0.0
51.129875,50.0,0.69825596,-22.736513,0.009965837,5.091036319732666,True,4000.0,224.62585,0.0
50.98888,50.0,0.6978898,-27.632858,0.010218337,3.0,True,4000.0,-41.51532,0.0
51.332592,50.0,0.6976167,-27.678757,0.010016844,4.112644195556641,True,4000.0,178.19708,0.0
51.17296,50.0,0.6973896,-30.075562,0.01022175,3.0,True,4000.0,-62.06668,0.0
51.434998,50.0,0.6972041,-31.977905,0.010348842,3.081923007965088,True,4000.0,139.78162,0.0
51.23237,50.0,0.6970685,-32.182587,0.0106429905,3.0,True,4000.0,-61.439117,0.0
51.391403,50.0,0.6969352,-32.430237,0.010797828,3.0,True,4000.0,120.693665,0.0
51.197163,50.0,0.6968146,-32.48239,0.011003703,3.0,True,4000.0,-40.661713,0.0
