#{"t_start": 1778506964.9436002, "env_id": "None"}
r,l,t
-101667.430823,3599,444.802475
-126473.564829,3599,908.042472
-20496.771234,3599,1366.134854
-95114.954463,3599,1827.025927
-123130.962257,3599,2243.302208
-53690.999815,3599,2698.280579
-145985.573994,3599,3267.820411
-39823.568763,3599,3718.135005
3180.61964,3599,4141.375974
-13538.755913,3599,4590.508148
1976.737864,3599,5030.464193
-6589.562741,3599,5499.176601
1290.813519,3599,5921.742803
1119.904179,3599,6458.488013
2340.959805,3599,6906.82411
850.257821,3599,7353.451211
2839.892893,3599,7759.120019
2291.376791,3599,8189.962102
2677.702912,3599,8630.283679
2931.874743,3599,9075.198926
3335.988905,3599,9562.392318
3277.894096,3599,9995.691399
2619.043286,3599,10437.663475
3201.348119,3599,10865.204537
3129.358915,3599,11257.007448
2912.142189,3599,11688.267763
3318.053345,3599,12127.792077
3360.102685,3599,12650.863627
3126.395533,3599,13046.971791
3184.667966,3599,13476.621352
3090.899413,3599,13909.271591
3445.731588,3599,14353.579489
3347.285645,3599,14751.087582
3331.954202,3599,15178.219505
3416.611075,3599,15713.804347
3409.743746,3599,16158.324585
3093.231266,3599,16606.755299
3231.654667,3599,16998.572726
3457.818341,3599,17433.171029
3389.303683,3599,17872.960046
3441.641163,3599,18309.609382
3329.61504,3599,18806.243738
3160.087299,3599,19248.341565
3432.125836,3599,19695.915411
3195.795258,3599,20138.349782
3017.443503,3599,20531.588
3381.421323,3599,20971.783762
3178.570596,3599,21398.377691
3200.598676,3599,21944.644449
3416.303033,3599,22336.284408
3331.479841,3599,22764.936507
3499.591727,3599,23197.179834
3419.776464,3599,23628.132681
3268.140985,3599,24010.774751
3378.346948,3599,24453.496339
