#{"t_start": 1775306460.8399758, "env_id": "None"}
r,l,t
-1112.555317,3599,26.712181
-12.275597,3599,55.777046
-35.388717,3599,84.642746
37.853149,3599,113.370324
-31.589255,3599,142.223422
-35.850634,3599,171.173823
-34.605554,3599,200.255253
-35.854468,3599,228.792751
-36.24179,3599,257.769055
128.212842,3599,286.345997
-34.78538,3599,315.105722
168.073184,3599,343.896254
726.452649,3599,372.76998
-36.755249,3599,401.592798
459.378232,3599,430.29986
2740.005589,3599,459.012172
-34.517152,3599,487.67026
508.528307,3599,516.3785
-35.145979,3599,545.138762
547.10534,3599,573.667903
-8.468357,3599,602.281754
633.444086,3599,630.997993
-36.012062,3599,664.382349
1666.250868,3599,693.414729
952.969618,3599,722.064834
-37.143276,3599,750.65172
1909.354338,3599,779.780725
583.389678,3599,808.696711
1004.656131,3599,837.595296
390.737734,3599,866.334728
546.384894,3599,895.257847
1609.635113,3599,923.954795
1088.674421,3599,952.607021
1118.070193,3599,981.495197
-34.579806,3599,1010.088835
512.147152,3599,1038.757287
54.010731,3599,1067.278168
1078.826755,3599,1096.086676
1843.985562,3599,1127.115596
528.451681,3599,1156.189133
1584.417073,3599,1185.146273
785.148735,3599,1214.488713
1412.864042,3599,1243.446464
-36.417402,3599,1272.565459
1926.488016,3599,1301.262324
449.038325,3599,1330.058802
936.256203,3599,1359.402485
1473.204531,3599,1388.672983
798.999129,3599,1417.866398
1660.944466,3599,1447.310252
1878.577479,3599,1478.019136
985.004254,3599,1508.701755
442.021328,3599,1539.727966
607.815623,3599,1570.296441
990.067046,3599,1600.67523
1019.831242,3599,1631.669596
1606.853254,3599,1662.142205
2319.838312,3599,1692.700886
1439.117426,3599,1723.177632
1093.787504,3599,1753.671281
398.471056,3599,1784.160689
1977.02222,3599,1814.484977
1304.802395,3599,1844.9123
-36.676953,3599,1875.492426
507.365252,3599,1906.038867
731.912615,3599,1936.531223
789.980472,3599,1966.92892
826.044667,3599,1997.393994
1092.316626,3599,2028.072922
260.140364,3599,2058.712962
1097.949462,3599,2089.547291
1945.766748,3599,2120.229747
14.195872,3599,2150.795632
991.632701,3599,2181.425925
-44.190284,3599,2212.004098
-36.721536,3599,2242.787727
1445.347333,3599,2273.598318
-36.909133,3599,2304.364579
949.21356,3599,2335.045659
627.2594,3599,2365.842129
-52.523064,3599,2396.718981
1137.507654,3599,2427.512885
-35.324166,3599,2458.535541
1075.612311,3599,2489.218449
1894.959124,3599,2520.255982
420.900903,3599,2551.641897
1091.930107,3599,2581.782203
-37.398456,3599,2611.506069
1543.764001,3599,2641.358861
748.937252,3599,2671.166565
244.946261,3599,2701.010506
1605.264403,3599,2730.463057
1615.564227,3599,2760.686957
1607.574062,3599,2790.744737
896.892406,3599,2820.811426
425.117109,3599,2850.563235
862.526812,3599,2880.329033
-66.266493,3599,2909.931883
-38.472992,3599,2939.976365
507.489791,3599,2968.910777
1429.406689,3599,2998.485171
333.575016,3599,3028.025652
1112.217986,3599,3057.597802
362.212713,3599,3086.809761
398.190685,3599,3116.39912
-38.572131,3599,3145.716331
1530.940005,3599,3175.018056
1009.141916,3599,3204.540559
1078.491911,3599,3233.922888
-35.843911,3599,3262.453867
1521.25647,3599,3291.142523
