#{"t_start": 1778190013.0090477, "env_id": "None"}
r,l,t
-1450.796121,3599,798.182623
1193.651665,3599,1588.95433
2418.067934,3599,2382.111636
2712.246752,3599,3173.358276
2135.612495,3599,3964.990272
-156.644828,3599,4757.222203
3269.84286,3599,5547.15029
1631.593044,3599,6337.866226
1529.762896,3599,7133.250262
3447.759088,3599,7924.782057
3486.028364,3599,8714.547302
2862.715384,3599,9501.579455
3386.626012,3599,10291.15707
3444.986523,3599,11088.778275
3431.542186,3599,11879.322221
2250.29163,3599,12673.890417
3379.146523,3599,13465.814298
3478.467988,3599,14255.370248
3471.861531,3599,15045.370287
3484.568421,3599,15835.73999
3384.254347,3599,16627.830243
3437.94812,3599,17423.60962
3434.328972,3599,18218.534219
3462.366628,3599,19011.829105
3301.112764,3599,19801.434306
3431.853464,3599,20591.434339
2842.305623,3599,21342.200268
3480.739564,3599,22070.802129
3450.875255,3599,22802.137608
3405.393656,3599,23537.0902
3415.742421,3599,24266.950763
3462.98181,3599,25030.435409
2226.116013,3599,25759.23817
3382.338814,3599,26487.219209
2905.256084,3599,27217.31905
3483.282665,3599,27951.162153
3457.771282,3599,28682.383197
3416.765029,3599,29412.970778
3443.427741,3599,30145.626516
3377.090157,3599,30878.92805
3397.67561,3599,31605.949112
3201.141722,3599,32338.2231
3494.75619,3599,33068.655
3450.535828,3599,33799.66268
3354.784885,3599,34531.867712
3393.595682,3599,35262.071977
3451.478009,3599,35990.43484
3322.70939,3599,36717.558162
3419.461768,3599,37451.454578
3431.703418,3599,38183.699046
3393.232195,3599,38914.556352
3442.070759,3599,39645.153064
3455.788019,3599,40377.299387
3439.054406,3599,41110.610163
3401.630708,3599,41838.686259
3499.914252,3599,42567.284235
3391.713303,3599,43296.087027
3369.029951,3599,44026.100294
3453.726893,3599,44752.784662
3394.162325,3599,45480.121154
3390.814626,3599,46207.816002
3441.611829,3599,46934.574418
3432.515347,3599,47668.76216
3442.432377,3599,48398.06014
3490.704115,3599,49140.304322
3431.197344,3599,49879.850241
3474.669469,3599,50622.794139
3498.093214,3599,51367.150801
3441.808588,3599,52111.734334
3456.669782,3599,52856.188764
3424.795072,3599,53596.439026
3371.639442,3599,54338.562121
3495.220302,3599,55086.05113
3511.205918,3599,55827.639499
3459.777449,3599,56567.77036
3414.720346,3599,57317.238112
3476.5604,3599,58059.34607
3501.48206,3599,58805.454209
3428.03038,3599,59546.202208
3391.629957,3599,60292.851341
3397.664128,3599,61035.284226
3458.708559,3599,61779.255001
3449.589246,3599,62522.671151
3430.309354,3599,63268.862312
3397.664223,3599,64009.831257
3395.123702,3599,64753.764526
3459.530407,3599,65493.659437
3325.358146,3599,66240.94298
3251.835061,3599,66988.258245
3346.332251,3599,67732.74718
3473.293936,3599,68475.704583
3400.150439,3599,69216.070613
3467.488334,3599,69958.834281
3360.772985,3599,70697.635052
3349.742539,3599,71431.506161
3367.330376,3599,72162.535673
3467.293062,3599,72889.886148
3452.154166,3599,73617.102242
3379.231592,3599,74348.126132
3399.683144,3599,75077.024811
3406.557863,3599,75809.773771
3306.845435,3599,76536.003356
3433.376805,3599,77264.662041
3247.742117,3599,77991.106167
3499.157647,3599,78717.78994
3431.584713,3599,79448.222107
3411.144085,3599,80180.346812
-109.91647,3599,80908.721549
3383.26027,3599,81638.219965
3473.695125,3599,82366.454253
3431.816833,3599,83095.831557
3431.530333,3599,83825.88867
3393.074389,3599,84552.18892
3414.16705,3599,85283.151785
3427.50649,3599,86014.116564
3408.255574,3599,86743.015475
3482.545628,3599,87470.02413
3482.000546,3599,88201.626268
3448.857373,3599,88929.364067
3371.635577,3599,89654.634127
3382.776722,3599,90387.850819
3506.645455,3599,91115.918166
3492.405441,3599,91842.395337
3455.680131,3599,92568.439143
3480.359526,3599,93304.58607
3504.462894,3599,94031.826119
3423.930391,3599,94759.498224
3398.889797,3599,95488.743158
3464.188985,3599,96215.807609
3497.63735,3599,96945.45852
3422.697026,3599,97674.806328
3473.664146,3599,98401.359425
3326.860188,3599,99133.5001
3488.730978,3599,99865.673025
3435.941486,3599,100598.055326
3452.731111,3599,101326.836375
3451.213128,3599,102058.272641
3406.98854,3599,102785.680098
