#{"t_start": 1775221801.2002518, "env_id": "None"}
r,l,t
-668.359496,3599,43.072709
-778.722015,3599,90.57308
-467.604292,3599,138.061839
736.545921,3599,188.509144
-0.522685,3599,233.501415
180.723168,3599,274.94178
1087.09207,3599,319.223558
1306.207518,3599,364.802633
1763.694502,3599,407.433199
1110.028047,3599,447.484808
2036.289195,3599,487.411687
2471.598849,3599,527.96768
2295.437629,3599,567.435819
2706.429168,3599,607.277225
1400.364137,3599,647.022256
2082.896359,3599,686.051144
2064.40463,3599,725.606937
2105.41018,3599,767.102421
2605.691439,3599,810.707547
3345.155058,3599,854.929477
303.840024,3599,902.235164
1735.117031,3599,949.377282
1494.877801,3599,990.87895
1913.527005,3599,1032.270635
1430.67505,3599,1073.392974
2488.797676,3599,1115.188053
2173.272266,3599,1155.680275
2760.537144,3599,1197.599069
2167.073128,3599,1247.555929
2078.774205,3599,1287.885039
2063.681001,3599,1329.665146
3307.869181,3599,1372.512065
1978.357477,3599,1414.467665
2561.12981,3599,1457.043398
2125.605965,3599,1496.756659
2759.671416,3599,1534.608508
2772.726449,3599,1571.790531
2950.339448,3599,1608.935521
3439.812894,3599,1645.980262
2755.915062,3599,1682.72257
3233.913063,3599,1719.93362
3317.858413,3599,1756.818564
1536.549262,3599,1793.476118
2791.135557,3599,1831.027694
3336.696405,3599,1868.81646
3248.643941,3599,1906.403284
2787.701855,3599,1943.300877
2825.191895,3599,1980.066214
3452.851537,3599,2017.969827
3360.656595,3599,2055.318535
3419.657495,3599,2092.645316
3351.670391,3599,2131.399092
2974.227768,3599,2170.216299
3304.996634,3599,2206.786505
2783.285621,3599,2242.556403
2752.512178,3599,2278.092587
3416.470286,3599,2313.242305
3263.383099,3599,2348.193102
2778.314565,3599,2383.713595
3340.857966,3599,2418.95064
2697.577636,3599,2454.41397
3359.481567,3599,2492.45928
3453.532558,3599,2533.999721
3322.465612,3599,2572.686443
3379.792627,3599,2611.981699
3354.000983,3599,2653.020819
3423.989616,3599,2692.146788
3431.063294,3599,2731.941743
3396.759564,3599,2772.125282
3239.089775,3599,2815.268427
3439.115809,3599,2856.38049
3387.765914,3599,2895.365461
3453.867411,3599,2936.449649
3419.515259,3599,2973.339439
3172.274788,3599,3010.905572
3423.325384,3599,3047.977906
3435.025133,3599,3084.721652
3492.018937,3599,3121.403854
3447.202139,3599,3156.484514
3463.47963,3599,3191.705505
3428.739721,3599,3226.893658
3229.915095,3599,3261.874898
3480.46306,3599,3296.842754
3338.819929,3599,3332.140567
3372.324294,3599,3367.810794
3456.197501,3599,3404.003978
3337.582907,3599,3439.913202
3376.177738,3599,3476.03518
3443.291811,3599,3512.166991
3454.451419,3599,3548.415512
3337.450815,3599,3585.146939
3436.054399,3599,3621.733762
3378.876116,3599,3658.446982
3281.827759,3599,3695.727015
3412.725468,3599,3733.822586
3388.865343,3599,3771.80081
3338.400375,3599,3809.346757
3459.395967,3599,3847.110147
3470.626838,3599,3885.008761
3500.776097,3599,3922.716833
3213.73577,3599,3960.318497
3436.503939,3599,3996.035283
3443.885216,3599,4032.001771
3455.149074,3599,4070.561702
3360.523082,3599,4106.505581
3096.0055,3599,4142.530089
3436.04647,3599,4178.261574
3379.599403,3599,4214.407409
3444.84808,3599,4249.848626
3466.521286,3599,4285.493871
3469.399519,3599,4321.050989
