event,duration,epoch,loss
rollout_and_loss,1.3457598686218262,111,6.898748
rollout_and_loss,1.3457512855529785,112,0.4769228
rollout_and_loss,1.3464653491973877,113,4.235738
rollout_and_loss,1.344161033630371,114,0.35211986
rollout_and_loss,1.3460118770599365,115,0.5530171
rollout_and_loss,1.3482763767242432,116,0.38749468
rollout_and_loss,1.347428560256958,117,352.2915
rollout_and_loss,1.3462872505187988,118,31.208933
rollout_and_loss,1.349181890487671,119,5.4726286
rollout_and_loss,1.3460485935211182,120,110.11621
rollout_and_loss,1.3470368385314941,121,27.016573
rollout_and_loss,1.3475110530853271,122,11.432433
rollout_and_loss,1.347956895828247,123,1.0578078
rollout_and_loss,1.3468565940856934,124,250.91672
rollout_and_loss,1.3471357822418213,125,151.57756
rollout_and_loss,1.3455071449279785,126,15.664426
rollout_and_loss,1.3461668491363525,127,1.8607113
rollout_and_loss,1.3455381393432617,128,7.524778
rollout_and_loss,1.3465964794158936,129,14.924335
rollout_and_loss,1.3471934795379639,130,6.33007
rollout_and_loss,1.3461239337921143,131,5.573393
rollout_and_loss,1.3443567752838135,132,4.637079
rollout_and_loss,1.3460180759429932,133,0.13324784
rollout_and_loss,1.3450090885162354,134,0.2448062
rollout_and_loss,1.3471169471740723,135,28.949669
rollout_and_loss,1.3458375930786133,136,6.546825
rollout_and_loss,1.34716796875,137,11.025484
rollout_and_loss,1.3442950248718262,138,8.160677
rollout_and_loss,1.3469934463500977,139,0.15290606
rollout_and_loss,1.353891372680664,140,0.09707043
rollout_and_loss,1.3442418575286865,141,92.16695
rollout_and_loss,1.3453307151794434,142,0.541921
rollout_and_loss,1.3467609882354736,143,1.1547787
rollout_and_loss,1.3462035655975342,144,0.3633397
rollout_and_loss,1.3472812175750732,145,0.05045961
rollout_and_loss,1.3447680473327637,146,0.09964445
rollout_and_loss,1.3530075550079346,147,14.902571
rollout_and_loss,1.3463938236236572,148,0.23364551
rollout_and_loss,1.3457210063934326,149,0.12640606
rollout_and_loss,1.3452086448669434,150,0.24432303
rollout_and_loss,1.3465464115142822,151,0.20660922
rollout_and_loss,1.347093105316162,152,16.314585
rollout_and_loss,1.3461918830871582,153,17.324083
rollout_and_loss,1.3450617790222168,154,0.2234667
rollout_and_loss,1.345374584197998,155,0.0904854
rollout_and_loss,1.3453526496887207,156,21.290308
rollout_and_loss,1.3441498279571533,157,29.729034
rollout_and_loss,1.3435266017913818,158,12.702041
rollout_and_loss,1.3450298309326172,159,4.5289235
rollout_and_loss,1.3455450534820557,160,959.5082
rollout_and_loss,1.34316086769104,161,902.2159
rollout_and_loss,1.343700885772705,162,563.8588
rollout_and_loss,1.3444151878356934,163,26.702034
rollout_and_loss,1.3426988124847412,164,4.0721636
rollout_and_loss,1.3448011875152588,165,21.735256
rollout_and_loss,1.3481411933898926,166,0.3383461
rollout_and_loss,1.3451695442199707,167,0.13609771
rollout_and_loss,1.3491370677947998,168,15.562172
rollout_and_loss,1.345837116241455,169,20.530968
