#{"t_start": 1777396568.3564131, "env_id": "None"}
r,l,t
-145.62324,3599,404.682636
727.861289,3599,1103.443515
327.325451,3599,1808.663524
596.853622,3599,2534.726595
517.241284,3599,3265.618671
845.436002,3599,4005.306998
774.563483,3599,4745.327262
2653.982861,3599,5481.859473
608.520474,3599,6215.370036
1645.233398,3599,6950.502413
499.53418,3599,7693.221194
369.972431,3599,8431.931009
2170.408373,3599,9167.006596
551.448339,3599,9975.202599
59.990174,3599,10714.854815
2765.443432,3599,11456.382556
18.101247,3599,12190.582637
1034.89493,3599,13061.890576
-2.523873,3599,13793.290458
921.93041,3599,14523.371545
496.207143,3599,15255.259487
1083.634254,3599,15990.69056
659.200018,3599,16719.081468
1622.214396,3599,17447.682954
2823.067972,3599,18170.635253
-42.746057,3599,18930.226547
1511.590302,3599,19699.344394
1109.807455,3599,20421.287568
152.012839,3599,21148.608052
1651.63985,3599,21875.766575
1654.023897,3599,22608.890718
2258.023051,3599,23330.798659
491.391149,3599,24057.306492
508.800718,3599,24785.271202
874.211214,3599,25637.88661
960.461263,3599,26358.586513
1706.541495,3599,27097.343439
1556.856576,3599,27823.34759
2746.32708,3599,28578.882593
3306.196449,3599,29348.630562
3357.146222,3599,30081.278604
3347.077421,3599,30812.122509
3408.415391,3599,31543.276183
3426.313607,3599,32278.631501
3307.498896,3599,33009.882609
3290.850905,3599,33732.346606
3330.989263,3599,34463.260675
1413.043777,3599,35194.015001
3406.642085,3599,35924.109174
3394.78542,3599,36652.226633
3383.418572,3599,37382.488339
3320.233237,3599,38130.31153
3344.251385,3599,39039.686718
3458.743368,3599,39770.930533
3447.130769,3599,40557.319105
3488.446739,3599,41293.104182
3420.534776,3599,42022.402598
3404.993841,3599,42750.80662
3308.480835,3599,43486.278579
3475.045106,3599,44223.358527
3359.844502,3599,44955.56705
3443.906745,3599,45691.602552
3434.502537,3599,46425.264033
3449.200173,3599,47158.882665
3459.77082,3599,47893.675198
3430.248378,3599,48659.926593
3344.076048,3599,49402.642942
3419.610061,3599,50133.810639
3363.883258,3599,50871.160063
3363.484039,3599,51717.450567
3407.923647,3599,52440.754638
3403.669647,3599,53168.320988
3455.294617,3599,53895.71059
3398.864276,3599,54626.503331
3462.46474,3599,55355.048211
3473.257816,3599,56081.341048
3397.369227,3599,57114.131744
3408.760376,3599,58199.619065
3410.181743,3599,59298.595376
3387.531636,3599,60358.427043
3442.651811,3599,61181.158681
3377.314433,3599,62009.578699
3361.755349,3599,62833.064309
3286.456128,3599,63657.239736
497.657962,3599,64480.192337
3405.565749,3599,65302.589447
3371.350421,3599,66266.6003
3366.858202,3599,67103.461421
3489.474026,3599,67925.150709
3382.012109,3599,68745.456963
3429.626785,3599,69616.023905
3426.200536,3599,70488.198784
3385.947901,3599,71327.621933
3411.69464,3599,72149.044226
3438.840969,3599,72978.772468
3427.220101,3599,73808.305251
3400.455642,3599,74634.402749
3418.826761,3599,75458.654742
3384.029058,3599,76291.850166
3382.268431,3599,77126.281353
3457.58208,3599,77955.146632
3310.886846,3599,78779.51467
3419.334952,3599,79605.518686
3358.178174,3599,80577.222691
3408.505341,3599,82243.507445
3396.511099,3599,84071.76668
3366.799769,3599,85877.620625
3404.018273,3599,87633.154661
3421.941082,3599,89420.790677
3395.850012,3599,91279.383873
3318.277729,3599,93088.794853
3379.96183,3599,94837.487338
3407.032501,3599,96641.870981
3450.331171,3599,98380.182823
2939.620905,3599,100189.446692
3393.442592,3599,101943.962821
3435.690011,3599,103796.732222
3375.94911,3599,105574.874606
3338.927534,3599,106907.182591
3376.709559,3599,108061.138495
3401.42709,3599,108939.286526
3414.309766,3599,109949.840607
3364.848073,3599,110663.926807
3409.584343,3599,111377.215506
3377.563814,3599,112082.395227
3447.404709,3599,112791.26401
3387.319448,3599,113500.926456
3383.444785,3599,114209.524595
3417.058548,3599,114989.923856
3348.276755,3599,115706.194562
3447.008369,3599,116417.191628
3398.398067,3599,117132.198496
3420.528831,3599,117846.167477
3355.893314,3599,118556.826971
3380.688168,3599,119267.587647
3370.289624,3599,119975.107044
3348.904493,3599,120690.822573
3341.675235,3599,121426.834109
