#{"t_start": 1777024554.395492, "env_id": "None"}
r,l,t
-500.976321,3599,433.502767
-216.837346,3599,862.78467
529.958524,3599,1297.890101
-263.610164,3599,1735.446437
30.007344,3599,2161.917811
-212.119693,3599,2614.464734
-143.812686,3599,3046.473969
36.001305,3599,3497.993065
-122.054438,3599,3919.382363
-101.386037,3599,4345.523925
1258.605425,3599,4750.598786
327.841398,3599,5164.109601
-68.315283,3599,5561.209356
495.224754,3599,5968.606528
1276.879281,3599,6370.141189
848.532451,3599,6777.062064
408.80279,3599,7154.929404
597.586639,3599,7557.089627
-50.558473,3599,8084.422273
631.005002,3599,8672.282927
1497.461402,3599,9235.250049
1950.403602,3599,9822.688289
2904.167807,3599,10410.854309
2943.116072,3599,10995.797184
2975.240168,3599,11554.974623
3044.714787,3599,12165.620311
3150.153705,3599,12741.325207
3181.190338,3599,13321.145539
3146.089607,3599,13889.683694
3152.276815,3599,14470.495199
3185.175716,3599,15074.752249
3238.037897,3599,15677.104269
3208.722341,3599,16193.179279
3307.219757,3599,16795.514892
3313.802736,3599,17385.321002
3311.82438,3599,17970.491646
3382.231698,3599,18562.293909
3436.310448,3599,19107.243793
3427.91904,3599,19666.115444
3417.898444,3599,20263.819236
3315.032476,3599,20841.623883
3430.845493,3599,21396.234495
3298.189122,3599,21983.874613
3404.290607,3599,22564.322842
3268.739864,3599,23160.023169
3470.652211,3599,23696.542846
3459.39958,3599,24271.124897
3340.913164,3599,24840.930318
3465.266874,3599,25414.646235
3326.044373,3599,25959.724649
3421.799532,3599,26529.812423
3465.773928,3599,27107.478485
3261.012676,3599,27683.023399
3342.090174,3599,28227.706495
3316.989597,3599,28800.341969
