#{"t_start": 1779792194.2745745, "env_id": "None"}
r,l,t
-3593.126764,3599,742.61257
-10080.127169,3599,1584.699824
-463.246907,3599,2416.868614
-11473.92633,3599,3228.911445
-1902.849106,3599,4067.88738
-5176.477173,3599,4887.219558
-3393.44303,3599,5715.635591
218.734084,3599,6534.899281
-1319.749056,3599,7351.619561
-6188.89476,3599,8171.792352
-3665.710677,3599,8989.496453
1854.328497,3599,9786.751834
-1499.266183,3599,10597.395566
2009.423834,3599,11400.479339
1004.804049,3599,12194.703438
-919.882622,3599,12988.430704
-293.640314,3599,13784.284437
612.013673,3599,14591.575284
1024.072055,3599,15402.491867
2051.616555,3599,16199.143722
-1843.088999,3599,17009.320497
-663.615062,3599,17814.07932
-275.720933,3599,18618.895857
1387.305713,3599,19436.735188
-4674.891813,3599,20241.321682
1502.601196,3599,21040.356713
38.04757,3599,21844.420481
2379.28623,3599,22642.683995
-90.368028,3599,23444.123246
-672.801611,3599,24235.447777
336.848192,3599,25048.295882
-221.285242,3599,25844.471245
-1873.353619,3599,26637.879444
162.460997,3599,27459.883151
-1333.622062,3599,28255.051262
-1637.216811,3599,29049.611839
-5956.734406,3599,29848.035201
-62.711824,3599,30644.189444
2564.007962,3599,31462.127221
-1660.811438,3599,32263.331221
-1374.32699,3599,33072.831417
-4145.35625,3599,33886.383907
619.054986,3599,34696.82727
-3047.537391,3599,35494.975628
-1054.066668,3599,36305.558773
796.242095,3599,37109.759089
771.22497,3599,37908.043663
-3094.393379,3599,38714.211209
413.577766,3599,39507.74373
-4438.246735,3599,40329.651457
-1886.229987,3599,41144.784522
310.751866,3599,41945.835477
1849.836195,3599,42747.700433
1889.318097,3599,43554.891428
1820.344689,3599,44356.11994
