#{"t_start": 1776535128.683964, "env_id": "None"}
r,l,t
-387.256999,3599,1067.101101
-320.76076,3599,2652.633171
-245.893788,3599,4227.400017
-316.315675,3599,5785.262814
281.760569,3599,7338.172711
-241.142565,3599,8873.481492
215.499228,3599,10405.589532
291.111962,3599,11939.075347
140.353088,3599,13468.718342
-337.122197,3599,14986.556582
-277.489438,3599,16495.800285
68.20215,3599,18005.46554
268.153911,3599,19509.754325
-326.151341,3599,21006.457661
577.777644,3599,22508.887756
-78.065783,3599,23987.419197
-185.722134,3599,25461.40808
803.389875,3599,27059.245167
303.842068,3599,28590.497587
291.452974,3599,30130.343402
-338.912336,3599,31662.262391
269.736723,3599,33195.355086
-342.016124,3599,34734.17196
-339.302352,3599,36278.207818
134.872057,3599,37961.774892
-123.105244,3599,39627.818564
-341.892709,3599,41140.937368
-340.318222,3599,42659.020215
-334.165737,3599,44176.14436
1247.165104,3599,45693.137697
-21.827405,3599,47207.04343
57.670551,3599,48725.158815
-261.149832,3599,50242.438894
463.960232,3599,51763.449614
-336.878637,3599,53353.239819
-339.466502,3599,54866.677445
-320.883826,3599,56381.790568
-294.026892,3599,57909.029955
-50.636951,3599,59433.195798
134.944573,3599,60943.304088
235.737746,3599,62458.512136
-336.336851,3599,63978.227698
31.328396,3599,65489.6256
-342.650892,3599,67010.85774
-339.624797,3599,68524.939382
-335.143574,3599,70048.661737
-142.484197,3599,71557.504188
237.461851,3599,73067.93174
154.628836,3599,74584.477091
707.084025,3599,76092.683418
-339.701217,3599,77610.655954
982.179212,3599,79121.784166
935.661762,3599,80725.117038
844.713284,3599,82236.649675
734.446749,3599,83755.888228
110.341844,3599,85274.082342
263.407245,3599,86782.401839
147.711614,3599,88300.431103
-7.232405,3599,89823.611591
282.032876,3599,91339.452823
-34.406957,3599,92859.75759
647.793594,3599,94381.26568
-193.006395,3599,95900.404439
255.482032,3599,97423.635155
-307.130133,3599,98949.364835
196.137815,3599,100478.849421
-77.078796,3599,102002.622142
130.869005,3599,103532.337521
-35.090052,3599,105055.202902
