Emissions Summary
=================
Samples used: 3599
Step size (dt): 0.500 s
Total distance (km): 40.553981
Total NOx (mg): 96917.367
Overall NOx (mg/km): 2389.836
Overall NOx pass (<=80 mg/km): False

NOx by WLTC phase
=================
phase,duration_s,distance_km,nox_mg,nox_mg_per_km,pass_80mg_per_km
low,589,9.642573,49793.404,5163.912,False
medium,433,14.049697,17176.806,1222.575,False
high,455,13.278658,11811.173,889.485,False
extra_high,323,3.583052,18135.984,5061.602,False

NOx per km segments
====================
Kilometer, NOx (mg/km), NOx_Pass (<=80 mg/km)
1, 4892.81, False
2, 6925.35, False
3, 8306.56, False
4, 8163.03, False
5, 5884.63, False
6, 5588.17, False
7, 3234.33, False
8, 2703.20, False
9, 2560.67, False
10, 3202.35, False
11, 1667.05, False
12, 1506.66, False
13, 1493.27, False
14, 1487.66, False
15, 1486.84, False
16, 1477.63, False
17, 1475.65, False
18, 1475.18, False
19, 1803.53, False
20, 816.11, False
21, 262.94, False
22, 280.61, False
23, 206.61, False
24, 110.73, False
25, 54.17, True
26, 28.87, True
27, 17.52, True
28, 24.53, True
29, 37.80, True
30, 15.80, True
31, 486.57, False
32, 1164.91, False
33, 1665.75, False
34, 2068.93, False
35, 2210.44, False
36, 2263.37, False
37, 2282.45, False
38, 4689.56, False
39, 5540.29, False
40, 5532.76, False
Partial (0.33 km), 5501.21, False
