Emissions Summary
=================
Samples used: 3599
Step size (dt): 0.500 s
Total distance (km): 41.101103
Total NOx (mg): 354477.724
Overall NOx (mg/km): 8624.531
Overall NOx pass (<=80 mg/km): False

NOx by WLTC phase
=================
phase,duration_s,distance_km,nox_mg,nox_mg_per_km,pass_80mg_per_km
low,589,9.873349,136626.705,13837.929,False
medium,433,14.330274,99293.517,6928.934,False
high,455,13.322758,92819.800,6967.011,False
extra_high,323,3.574722,25737.702,7199.917,False

NOx per km segments
====================
Kilometer, NOx (mg/km), NOx_Pass (<=80 mg/km)
1, 7176.03, False
2, 16731.33, False
3, 18287.34, False
4, 17774.50, False
5, 13493.15, False
6, 12981.72, False
7, 13052.19, False
8, 13090.05, False
9, 13116.50, False
10, 13136.08, False
11, 9069.46, False
12, 8447.64, False
13, 8431.39, False
14, 8414.08, False
15, 8396.01, False
16, 8377.37, False
17, 8359.34, False
18, 8342.93, False
19, 8200.67, False
20, 5957.36, False
21, 4071.26, False
22, 3890.15, False
23, 3654.21, False
24, 3469.47, False
25, 3414.08, False
26, 3380.49, False
27, 3323.35, False
28, 3275.56, False
29, 3247.37, False
30, 3239.26, False
31, 3206.98, False
32, 9662.36, False
33, 11201.57, False
34, 11497.38, False
35, 11564.39, False
36, 11591.65, False
37, 11605.94, False
38, 10920.86, False
39, 7514.86, False
40, 5655.80, False
Partial (0.80 km), 5352.94, False
