#{"t_start": 1778055590.160459, "env_id": "None"}
r,l,t
-134.322826,3599,502.277571
21.104648,3599,1075.596846
2798.732515,3599,1649.448572
3277.108313,3599,2225.159517
3158.305919,3599,2802.337638
3344.136919,3599,3381.621031
3192.34757,3599,3958.384252
3349.936966,3599,4677.980665
3328.742433,3599,5416.739828
3400.465137,3599,6157.907965
3367.917119,3599,6897.813643
3467.048325,3599,7639.969603
3459.066811,3599,8380.732371
3451.464149,3599,9121.012236
3390.914983,3599,9862.665857
3396.696807,3599,10605.632381
3439.505843,3599,11350.36893
3419.7031,3599,12100.546034
3428.089166,3599,12853.199654
3427.976108,3599,13605.168685
3437.87093,3599,14362.014974
3416.527879,3599,15115.98098
3439.924934,3599,15872.61516
3448.082029,3599,16628.178314
3409.801192,3599,17382.363915
3151.480193,3599,18133.004647
3398.976924,3599,18882.925439
3340.091807,3599,19626.037515
3472.870318,3599,20365.324633
3341.994154,3599,21101.321951
3380.790627,3599,21839.672583
3484.050414,3599,22571.570051
3292.431307,3599,23306.654423
3404.994566,3599,24044.573783
3352.187187,3599,24784.718765
3312.456942,3599,25526.540142
3434.277406,3599,26267.124683
3423.140054,3599,27007.49218
3444.907431,3599,27746.487193
3456.523498,3599,28482.313404
3476.861932,3599,29217.479238
3406.084395,3599,29948.986717
3456.825246,3599,30654.406618
3362.179166,3599,31359.229284
3367.045266,3599,32062.206104
3325.089617,3599,32767.649939
3413.257632,3599,33470.412903
3411.44992,3599,34174.02465
3439.979122,3599,34877.704481
3357.432335,3599,35580.971797
3422.189251,3599,36285.999331
3439.155181,3599,36990.061726
3476.264019,3599,37690.762832
3410.570811,3599,38387.105213
3440.989916,3599,39086.024495
