#{"t_start": 1777504009.1903536, "env_id": "None"}
r,l,t
-470.427802,3599,442.211938
683.095179,3599,1252.674439
1505.489575,3599,2058.520849
3323.08922,3599,2916.588284
2231.63243,3599,3772.363066
2840.171443,3599,4625.500259
3472.6455,3599,5492.032647
2827.069257,3599,6349.705974
3454.710092,3599,7205.391102
3458.988887,3599,8060.754053
3406.992218,3599,8917.863496
3483.059341,3599,9774.433237
2867.378882,3599,10638.987419
3458.958186,3599,11576.16033
3464.997425,3599,12431.759378
3473.496121,3599,13291.199232
3439.624568,3599,14147.381562
3475.055641,3599,15140.140782
3459.035452,3599,15986.113982
3488.147947,3599,16834.91855
3499.052573,3599,17687.163592
3456.31769,3599,18540.717846
3439.16436,3599,19434.701726
3464.7894,3599,20300.846381
3425.200958,3599,21153.870617
3493.528293,3599,22002.624926
3452.081895,3599,22859.345233
3462.755519,3599,23772.874747
3451.796405,3599,24627.734229
3476.795821,3599,25484.218148
3460.656475,3599,26332.733761
3357.03065,3599,27181.379602
3468.665229,3599,28037.215965
3490.071988,3599,28887.351292
3495.940673,3599,29878.307965
3505.65372,3599,30727.538766
3483.035222,3599,31581.803108
3517.300976,3599,32436.348745
3488.122993,3599,33292.011963
3462.407922,3599,34141.52119
3421.703712,3599,35062.128003
3466.059926,3599,35926.811739
3486.052478,3599,36779.173764
3467.896656,3599,37632.79549
3277.43185,3599,38479.418185
3449.096194,3599,39325.670851
3452.008249,3599,40179.014055
3490.99336,3599,41039.437564
3508.396096,3599,41900.209593
3493.286647,3599,42755.168795
3474.812663,3599,43616.198608
3495.565131,3599,44482.856945
3461.113944,3599,45467.627317
3491.509534,3599,46336.391586
3474.450723,3599,47231.487061
3491.744791,3599,48100.773747
3494.000003,3599,48959.597413
3503.12059,3599,49830.011592
3505.893475,3599,50690.455081
3484.699327,3599,51549.844983
3477.241784,3599,52405.762015
3501.752019,3599,53266.322542
3479.401164,3599,54131.175165
3493.461399,3599,54993.753121
3457.370332,3599,55855.71058
3495.689576,3599,56711.762379
3488.629404,3599,57585.939423
3514.472109,3599,58465.16735
3443.026929,3599,59502.577069
3474.399967,3599,60805.226081
3521.16258,3599,61861.102903
3499.43719,3599,62839.986177
3487.845272,3599,63814.676467
3499.183142,3599,64787.993136
3492.461064,3599,65761.05952
3492.44285,3599,66726.490016
3487.71628,3599,67700.462576
3499.467228,3599,68678.648778
3534.113253,3599,69644.123611
3467.610444,3599,70620.982579
3472.597177,3599,71610.396833
3465.378969,3599,72613.391222
3466.923048,3599,73611.556326
3492.839929,3599,74601.072028
3477.689167,3599,75576.942979
3478.525769,3599,76551.275271
