Time_s,Car_Speed_kmph
0.0,0.07086579
0.5,0.43120886
1.0,1.135130351
1.5,1.73792074
2.0,2.21601772
2.5,2.61607702
3.0,3.07957198
3.5,3.97536746
4.0,5.26325651
4.5,6.69957706
5.0,8.23311812
5.5,9.784354
6.0,11.3832093
6.5,13.01352465
7.0,14.54371935
7.5,15.8645631
8.0,17.0581872
8.5,18.2984831
9.0,19.5937956
9.5,20.8953826
10.0,22.2243643
10.5,23.6553942
11.0,25.1814231
11.5,26.7106841
12.0,28.1155575
12.5,29.2582273
13.0,30.0875089
13.5,30.8618276
14.0,31.6571084
14.5,32.4644828
15.0,33.3064345
15.5,34.2796329
16.0,35.3377995
16.5,36.3214949
17.0,37.195016
17.5,37.9313532
18.0,38.5277661
18.5,38.9884157
19.0,39.4884025
19.5,40.5019903
20.0,41.9368298
20.5,43.4089092
21.0,44.8545268
21.5,46.2820312
22.0,47.7502683
22.5,49.2442178
23.0,50.795296
23.5,52.3940748
24.0,53.8971781
24.5,55.2175759
25.0,56.4202083
25.5,57.6032213
26.0,58.7694915
26.5,59.8856845
27.0,60.9538944
27.5,62.0090991
28.0,62.9295572
28.5,63.3575573
29.0,63.371503
29.5,63.329694
30.0,63.2882879
30.5,63.2470365
31.0,63.2059348
31.5,63.1649819
32.0,63.1241765
32.5,63.0835228
33.0,63.0451839
33.5,63.0149675
34.0,63.1106644
34.5,63.6339549
35.0,64.5120811
35.5,65.43575
36.0,66.3559555
36.5,67.2726863
37.0,68.2049707
37.5,69.212695
38.0,69.6799509
38.5,67.9539086
39.0,64.3899681
39.5,60.5914838
40.0,56.8078852
40.5,53.0366308
41.0,49.2768278
41.5,45.5276337
42.0,41.7882137
42.5,38.0577607
43.0,34.3441308
43.5,30.6698205
44.0,27.5088862
44.5,26.1050833
45.0,26.159249
45.5,26.348893
46.0,26.5694315
46.5,27.1237167
47.0,27.8895178
47.5,28.4042804
48.0,28.6158176
48.5,28.6944624
49.0,28.7342457
49.5,28.8547835
50.0,28.9790578
50.5,29.1295351
51.0,29.2168373
51.5,29.0009633
52.0,28.6081602
52.5,28.4823508
53.0,28.6196715
53.5,28.7967935
54.0,29.0227721
54.5,29.2593835
55.0,29.4139371
55.5,29.5273711
56.0,29.660513
56.5,29.8049863
57.0,29.9312096
57.5,30.0456003
58.0,30.1605789
58.5,30.2754267
59.0,30.4132228
59.5,30.6336813
60.0,30.9230373
60.5,31.2212396
61.0,31.5001199
61.5,31.7659719
62.0,32.0509846
62.5,32.348149
63.0,32.6439078
63.5,32.9390862
64.0,33.2337066
64.5,33.5278046
65.0,33.8400951
65.5,34.2186707
66.0,34.4489167
66.5,33.895456
67.0,32.6685634
67.5,31.3512416
68.0,30.0159296
68.5,28.6692364
69.0,27.3620835
69.5,26.1935869
70.0,25.1419202
70.5,24.1060595
71.0,23.0425089
71.5,21.8734824
72.0,20.8625413
72.5,20.7262005
73.0,21.3296391
73.5,22.0334951
74.0,22.7364592
74.5,23.4385064
75.0,24.1396111
75.5,24.8398097
76.0,25.5807082
76.5,26.4769853
77.0,27.5037245
77.5,28.5447805
78.0,29.5105558
78.5,30.4263136
79.0,31.4781254
79.5,32.6894498
80.0,33.9599679
80.5,35.2133104
81.0,36.3343416
81.5,37.4045462
82.0,38.7219559
82.5,40.4477917
83.0,41.94597
83.5,42.9423767
84.0,43.711339
84.5,44.5218554
85.0,45.3475047
85.5,46.00976
86.0,46.5404098
86.5,47.3845312
87.0,48.3012817
87.5,48.9667769
88.0,49.3896695
88.5,49.756583
89.0,50.1079516
89.5,50.4562081
90.0,50.8304669
90.5,51.3003211
91.0,51.8495743
91.5,52.4080926
92.0,52.8841394
92.5,53.0695077
93.0,53.0126538
93.5,52.9229148
94.0,52.833449
94.5,52.7439661
95.0,52.6112385
95.5,52.4143517
96.0,52.2706347
96.5,52.3400844
97.0,52.4562684
97.5,52.3882722
98.0,52.1394859
98.5,51.8597537
99.0,51.5975867
99.5,51.346812
100.0,51.1700691
100.5,51.2787148
101.0,51.6681671
101.5,52.1422997
102.0,52.630424
102.5,53.1542237
103.0,53.7193017
103.5,54.287869
104.0,54.843409
104.5,55.3574607
105.0,55.8015384
105.5,56.1267031
106.0,56.3585017
106.5,56.5739731
107.0,56.7876662
107.5,57.0006396
108.0,57.2129176
108.5,57.4246798
109.0,57.7155791
109.5,58.2802255
110.0,59.0708216
110.5,59.892411
111.0,60.7276621
111.5,61.6158259
112.0,62.5474759
112.5,63.482028
113.0,64.3921795
113.5,65.2849255
114.0,66.1631381
114.5,66.9336109
115.0,67.616447
115.5,68.2931919
116.0,68.881612
116.5,69.2023547
117.0,69.3086446
117.5,69.3821999
118.0,67.1567579
118.5,56.7119509
119.0,39.4251704
119.5,21.2366432
120.0,4.07865843149
120.5,0.00185496328
121.0,0.00188630091
121.5,0.00185888494
122.0,0.00183152373
122.5,0.00181449945
123.0,0.00207778566
123.5,0.00480525453
124.0,0.01002297785
124.5,0.0100624242
125.0,0.0312802331
125.5,0.317339043
126.0,0.923302494
126.5,1.5777133
127.0,2.23206291
127.5,2.88632868
128.0,3.54048623
128.5,4.1944516
129.0,4.81734611
129.5,5.32930551
130.0,5.74851954
130.5,6.15491559
131.0,6.56116884
131.5,6.96725066
132.0,7.36347385
132.5,7.7247879
133.0,8.05690069
133.5,8.3848838
134.0,8.71270865
134.5,9.04028585
135.0,9.31145705
135.5,9.3714196
136.0,9.2534509
136.5,9.1134346
137.0,8.9742963
137.5,8.83529335
138.0,8.7198401
138.5,8.6883745
139.0,8.70474505
139.5,8.71575595
140.0,8.7502243
140.5,8.8000262
141.0,8.8798531
141.5,8.9804364
142.0,9.1080953
142.5,9.4324347
143.0,9.9405806
143.5,10.472568
144.0,10.9960302
144.5,11.448391
145.0,11.8193298
145.5,12.17262655
146.0,12.5265868
146.5,12.8803186
147.0,13.23378935
147.5,13.58699195
148.0,13.93991995
148.5,14.29256565
149.0,14.64492245
149.5,14.996979
150.0,15.3454551
150.5,15.6813096
151.0,15.9978511
151.5,16.2818372
152.0,16.5397197
152.5,16.7938653
153.0,17.0807691
153.5,17.4912384
154.0,18.005646
154.5,18.5325214
155.0,19.0583705
155.5,19.5835849
156.0,20.0752093
156.5,20.4424908
157.0,20.7361269
157.5,21.1277017
158.0,21.5851134
158.5,22.036515
159.0,22.5158923
159.5,23.0131388
160.0,23.551871
160.5,24.2526671
161.0,25.1030399
161.5,26.0195295
162.0,26.9976797
162.5,28.0596013
163.0,29.1870507
163.5,30.3209558
164.0,31.4255686
164.5,32.4314422
165.0,33.3546138
165.5,34.2649616
166.0,35.1784999
166.5,36.1115646
167.0,37.0610927
167.5,38.0103423
168.0,38.9740503
168.5,39.9986936
169.0,41.0741414
169.5,42.1536783
170.0,43.230372
170.5,44.3043922
171.0,45.3746249
171.5,46.4381737
172.0,47.4329759
172.5,48.1894276
173.0,48.8399534
173.5,49.8176845
174.0,51.1440933
174.5,52.5226826
175.0,53.5927258
175.5,54.1865796
176.0,54.4230153
176.5,54.2279599
177.0,53.6748621
177.5,53.0738013
178.0,52.5967671
178.5,52.558804
179.0,52.886687
179.5,53.263705
180.0,53.6756448
180.5,54.2155026
181.0,54.8616454
181.5,55.5204893
182.0,56.146459
182.5,56.6549114
183.0,57.0407051
183.5,57.3280702
184.0,57.5438425
184.5,57.7492195
185.0,57.9710757
185.5,58.2536139
186.0,58.5729443
186.5,58.8494959
187.0,59.0917864
187.5,59.3540494
188.0,59.6120455
188.5,59.8594013
189.0,60.1385334
189.5,60.4353986
190.0,60.7125012
190.5,60.9769461
191.0,61.2587673
191.5,61.5513968
192.0,61.8419077
192.5,62.1311491
193.0,62.4072624
193.5,62.6380663
194.0,62.8021425
194.5,62.8891751
195.0,62.9336441
195.5,62.9779375
196.0,63.0215769
196.5,63.065044
197.0,63.1083535
197.5,63.1515327
198.0,63.2112695
198.5,63.3336596
199.0,63.5349911
199.5,63.7598665
200.0,63.9559006
200.5,64.133354
201.0,64.3402475
201.5,64.6497335
202.0,65.0045472
202.5,65.2241888
203.0,65.3262475
203.5,65.4310924
204.0,65.5518495
