Time_s,Car_Speed_kmph
0.0,0.0026280077
0.5,0.00291967994
1.0,0.00306126396
1.5,0.00306495333
2.0,0.00306502196
2.5,0.00306502526
3.0,0.00306502402
3.5,0.00306489638
4.0,0.00296549266
4.5,0.00278148972
5.0,0.00259974513
5.5,0.00241806708
6.0,0.00224599748
6.5,0.00202889742
7.0,0.00186602587
7.5,0.00186604217
8.0,0.00186604293
8.5,0.00186604239
9.0,0.00186277542
9.5,0.00184495615
10.0,0.00184118268
10.5,0.00184015304
11.0,0.00182820979
11.5,0.00181209664
12.0,0.00177073973
12.5,0.00175212448
13.0,0.00173736831
13.5,0.00173663576
14.0,0.00173667277
14.5,0.00173667522
15.0,0.00173775954
15.5,0.00175116872
16.0,0.00176772358
16.5,0.00178419341
17.0,0.00180562514
17.5,0.00205187579
18.0,0.00241813929
18.5,0.00278442593
19.0,0.00312641464
19.5,0.00321116764
20.0,0.00321653803
20.5,0.00321637812
21.0,0.00321637329
21.5,0.00320556176
22.0,0.00299232149
22.5,0.00270306306
23.0,0.00241378808
23.5,0.00212452266
24.0,0.001835253
24.5,0.00154599913
25.0,-0.00025385022
25.5,-0.00163506918
26.0,-0.00191252934
26.5,-0.00198893055
27.0,-0.00205606454
27.5,-0.00205815716
28.0,-0.00206505358
28.5,-0.00200881681
29.0,-0.00202297516
29.5,-0.00203369314
30.0,-0.00204416075
30.5,-0.00205461956
31.0,-0.00207484163
31.5,-0.00210869945
32.0,-0.00214279439
32.5,-0.00217690324
33.0,-0.00221100272
33.5,-0.0022451091
34.0,-0.00227921539
34.5,-0.00230590728
35.0,-0.00219712158
35.5,-0.00234075006
36.0,-0.00239767426
36.5,-0.00239543822
37.0,-0.00239539131
37.5,-0.00239538756
38.0,-0.00239538967
38.5,-0.00239538821
39.0,-0.00239538783
39.5,-0.00239538883
40.0,-0.00239538888
40.5,-0.00239456189
41.0,-0.00239211503
41.5,-0.00238966185
42.0,-0.00238721395
42.5,-0.00238476499
43.0,-0.00238231558
43.5,-0.00243441306
44.0,-0.00257206195
44.5,-0.00271116087
45.0,-0.00285024232
45.5,-0.00298932964
46.0,-0.00312086908
46.5,-0.00320459607
47.0,-0.0043352057
47.5,-0.2287874577
48.0,-0.79022657
48.5,-1.34603609
49.0,-1.90180163
49.5,-2.45750648
50.0,-3.00467539
50.5,-3.173747
51.0,-2.6687398
