Time_s,Car_Speed_kmph
0.0,-0.007656666
0.5,-0.0676807767
1.0,-0.0980234634
1.5,-0.1088385572
2.0,-0.144838981
2.5,-0.170350012
3.0,-0.185534183
3.5,-0.175592331
4.0,-0.145383964
4.5,-0.1241371901
5.0,-0.1078454101
5.5,-0.094871097
6.0,-0.0846465895
6.5,-0.0775195516
7.0,-0.0675846074
7.5,-0.0435960854
8.0,-0.00796115884
8.5,0.03468930895
9.0,0.0821258706
9.5,0.1331541345
10.0,0.176374638
10.5,0.190142919
11.0,0.1802999
11.5,0.154129023
12.0,0.1168040685
12.5,0.0715711376
13.0,0.025913104
13.5,-0.007032833616
14.0,-0.0293408522
14.5,-0.0448040855
15.0,-0.055721798
15.5,-0.063544495
16.0,-0.0686970436
16.5,-0.0706894711
17.0,-0.0703414081
17.5,-0.0684015159
18.0,-0.0653781951
18.5,-0.0616184362
19.0,-0.0570279286
19.5,0.04236203977
20.0,0.0311403227
20.5,0.00356007589
21.0,-0.0134089498
21.5,-0.0240452842
22.0,-0.0305491732
22.5,-0.0342701612
23.0,-0.0360970583
23.5,-0.0366347679
24.0,-0.0362950046
24.5,-0.0353580033
25.0,-0.0340144968
25.5,-0.0323946131
26.0,-0.0307709098
26.5,-0.0296070365
27.0,-0.0288170489
27.5,-0.0282794044
28.0,-0.0279134637
28.5,-0.0276643911
29.0,-0.0274948623
29.5,-0.0251004597
30.0,-0.006081932783
30.5,0.00899689078
31.0,0.00968405178
31.5,-0.002917162467
32.0,-0.01086477485
32.5,-0.0161179897
33.0,-0.019635948
33.5,-0.0942877945
34.0,-0.159077841
34.5,-0.1010096394
35.0,-0.0749732651
35.5,-0.0596478332
36.0,-0.050142358
36.5,-0.0467555553
37.0,-0.0503143874
37.5,-0.0644634509
38.0,-0.0866636461
38.5,-0.114343666
39.0,-0.145753416
39.5,-0.179696415
40.0,-0.212871294
40.5,-0.264612912
41.0,-0.298210076
41.5,-0.299132606
42.0,-0.301065582
42.5,-0.302422472
43.0,-0.303346785
43.5,-0.303975909
44.0,-0.304404104
44.5,-0.304695542
45.0,-0.304893912
45.5,-0.305030802
46.0,-0.30626202
46.5,-0.311088994
47.0,-0.318738809
47.5,-0.328296763
48.0,-0.33915311
48.5,-0.330934947
49.0,-0.286156549
49.5,-0.265092316
50.0,-0.304591462
50.5,-0.34555188
51.0,-0.378155498
51.5,-0.409549368
52.0,-0.440924269
52.5,-0.47229795
53.0,-0.503670775
53.5,-0.535042704
54.0,-0.566413659
54.5,-0.597783607
55.0,-0.62915245
55.5,-0.660520207
56.0,-0.691886745
56.5,-0.723252042
57.0,-0.754616059
57.5,-0.785987618
58.0,-0.822000597
58.5,-0.874657499
59.0,-0.945862364
59.5,-1.03561383
60.0,-1.14391032
60.5,-1.27074117
61.0,-1.41147021
61.5,-1.5540927
62.0,-1.69670239
62.5,-1.83929822
63.0,-1.98187899
63.5,-2.12446098
64.0,-2.2760937
64.5,-2.4602173
65.0,-2.68054599
65.5,-2.93707132
66.0,-3.22978366
66.5,-3.55865439
67.0,-3.91461974
67.5,-4.27422514
68.0,-4.63374244
68.5,-4.9931642
69.0,-5.35248289
69.5,-5.72173334
70.0,-5.9640697
70.5,-6.04258046
71.0,-6.0949873
71.5,-6.17607905
72.0,-6.56451527
72.5,-7.09955185
73.0,-7.66647743
73.5,-8.23690467
74.0,-8.8070652
74.5,-9.35405375
75.0,-9.85353865
