Time_s,Car_Speed_kmph
0.0,0.03426617
0.5,0.307120881
1.0,0.769699548
1.5,1.28663932
2.0,1.70855453
2.5,1.59251339
3.0,1.017245932
3.5,0.3730824935
4.0,0.0117728922
4.5,0.0145862517
5.0,0.1277535404
5.5,0.316770381
6.0,0.556099794
6.5,0.82185846
7.0,1.078601494
7.5,1.34635123
8.0,1.61177081
8.5,1.86624524
9.0,2.12158871
9.5,2.37692779
10.0,2.6322326
10.5,2.88727006
11.0,3.09721997
11.5,3.23404778
12.0,3.35830622
12.5,3.49690631
13.0,3.62309608
13.5,3.70974469
14.0,3.73283972
14.5,3.64161498
15.0,3.43889459
15.5,3.15776234
16.0,2.8226576
16.5,2.4828207
17.0,2.22730352
17.5,2.27427817
18.0,2.57203573
18.5,2.90088994
19.0,3.17586052
19.5,3.25311128
20.0,3.19391967
20.5,3.13419508
21.0,3.05766006
21.5,3.01122767
22.0,3.00840495
22.5,3.01140473
23.0,3.01440454
23.5,3.01740386
24.0,3.02040267
24.5,3.02355508
25.0,3.12494748
25.5,3.59250329
26.0,4.40319525
26.5,5.37826401
27.0,6.35730687
27.5,6.97607551
28.0,7.24810626
28.5,7.45975258
29.0,7.67763552
29.5,7.86577762
30.0,8.0627256
30.5,8.36199615
31.0,8.7343458
31.5,9.0907747
32.0,9.47628735
32.5,10.12000595
33.0,11.0241195
33.5,11.9755032
34.0,12.95690485
34.5,13.9594644
35.0,14.92054525
35.5,15.8543798
36.0,16.7891521
36.5,17.7229843
37.0,18.5942259
37.5,19.2332061
38.0,19.6765725
38.5,20.0951607
39.0,20.5141385
39.5,20.9326445
40.0,21.3506488
40.5,21.7682345
41.0,22.2502828
41.5,22.9776732
42.0,23.9116245
42.5,24.869687
43.0,25.8252923
43.5,26.7793785
44.0,27.6793292
44.5,28.3802069
45.0,28.9134286
45.5,29.42507
46.0,29.956109
46.5,30.5545173
47.0,31.1619356
47.5,31.7444113
48.0,32.0499768
48.5,31.2172062
49.0,29.3960718
49.5,27.4109668
50.0,25.4232534
50.5,23.5187091
51.0,21.7103722
51.5,19.998533
52.0,18.3903275
52.5,16.9004287
53.0,15.5016152
53.5,14.1163482
54.0,12.7322015
54.5,11.3490775
55.0,9.9769203
55.5,8.64467875
56.0,7.41773384
56.5,6.24318392
57.0,4.99361443
57.5,3.69583564
58.0,2.40161242
58.5,1.107664977
59.0,0.08786224787
59.5,0.00741718636
60.0,0.00944574785
60.5,0.1597374618
61.0,0.820796841
61.5,1.50085701
62.0,2.0975767
62.5,2.67906186
63.0,3.27030964
63.5,3.86757497
64.0,4.4486816
64.5,4.973632
65.0,5.41164857
65.5,5.69289575
66.0,5.84746292
66.5,5.98624568
67.0,6.13121747
67.5,6.27993359
68.0,6.42266741
68.5,6.56160577
69.0,6.71353689
69.5,6.87396545
70.0,7.02397353
70.5,7.16730033
71.0,7.30800137
71.5,7.44663127
72.0,7.58782922
72.5,7.73846939
73.0,7.92058329
73.5,8.1194391
74.0,8.32269765
74.5,8.61414425
75.0,9.01009325
75.5,9.57713565
76.0,10.3587777
76.5,11.28407125
77.0,12.3248054
77.5,13.4928874
78.0,14.74705505
78.5,15.9747387
79.0,17.1791162
79.5,18.4157682
80.0,19.6826211
80.5,20.9522943
81.0,22.1994547
81.5,23.3751037
82.0,24.4948623
82.5,25.608107
83.0,26.7836832
83.5,28.0923608
84.0,29.4561397
84.5,30.8041356
85.0,32.1505483
85.5,33.4945095
86.0,34.835893
86.5,36.1738722
87.0,37.4420574
87.5,38.4685845
88.0,39.2889781
88.5,40.0821343
89.0,40.8743829
89.5,41.6647627
90.0,42.4344389
90.5,43.134409
91.0,43.6945407
91.5,43.8930255
92.0,43.8463104
92.5,44.3859095
93.0,45.0206793
93.5,45.6506795
94.0,46.2789679
94.5,46.9057302
95.0,47.552077
95.5,48.2108388
96.0,48.845543
96.5,49.4641306
97.0,50.0819356
97.5,50.6979914
98.0,51.3084013
98.5,51.9032095
99.0,52.4847142
99.5,53.0627283
100.0,53.5429217
100.5,53.8711373
101.0,54.3088829
101.5,54.8836644
102.0,55.5301083
102.5,56.2360412
103.0,56.8649727
103.5,57.4140897
104.0,57.9348958
104.5,58.4500034
105.0,58.9644297
105.5,59.4807445
106.0,59.9559364
106.5,60.3956038
107.0,60.8676517
107.5,61.3835051
108.0,61.8954832
108.5,62.405584
109.0,62.9138623
109.5,63.4206107
110.0,63.9802016
110.5,64.6076356
111.0,65.1954645
111.5,65.7537191
112.0,66.3467607
112.5,66.9941773
113.0,67.708525
113.5,68.3729464
114.0,68.9630114
114.5,69.557072
115.0,70.173942
