Time_s,Car_Speed_kmph
0.0,-0.030585524
0.5,-0.1325313836
1.0,-0.150982166
1.5,-0.059087005445
2.0,0.0169317195
2.5,-0.0951319944
3.0,-0.289470972
3.5,-0.474080661
4.0,-0.726775818
4.5,-1.008701499
5.0,-1.28900662
5.5,-1.56923695
6.0,-1.84605551
6.5,-2.11069349
7.0,-2.352781
7.5,-2.5473488
8.0,-2.7070394
8.5,-2.87599835
9.0,-3.07819821
9.5,-3.35825189
10.0,-3.70200476
10.5,-4.05233628
11.0,-3.32686378
11.5,-0.3019516256
12.0,-0.00194525531
12.5,-0.0018006114
13.0,-0.00131676524
13.5,-0.00138010265
14.0,-0.00175443324
14.5,-0.00178000767
15.0,-0.0016992166
15.5,-0.00170436381
16.0,-0.00168729383
16.5,-0.00166759627
17.0,-0.00151518929
17.5,-0.00142453732
18.0,-0.00147794938
18.5,-0.00147387085
19.0,-0.00163268885
19.5,-0.00732635948
20.0,-0.1284745954
20.5,-0.255338758
21.0,-0.337254578
21.5,-0.397460562
22.0,-0.456749589
22.5,-0.52161288
23.0,-0.591133299
23.5,-0.661288856
24.0,-0.731441743
24.5,-0.801541221
25.0,-0.845537033
25.5,-0.796074913
26.0,-0.668523102
26.5,-0.530290687
27.0,-0.392223186
27.5,-0.269744955
28.0,-0.202614557
28.5,-0.224492156
29.0,-0.265550038
29.5,-0.202383786
30.0,-0.0796249078
30.5,0.0133281385
31.0,0.0747735617
31.5,0.116450781
32.0,0.144817762
32.5,0.164235675
33.0,0.244386592
33.5,0.554376311
34.0,1.008749695
34.5,1.21344263
35.0,1.1570912
35.5,0.980533451
36.0,0.727531888
36.5,0.464071797
37.0,0.303786484
37.5,0.486597164
38.0,0.9461298
38.5,1.44043622
39.0,1.93303151
39.5,2.42555833
40.0,2.934972
40.5,3.50788262
41.0,4.10334461
41.5,4.59443365
42.0,4.99244662
42.5,5.37763761
43.0,5.75814687
43.5,6.12218186
44.0,6.47242392
44.5,6.82046226
45.0,7.0333481
45.5,6.73194496
46.0,5.9878195
46.5,5.18827661
47.0,4.3432409
47.5,3.4667484
48.0,2.67498614
48.5,2.01031389
49.0,1.40657967
49.5,0.806320829
50.0,0.2443719174
50.5,-0.2051097517
51.0,-0.609933852
51.5,-1.072672069
52.0,-1.570379
52.5,-2.06499036
53.0,-2.55252794
53.5,-3.03912023
54.0,-3.52565917
54.5,-4.0120543
55.0,-4.47434411
55.5,-4.8505479
56.0,-5.15478607
56.5,-5.44913019
57.0,-5.76279211
57.5,-6.14333706
58.0,-5.03871068
58.5,-0.501500246786
59.0,-0.00069012836
59.5,-0.00169592772
60.0,-0.00171177524
60.5,-0.00156093402
61.0,-0.000987765124
61.5,0.00147232803
62.0,0.00152190048
62.5,0.00146287247
63.0,0.0014422432
63.5,0.00144217818
64.0,0.00144218709
64.5,0.00143791669
65.0,0.00140976846
65.5,0.00321231414
66.0,-0.04797176567
66.5,-0.503149073
67.0,-1.381351784
67.5,-2.40382223
68.0,-3.47527346
68.5,-4.54500734
69.0,-5.30885298
69.5,-4.97515208
70.0,-3.68963283
70.5,-2.15499266
71.0,-0.822844976
71.5,-0.573832987
72.0,-1.242045856
72.5,-2.03580517
73.0,-2.82946647
73.5,-3.62286828
74.0,-4.32911904
74.5,-4.70870732
75.0,-4.81308399
75.5,-4.88315676
76.0,-4.95444035
76.5,-5.02573279
77.0,-5.09700513
77.5,-5.16838286
78.0,-5.32378634
78.5,-5.79459503
79.0,-6.53105186
79.5,-7.3003484
80.0,-8.06813383
80.5,-8.8354933
81.0,-9.5803024
81.5,-10.2453574
82.0,-10.8620009
82.5,-11.5347791
83.0,-12.242579
83.5,-12.88464305
84.0,-13.4649373
84.5,-14.0371472
85.0,-14.60917125
85.5,-15.1807391
86.0,-15.7628206
86.5,-16.3856953
87.0,-17.0427999
87.5,-17.7034456
88.0,-18.3256545
88.5,-18.8646344
89.0,-19.3639722
89.5,-19.8681962
90.0,-20.3511812
90.5,-20.7582951
91.0,-21.10149
91.5,-21.4363691
92.0,-21.7711202
92.5,-22.1054914
93.0,-22.4660882
93.5,-22.9297057
94.0,-23.4803977
94.5,-24.04053
95.0,-24.6080025
95.5,-25.2060368
96.0,-25.8199027
96.5,-26.4300444
97.0,-27.0316175
97.5,-27.5724467
98.0,-28.0561462
98.5,-28.5319273
99.0,-28.9163944
99.5,-28.9750297
100.0,-28.7617615
100.5,-28.5116321
101.0,-28.2619126
101.5,-28.0127479
102.0,-27.8382036
102.5,-27.927043
103.0,-28.2351666
103.5,-28.5735117
104.0,-28.9470118
104.5,-29.4469456
105.0,-30.0863729
105.5,-30.8676084
106.0,-31.7352184
