Time_s,Car_Speed_kmph
0.0,-0.14368449
0.5,-0.878330383
1.0,-2.20233987
1.5,-3.52607222
2.0,-4.8495363
2.5,-6.17263244
3.0,-7.49526038
3.5,-8.8173204
4.0,-10.1387116
4.5,-11.45933515
5.0,-12.7790914
5.5,-14.097881
6.0,-15.41560525
6.5,-16.7321652
7.0,-18.0455072
7.5,-19.321512
8.0,-20.5314282
8.5,-21.6743608
9.0,-22.7503151
9.5,-23.7593112
10.0,-24.7013787
10.5,-25.57656
11.0,-26.3849075
11.5,-27.1264831
12.0,-27.8013578
12.5,-28.4096097
13.0,-28.9513259
13.5,-29.4265976
14.0,-29.8355241
14.5,-30.1782078
15.0,-30.4547549
15.5,-30.665277
16.0,-30.8098868
16.5,-30.8886991
17.0,-30.9018291
17.5,-30.8493941
18.0,-30.7314999
18.5,-30.5473847
19.0,-30.2955246
19.5,-29.9758592
20.0,-29.5884995
20.5,-29.1335516
21.0,-28.6111179
21.5,-28.0212943
22.0,-27.3641696
22.5,-26.6398263
23.0,-25.8483379
23.5,-25.0011767
24.0,-24.1439435
24.5,-23.2878959
25.0,-22.4329908
25.5,-21.5791844
26.0,-20.726434
26.5,-19.8746961
27.0,-19.0239284
27.5,-18.1740882
28.0,-17.3251327
28.5,-16.4770205
29.0,-15.6297089
29.5,-14.7831562
30.0,-13.9373208
30.5,-13.09216095
31.0,-12.2476352
31.5,-11.4037026
32.0,-10.5603211
32.5,-9.7174507
33.0,-8.8750493
33.5,-8.03307648
34.0,-7.19149159
34.5,-6.35025352
35.0,-5.5093216
35.5,-4.66865547
36.0,-3.82821408
36.5,-2.98795725
37.0,-2.14784437
37.5,-1.30783491
38.0,-0.470504673
38.5,0.2432270211
39.0,0.79080248
39.5,1.3259575
40.0,1.86107242
40.5,2.39613029
41.0,2.93111466
41.5,3.46600916
42.0,4.00079729
42.5,4.5354628
43.0,5.0699893
43.5,5.60436047
44.0,6.13855987
44.5,6.67257137
45.0,7.20637849
45.5,7.73996522
46.0,8.2733151
46.5,8.8064124
47.0,9.3392401
47.5,9.8717827
48.0,10.4040242
48.5,10.93594795
49.0,11.46753845
49.5,11.9987797
50.0,12.5296554
50.5,13.0601497
51.0,13.59024725
51.5,14.11993175
52.0,14.64918755
52.5,15.1779989
53.0,15.706351
53.5,16.2342267
54.0,16.7616112
54.5,17.2884896
55.0,17.8148458
55.5,18.3406648
56.0,18.8659309
56.5,19.3906293
57.0,19.9147446
57.5,20.4382618
58.0,20.9611656
58.5,21.4834416
59.0,22.0050747
59.5,22.52605
60.0,23.0463529
60.5,23.5659687
61.0,24.0848831
61.5,24.6030813
62.0,25.1205488
62.5,25.6372716
63.0,26.1532359
63.5,26.6684264
64.0,27.1828301
64.5,27.6964324
65.0,28.2092203
65.5,28.721179
66.0,29.2322954
66.5,29.7425557
67.0,30.2519468
67.5,30.760455
68.0,31.2680678
68.5,31.7747705
69.0,32.2805514
69.5,32.7853971
70.0,33.2892945
70.5,33.7922303
71.0,34.294194
71.5,34.7951709
72.0,35.2951485
72.5,35.7941167
73.0,36.2920612
73.5,36.7889712
74.0,37.2848338
74.5,37.7796375
75.0,38.2733704
75.5,38.7660215
76.0,39.2575792
76.5,39.748031
77.0,40.2373656
77.5,40.7255739
78.0,41.2126427
78.5,41.6985629
79.0,42.1833217
79.5,42.6669099
80.0,43.1493164
80.5,43.6305307
81.0,44.1105433
81.5,44.5893422
82.0,45.0669194
82.5,45.5432648
83.0,46.018367
83.5,46.4922183
84.0,46.9648073
84.5,47.4361251
85.0,47.9061632
85.5,48.374913
86.0,48.8423629
86.5,49.3085063
87.0,49.7733342
87.5,50.2368369
88.0,50.6990057
88.5,51.1598332
89.0,51.6193112
89.5,52.0774319
90.0,52.5341858
90.5,52.9895672
91.0,53.4435664
91.5,53.8961766
92.0,54.3473908
92.5,54.7972007
93.0,55.2455996
93.5,55.6925798
94.0,56.1381358
94.5,56.5822606
95.0,57.0249452
95.5,57.4661864
96.0,57.9059748
96.5,58.3443062
97.0,58.7811736
97.5,59.2165712
98.0,59.6504932
98.5,60.082933
99.0,60.513886
99.5,60.9433467
100.0,61.3713095
100.5,61.7977689
101.0,62.2227195
101.5,62.646156
102.0,63.0680758
102.5,63.4884719
103.0,63.9073409
103.5,64.3246766
104.0,64.7404772
104.5,65.154738
105.0,65.5674531
105.5,65.978618
106.0,66.3882332
106.5,66.7962901
107.0,67.202788
107.5,67.6077242
108.0,68.011091
108.5,68.4128909
109.0,68.8131155
109.5,69.211763
110.0,69.608835
110.5,70.0043224
111.0,70.3982276
111.5,70.7905454
112.0,71.1812751
112.5,71.5704106
113.0,71.9579549
113.5,72.3439057
114.0,72.7282555
114.5,73.1110035
115.0,73.4921555
115.5,73.871703
116.0,74.249647
116.5,74.6259809
117.0,75.0007137
117.5,75.373837
118.0,75.74535
118.5,76.1152541
119.0,76.4835479
119.5,76.8502281
120.0,77.2152986
120.5,77.5787554
121.0,77.9406
121.5,78.3008275
122.0,78.6594466
122.5,79.016447
123.0,79.371836
123.5,79.7256108
124.0,80.0777731
124.5,80.4283243
125.0,80.777259
125.5,81.1245824
126.0,81.4702944
126.5,81.8143959
127.0,82.1568839
127.5,82.4977661
128.0,82.8370376
128.5,83.17468
129.0,83.5096726
129.5,83.840613
130.0,84.167432
130.5,84.4901828
131.0,84.8089261
131.5,85.1237235
132.0,85.4346302
132.5,85.741708
133.0,86.045008
133.5,86.344589
134.0,86.6405026
134.5,86.9328035
135.0,87.2215398
135.5,87.506767
136.0,87.7885291
136.5,88.0668809
137.0,88.3418623
137.5,88.613527
138.0,88.8819166
138.5,89.1470781
139.0,89.409056
139.5,89.6678886
140.0,89.9236236
140.5,90.1763
141.0,90.4259583
141.5,90.6726426
142.0,90.9163739
142.5,91.157183
143.0,91.3950996
143.5,91.6301721
144.0,91.86243
144.5,92.0919122
145.0,92.3186571
145.5,92.542698
146.0,92.7640712
146.5,92.9828078
147.0,93.1989455
147.5,93.4125159
148.0,93.6235549
148.5,93.8320877
149.0,94.0381525
149.5,94.2417764
150.0,94.4429925
150.5,94.64183
151.0,94.838315
151.5,95.0324865
152.0,95.2243648
152.5,95.4139769
153.0,95.6013594
153.5,95.7865314
154.0,95.9695264
154.5,96.150366
155.0,96.329077
155.5,96.505691
156.0,96.6802259
156.5,96.8527105
157.0,97.0231685
157.5,97.1916264
158.0,97.3581061
158.5,97.5226336
159.0,97.6852285
159.5,97.8459209
160.0,98.0047557
160.5,98.161757
161.0,98.3169446
161.5,98.4703461
162.0,98.6219768
162.5,98.7718611
163.0,98.9200161
163.5,99.066464
164.0,99.2112258
164.5,99.3543201
165.0,99.4957659
165.5,99.6355809
166.0,99.7737888
166.5,99.9104029
167.0,100.0454444
167.5,100.178932
168.0,100.3108831
168.5,100.4413117
169.0,100.5702397
169.5,100.6976861
170.0,100.8236596
170.5,100.9481784
171.0,101.0712495
171.5,101.1928974
172.0,101.3131338
172.5,101.4319749
173.0,101.5494413
173.5,101.6655414
174.0,101.7802959
174.5,101.89372
175.0,102.0058259
175.5,102.1166316
176.0,102.2261508
176.5,102.334397
177.0,102.4406549
177.5,102.5209734
178.0,102.5469389
178.5,102.5172164
179.0,102.432128
179.5,102.2920021
180.0,102.0971575
180.5,101.8479115
181.0,101.5445756
181.5,101.187464
182.0,100.7767841
182.5,100.3115716
183.0,99.7912165
183.5,99.2160008
184.0,98.5862172
184.5,97.90215
185.0,97.1640891
185.5,96.3852969
186.0,95.6039416
186.5,94.826855
187.0,94.0539837
187.5,93.28527
188.0,92.5206538
188.5,91.7600853
189.0,91.0035081
189.5,90.2508662
190.0,89.5021115
190.5,88.7571829
191.0,88.0160418
191.5,87.2786301
192.0,86.5448971
192.5,85.8147969
193.0,85.0882802
193.5,84.3652995
194.0,83.645807
194.5,82.9297575
195.0,82.217104
195.5,81.5078016
196.0,80.8018049
196.5,80.0990739
197.0,79.3995607
197.5,78.7032244
198.0,78.010027
198.5,77.3199185
199.0,76.632863
199.5,75.9488219
200.0,75.2677522
200.5,74.5896164
201.0,73.9143729
201.5,73.2419831
202.0,72.5724139
202.5,71.9056217
203.0,71.2415765
203.5,70.5802355
204.0,69.9215666
204.5,69.265498
205.0,68.594783
205.5,67.86494
206.0,67.0691223
206.5,66.207548
207.0,65.280426
