Time_s,Car_Speed_kmph
0.0,0.0140656745
0.5,0.0633521034
1.0,0.254776801
1.5,0.420103722
2.0,0.571862768
2.5,0.723943796
3.0,0.924214956
3.5,1.15662745
4.0,1.33862752
4.5,1.48804833
5.0,1.61775188
5.5,1.66529792
6.0,1.64356597
6.5,1.61290148
7.0,1.53100433
7.5,1.39276891
8.0,1.28300683
8.5,1.16831042
9.0,0.996500714
9.5,0.80758119
10.0,0.626813479
10.5,0.472337427
11.0,0.34892961
11.5,0.276477381
12.0,0.247747277
12.5,0.233845592
13.0,0.244335709
13.5,0.288898858
14.0,0.337618092
14.5,0.370760798
15.0,0.401095596
15.5,0.431436334
16.0,0.46177655
16.5,0.492115966
17.0,0.522454525
17.5,0.552529418
18.0,0.666283161
18.5,1.331765325
19.0,2.5880582
19.5,3.96197575
20.0,5.330164
20.5,6.69803171
21.0,8.03149582
21.5,9.05847085
22.0,9.73524975
22.5,10.33775755
23.0,10.94488685
23.5,11.55492495
24.0,12.1672376
24.5,12.7793069
25.0,13.3683188
25.5,13.9417666
26.0,14.5097439
26.5,14.9850444
27.0,15.3878666
27.5,15.85228805
28.0,16.3784227
28.5,16.9117344
29.0,17.4247305
29.5,17.8639464
30.0,18.2409848
30.5,18.6100253
31.0,19.0354425
31.5,19.6723527
32.0,20.4609194
32.5,21.1769119
33.0,21.8407524
33.5,22.5892629
34.0,23.413283
34.5,24.2445554
35.0,25.1344106
35.5,26.0628755
36.0,26.8917294
36.5,27.5514126
37.0,28.1063192
37.5,28.645305
38.0,29.0397343
38.5,29.0781276
39.0,28.8905418
39.5,28.7540545
40.0,28.6155814
40.5,28.4772497
41.0,28.3391425
41.5,28.2012596
42.0,28.0635991
42.5,27.9262873
43.0,27.8555552
43.5,28.0229471
44.0,28.4296395
44.5,28.8972868
45.0,29.404661
45.5,30.1669974
46.0,31.1679443
46.5,32.1969963
47.0,33.2449826
47.5,34.3052657
48.0,35.2186112
48.5,35.6614985
49.0,35.7130574
49.5,35.830128
50.0,36.0409166
50.5,36.1226235
51.0,36.1600853
51.5,36.3956752
52.0,36.8081084
52.5,37.3551409
53.0,38.0599934
53.5,38.8179671
54.0,39.5094561
54.5,40.1575803
55.0,40.8070372
55.5,41.4550372
56.0,42.0857953
56.5,42.6561519
57.0,43.1957588
57.5,43.8002536
58.0,44.4236445
58.5,44.9788372
59.0,45.5095332
59.5,46.0495332
60.0,46.587193
60.5,47.1233396
61.0,47.6282036
61.5,48.0223554
62.0,48.3503338
62.5,48.7657142
63.0,49.2931519
63.5,49.8488891
64.0,50.4831231
64.5,51.5105255
65.0,52.8852531
65.5,54.2993088
66.0,55.7074109
66.5,57.1108166
67.0,58.3968116
67.5,59.2547839
68.0,59.6710114
68.5,59.875331
69.0,60.16098
69.5,60.601123
70.0,61.0476276
70.5,61.5817705
71.0,62.1900113
71.5,62.8064722
72.0,63.4207155
72.5,64.0327299
73.0,64.6425027
73.5,65.2500169
74.0,65.8552656
74.5,66.458201
75.0,67.0384492
75.5,67.5401968
76.0,68.0086835
76.5,68.489413
77.0,68.9560143
77.5,69.4817589
78.0,70.158411
78.5,70.8805881
79.0,71.3823181
79.5,72.1337671
80.0,73.3193416
80.5,74.5778738
81.0,75.6484436
81.5,76.10051
82.0,76.3233239
82.5,76.692083
83.0,77.071272
83.5,77.4316455
84.0,77.7848301
84.5,78.0636368
85.0,78.1876244
85.5,78.315428
86.0,78.6763116
86.5,79.166336
87.0,79.6883292
87.5,80.1757255
88.0,80.5673591
88.5,80.8827747
89.0,81.186755
89.5,81.5025967
90.0,81.7876901
90.5,82.0524916
91.0,82.2649027
91.5,82.2853741
92.0,82.1402306
92.5,81.954111
93.0,81.7550134
93.5,81.5660469
94.0,81.387522
94.5,81.2111235
95.0,81.0355471
95.5,80.860761
96.0,80.6724096
96.5,80.4310111
97.0,80.145313
97.5,79.855115
98.0,79.5428377
98.5,79.2162851
99.0,78.9158996
99.5,78.632547
100.0,78.252542
100.5,77.533952
101.0,76.55122
101.5,75.5875989
102.0,74.6732545
102.5,73.769601
103.0,72.8913565
103.5,72.0934251
104.0,71.3628146
104.5,70.6442079
105.0,70.0628523
105.5,69.9647334
106.0,70.268791
106.5,70.6267346
107.0,71.0062325
107.5,71.3995015
108.0,71.7671211
108.5,72.1177295
109.0,72.467939
109.5,72.8167285
110.0,73.1640619
110.5,73.5101853
111.0,73.9381156
111.5,74.5014164
112.0,74.9996698
112.5,75.4198881
113.0,75.8114685
113.5,76.211446
114.0,76.633534
114.5,77.0755738
115.0,77.6044513
115.5,78.407247
116.0,79.3136406
116.5,80.2577999
117.0,81.181808
117.5,82.07687
118.0,82.9739194
118.5,83.8797481
119.0,84.7575578
119.5,85.6156819
120.0,86.445173
120.5,87.2225366
121.0,87.978785
121.5,88.7350256
122.0,89.4805905
122.5,90.2042794
123.0,90.9092859
123.5,91.6086249
124.0,92.3340316
124.5,93.1670972
125.0,94.0896119
125.5,95.0189454
126.0,95.9373517
126.5,96.7644606
127.0,97.3852085
127.5,97.61383
128.0,97.5418089
128.5,97.4671224
129.0,97.4353314
129.5,97.441783
130.0,97.4763706
130.5,97.5145524
131.0,97.542511
131.5,97.5636952
132.0,97.6259014
132.5,97.8094881
133.0,98.0833073
133.5,98.3639949
134.0,98.5441814
134.5,98.355037
135.0,97.856147
135.5,97.3177827
136.0,96.89612
136.5,96.885413
137.0,97.2163701
137.5,97.5918377
138.0,97.9660946
138.5,98.3255369
139.0,98.6376644
139.5,98.9123842
140.0,99.1105814
140.5,99.2532657
141.0,99.3654685
141.5,99.4728256
142.0,99.5791044
142.5,99.6843519
143.0,99.932293
143.5,100.722594
144.0,101.9376201
144.5,103.1646172
145.0,104.240936
145.5,104.8030565
146.0,105.0580441
146.5,105.4747193
147.0,106.0306675
147.5,106.566968
148.0,107.0898436
148.5,107.6416591
149.0,108.2001235
149.5,108.7531971
150.0,109.2325021
150.5,109.4629613
151.0,109.6046305
151.5,110.1948001
152.0,111.0625504
152.5,111.6041403
153.0,111.8192927
153.5,111.8825526
154.0,111.8338146
154.5,111.7821306
155.0,111.757015
155.5,111.7317244
156.0,111.6981822
156.5,111.659416
157.0,111.626431
157.5,111.59502
158.0,111.5986885
158.5,111.6043457
159.0,111.6027866
159.5,111.5575461
160.0,111.4548679
160.5,111.3442216
161.0,111.142157
161.5,110.7245467
162.0,110.2263918
162.5,109.9835164
163.0,110.2240087
163.5,111.0458658
164.0,111.8940794
164.5,112.6637483
165.0,113.4535824
165.5,114.4309195
166.0,115.4958114
166.5,116.6013326
167.0,117.7738116
167.5,118.9268463
168.0,119.523345
168.5,119.6538702
169.0,119.5126496
169.5,119.1035072
170.0,118.6542115
170.5,118.7913341
171.0,118.913549
171.5,118.9926043
172.0,119.307558
172.5,119.6280204
173.0,119.6155886
173.5,119.5420152
174.0,119.465805
174.5,119.3716246
175.0,119.2647845
175.5,119.1574681
176.0,119.051279
176.5,118.9460924
177.0,118.8419004
177.5,118.7386896
178.0,118.6364515
178.5,118.535174
179.0,118.434849
179.5,118.3355
180.0,118.256942
180.5,118.258927
181.0,118.3273944
181.5,118.3984881
182.0,118.4730177
182.5,118.5854906
183.0,118.7486021
183.5,118.9272011
184.0,119.0897108
184.5,119.246679
185.0,119.3900964
185.5,119.5246886
186.0,118.3895159
186.5,112.7271605
187.0,103.3088434
187.5,93.427452
188.0,83.5988787
188.5,73.817337
189.0,64.0929807
189.5,54.4636882
190.0,44.8329891
190.5,34.9333883
191.0,24.8015797
191.5,14.6515001
192.0,4.5377049694
192.5,0.00171148175
193.0,0.0026201489
193.5,0.05841094432
194.0,0.867454127
194.5,1.61750251
195.0,2.0377072
195.5,2.33617903
196.0,2.60520448
196.5,2.91924402
197.0,3.22926931
197.5,3.51961141
198.0,3.81517145
198.5,4.13308728
199.0,4.13576364
199.5,2.94249858
200.0,0.7858381381
200.5,0.00397670739
201.0,0.00540587958
201.5,0.0565432703
202.0,0.47847673
202.5,0.970329619
203.0,1.41883622
203.5,1.85912894
204.0,2.37233342
204.5,2.92192488
205.0,3.46915505
205.5,4.0161754
206.0,4.54921751
206.5,5.036885
207.0,5.45188317
207.5,5.72315501
208.0,5.88993026
208.5,6.05068599
209.0,6.14262511
209.5,6.0844763
210.0,5.91555244
210.5,5.65653168
211.0,5.32231328
211.5,4.97798929
