Time_s,Car_Speed_kmph
0.0,0.03854896
0.5,0.2674729126
1.0,0.851427396
1.5,1.39554779
2.0,1.9800286
2.5,2.71452749
3.0,3.44570154
3.5,4.13070192
4.0,4.7893487
4.5,5.34013409
5.0,5.81401747
5.5,6.32335268
6.0,6.87257024
6.5,7.42705394
7.0,7.98130128
7.5,8.5350996
8.0,8.9652352
8.5,8.93427555
9.0,8.50726585
9.5,8.02956782
10.0,7.58685514
10.5,7.2690495
11.0,7.02275206
11.5,6.7670865
12.0,6.54608374
12.5,6.340954
13.0,6.12759169
13.5,5.91462735
14.0,5.70220475
14.5,5.48986273
15.0,5.27758782
15.5,5.06537708
16.0,4.85322786
16.5,4.64112757
17.0,4.42378971
17.5,4.18753653
18.0,3.93548089
18.5,3.68130992
19.0,3.42719271
19.5,3.17312543
20.0,2.91910439
20.5,2.6651633
21.0,2.43622564
21.5,2.30019952
22.0,2.20719409
22.5,2.00148465
23.0,1.70164268
23.5,1.42058597
24.0,1.19451146
24.5,0.978489065
25.0,0.74666407
25.5,0.600356192
26.0,0.54383711
26.5,0.499269934
27.0,0.454704524
27.5,0.41012504
28.0,0.358226024
28.5,0.291259247
29.0,0.226311489
29.5,0.179739201
30.0,0.162600242
30.5,0.20194197
31.0,0.269995266
31.5,0.320916419
32.0,0.339807399
32.5,0.300509571
33.0,0.287447219
33.5,0.480523379
34.0,0.857435389
34.5,1.25860271
35.0,1.62559013
35.5,1.87338722
36.0,2.07011303
36.5,2.42736941
37.0,2.9301922
37.5,3.45287114
38.0,3.97544584
38.5,4.49778418
39.0,4.94207088
39.5,5.09378368
40.0,4.99902502
40.5,4.87359181
41.0,4.74929572
41.5,4.62508567
42.0,4.51451894
42.5,4.4527245
43.0,4.42191919
43.5,4.36165771
44.0,4.28598204
44.5,4.25833224
45.0,4.22653589
45.5,4.02302319
46.0,3.66775602
46.5,3.29227809
47.0,2.91706431
47.5,2.54197805
48.0,2.19793779
48.5,1.96454475
49.0,1.80621985
49.5,1.71449293
50.0,1.72895989
50.5,1.77444253
51.0,1.78627551
51.5,1.69631641
52.0,1.51995517
52.5,1.32976255
53.0,1.13802667
53.5,0.945942524
54.0,0.759755904
54.5,0.687658033
55.0,0.75766589
55.5,0.861448432
56.0,1.016478634
56.5,1.37075779
57.0,1.90929786
57.5,2.52732175
58.0,3.17056263
58.5,3.73797696
59.0,4.22446409
59.5,4.66020668
60.0,5.06281979
60.5,5.46426164
61.0,5.76555018
61.5,5.76399357
62.0,5.55047633
62.5,5.32807593
63.0,5.20516284
63.5,5.1484909
64.0,4.98799128
64.5,4.76037178
65.0,4.53743713
65.5,4.31475339
66.0,4.12107247
66.5,4.02925806
67.0,3.99482872
67.5,3.87756853
68.0,3.6798524
68.5,3.47065171
69.0,3.20896767
69.5,2.91247839
70.0,2.72643169
70.5,2.72187471
71.0,2.78701683
71.5,2.78308595
72.0,2.68869409
72.5,2.46829137
73.0,2.15961538
73.5,1.87927849
74.0,1.63409661
74.5,1.39379096
75.0,1.17501068
75.5,1.032818317
76.0,0.953155484
76.5,0.881963534
77.0,0.803936022
77.5,0.701401251
78.0,0.578377825
78.5,0.452549065
79.0,0.32890565
79.5,0.229293711
80.0,0.15817637
80.5,0.1093773054
81.0,0.0629548084
81.5,-0.01163900785
82.0,-0.0948037898
82.5,-0.155612667
83.0,-0.197053025
83.5,-0.225259834
84.0,-0.244458263
84.5,-0.257495909
85.0,-0.252428522
85.5,-0.202600325
86.0,-0.176132487
86.5,-0.181653004
87.0,-0.171944805
87.5,-0.241012488
88.0,-0.365599351
88.5,-0.454604044
89.0,-0.519882444
89.5,-0.582265597
90.0,-0.645870179
90.5,-0.71751825
91.0,-0.754180723
91.5,-0.762487809
92.0,-0.814948227
92.5,-0.896131181
93.0,-0.975368688
93.5,-1.05457711
94.0,-1.15088129
94.5,-1.30847236
95.0,-1.51729644
95.5,-1.73312277
96.0,-1.9489273
96.5,-2.16470776
97.0,-2.38046143
97.5,-2.59618058
98.0,-2.80922496
98.5,-3.01281765
99.0,-3.23646797
99.5,-3.55935018
100.0,-3.94909589
100.5,-4.28949673
101.0,-4.62685315
101.5,-5.07436672
102.0,-5.61144406
102.5,-6.22591118
103.0,-6.90643519
103.5,-7.59566318
104.0,-8.27751305
104.5,-8.9333482
105.0,-9.5484688
105.5,-10.2681128
106.0,-11.20849105
106.5,-11.9947957
107.0,-12.3923073
107.5,-13.20203275
108.0,-14.12688785
108.5,-15.0018443
109.0,-15.84434015
109.5,-16.6583935
110.0,-17.4464612
110.5,-18.2109509
111.0,-18.9705393
111.5,-19.5235638
112.0,-19.8170458
112.5,-20.0768578
113.0,-20.3808614
113.5,-20.8249091
114.0,-21.3743439
114.5,-21.9320939
