Time_s,Car_Speed_kmph
0.0,-0.12799935
0.5,-0.623084226
1.0,-1.23944371
1.5,-1.79899206
2.0,-2.35724267
2.5,-2.9153949
3.0,-3.47405518
3.5,-4.03430108
4.0,-4.69662693
4.5,-5.70946477
5.0,-6.95157434
5.5,-8.20366089
6.0,-9.2852999
6.5,-9.7816157
7.0,-9.6257333
7.5,-8.7987976
8.0,-7.40110057
8.5,-5.85711312
9.0,-4.3570994
9.5,-2.94013824
10.0,-1.60481033
10.5,-0.3613657082
11.0,0.605378091
11.5,1.36719479
12.0,2.02167328
12.5,2.59894205
13.0,3.1168463
13.5,3.77036596
14.0,4.68314446
14.5,5.88309835
15.0,7.36897399
15.5,9.0845703
16.0,10.8843069
16.5,12.7558147
17.0,14.6716812
17.5,16.6325483
18.0,18.631485
18.5,20.6370019
19.0,22.6384313
19.5,24.6369019
20.0,26.6325787
20.5,28.6260595
21.0,30.6281348
21.5,32.6414494
22.0,34.5382746
22.5,36.182234
23.0,37.5673453
23.5,38.6940264
24.0,39.5627997
24.5,40.174436
25.0,40.5273344
25.5,40.6081915
26.0,40.4968924
26.5,40.3647507
27.0,40.2329149
27.5,40.1013821
28.0,39.9701515
28.5,39.8403565
29.0,39.8903514
29.5,40.486502
30.0,41.6617913
30.5,43.4297881
31.0,45.6191444
31.5,47.7390976
32.0,49.7164039
32.5,51.5661167
33.0,53.3392973
33.5,55.0454611
34.0,56.6876336
34.5,58.2695923
35.0,59.7946594
35.5,61.2655035
36.0,62.7064263
36.5,64.3014159
37.0,65.3605345
37.5,66.1526849
38.0,66.927317
38.5,67.6877121
39.0,68.4324135
39.5,69.1615615
40.0,69.8225229
40.5,70.2833614
41.0,70.3320949
41.5,69.94263
42.0,69.1162656
42.5,68.0727886
43.0,67.0248349
43.5,65.980902
44.0,65.0077858
44.5,64.4191594
45.0,64.2985301
45.5,64.633223
46.0,65.3832589
46.5,66.2587992
47.0,67.1808824
47.5,68.1897519
48.0,69.2742036
48.5,70.465251
49.0,71.8706108
49.5,73.5020799
50.0,73.4708856
50.5,67.0259399
51.0,55.197741
51.5,42.6635497
52.0,30.1599541
52.5,17.6502454
53.0,6.75418293
53.5,2.11952219
54.0,2.68264084
54.5,3.63726615
55.0,4.4504979
55.5,5.28566999
56.0,6.21283642
56.5,7.23990073
57.0,8.36647946
57.5,9.592448
58.0,10.9176693
58.5,12.3434787
59.0,14.0892242
59.5,16.5901877
60.0,19.6965426
60.5,22.9019286
61.0,26.103077
61.5,29.2994369
62.0,32.4904318
62.5,35.6754885
63.0,38.8540369
63.5,42.0255125
64.0,45.1408375
64.5,48.1820602
65.0,51.2471151
65.5,54.3857614
66.0,57.5147924
66.5,60.6331158
67.0,63.7406094
67.5,66.8367662
68.0,69.921082
68.5,72.993041
69.0,75.9993144
69.5,78.710884
70.0,81.0598578
70.5,83.0480766
71.0,84.6770216
71.5,85.9575414
72.0,86.9977544
72.5,87.868117
73.0,88.6043044
73.5,89.1749404
74.0,89.5986167
74.5,89.9858534
75.0,90.3318716
75.5,90.6682692
76.0,91.0039344
76.5,91.395876
77.0,91.958565
77.5,92.7045984
78.0,93.6084986
78.5,94.572695
79.0,96.2078528
79.5,98.572995
80.0,101.119157
80.5,103.7199352
81.0,106.3362953
81.5,108.9663379
82.0,111.6027286
82.5,114.2278556
83.0,116.7990963
83.5,119.2977104
84.0,121.7274399
84.5,124.0912254
85.0,126.3918635
85.5,128.6319625
86.0,130.813899
86.5,132.93961
87.0,135.020287
87.5,137.075782
88.0,139.041131
88.5,140.454177
89.0,141.27905
89.5,142.006765
90.0,142.743212
90.5,143.478913
91.0,144.213538
91.5,144.850222
92.0,145.234213
92.5,145.474137
93.0,145.705114
93.5,145.934177
94.0,146.204538
94.5,146.756136
95.0,147.565282
95.5,148.537404
96.0,149.63221
96.5,150.829928
97.0,152.121984
97.5,153.497422
98.0,154.925447
98.5,156.295088
99.0,157.584554
99.5,158.819852
100.0,160.072358
100.5,161.351993
101.0,162.656594
101.5,163.984997
102.0,165.335909
102.5,166.708494
103.0,168.095069
103.5,169.455942
104.0,170.521059
104.5,170.792029
