Time_s,Car_Speed_kmph
0.0,0.020918805
0.5,0.094346422
1.0,0.203972906
1.5,0.281428634
2.0,0.334223313
2.5,0.371324743
3.0,0.404704547
3.5,0.438075709
4.0,0.47144604
4.5,0.504815465
5.0,0.538183918
5.5,0.569875219
6.0,0.497872636
6.5,0.244817164
7.0,0.041549454575
7.5,0.000135052595
8.0,0.000121037179
8.5,2.1521503e-05
9.0,4.4433749e-05
9.5,-6.5644844e-05
10.0,-5.345203e-05
10.5,-6.4419172e-05
11.0,-9.5317579e-05
11.5,-1.366462e-05
12.0,-9.9842299e-05
12.5,-3.5369879e-05
13.0,0.007583762442
13.5,0.0499908783
14.0,0.0734548536
14.5,0.0883968955
15.0,0.0985464438
15.5,0.105350291
16.0,0.06166425235
16.5,0.00434949935
17.0,0.00381392655
17.5,0.00358856441
18.0,0.00346222103
18.5,0.00338483274
19.0,0.00360911013
19.5,0.00413903898
20.0,0.00498590136
20.5,0.00655755116
21.0,0.01054507195
21.5,0.0727686693
22.0,0.249273973
22.5,0.391658032
23.0,0.5164709
23.5,0.640769217
24.0,0.764668158
24.5,0.888166882
25.0,1.011264467
25.5,1.13396067
26.0,1.25663208
26.5,1.38032046
27.0,1.50640129
27.5,1.63469592
28.0,1.75935227
28.5,1.76224244
29.0,1.49971981
29.5,1.22350682
30.0,0.947749159
30.5,0.672291391
31.0,0.391749984
31.5,0.1313653503
32.0,0.001350432404
32.5,0.00012124257
33.0,0.000150424191
33.5,0.000117123072
34.0,0.00012886163
34.5,0.000184161179
35.0,0.000117290167
35.5,0.000100559465
36.0,9.0905381e-05
36.5,8.6841712e-05
37.0,9.5818013e-05
37.5,9.4343274e-05
38.0,0.000121593512
38.5,6.8134577e-05
39.0,7.623331e-05
39.5,0.000106191888
40.0,0.000108671413
40.5,0.000110632084
41.0,0.000148330554
41.5,0.000111689612
42.0,0.001687942336
42.5,0.1379636639
43.0,0.247282393
43.5,0.238084595
44.0,0.222032385
44.5,0.202427093
45.0,0.180077554
45.5,0.155843312
46.0,0.1254139355
46.5,0.079195182
47.0,0.0242681724
47.5,0.00966041785
48.0,0.0088462414
48.5,0.00794903907
49.0,0.00769728536
49.5,0.0077677823
50.0,0.00695462847
50.5,0.002259501362
51.0,9.5453605e-05
51.5,0.005492787973
52.0,0.0095495369
52.5,0.0115632764
53.0,0.0225542168
53.5,0.0778316617
54.0,0.174214793
54.5,0.298545131
55.0,0.437105555
55.5,0.582258611
56.0,0.733220511
56.5,0.884903111
57.0,1.03655184
57.5,1.18819097
58.0,1.33981974
58.5,1.49143688
59.0,1.64304101
59.5,1.7946309
60.0,1.90479886
60.5,1.77695286
61.0,1.60789148
61.5,1.70624454
62.0,1.93396653
62.5,2.18660489
63.0,2.47108918
63.5,2.78756496
64.0,3.12801648
64.5,3.47169646
65.0,3.8153078
65.5,4.15884409
66.0,4.50229843
66.5,4.8456468
67.0,5.1799006
67.5,5.48180011
68.0,5.74766068
68.5,5.9774899
69.0,6.17129713
69.5,6.32910185
70.0,6.45687655
70.5,6.66039661
71.0,6.87428353
71.5,6.953777
72.0,7.01229643
72.5,7.05025038
73.0,7.01802827
73.5,7.03266671
74.0,7.06282833
74.5,7.09192945
75.0,7.12099519
75.5,7.15004868
76.0,7.17909019
76.5,7.20811972
77.0,7.2371373
77.5,7.2661428
78.0,7.29513625
78.5,7.32411764
79.0,7.35308675
79.5,7.38204353
80.0,7.41098827
80.5,7.43992066
81.0,7.4688408
81.5,7.49774843
82.0,7.52664371
82.5,7.55552637
83.0,7.58439674
83.5,7.6132545
84.0,7.64209952
84.5,7.67093202
85.0,7.69975191
85.5,7.72855892
86.0,7.75735326
86.5,7.78613489
87.0,7.81490337
87.5,7.8436592
88.0,7.87240209
88.5,7.90113208
89.0,7.92984887
89.5,7.95855266
90.0,7.98724353
90.5,8.01591215
91.0,8.04006785
91.5,8.0480904
92.0,8.03756805
92.5,8.00439757
93.0,7.95258254
93.5,7.88289311
94.0,7.80243256
94.5,7.7236095
95.0,7.64462803
95.5,7.56567204
96.0,7.48675
96.5,7.40787353
97.0,7.33506081
97.5,7.28388345
98.0,7.25680117
98.5,7.2538039
99.0,7.27488132
99.5,7.32001195
100.0,7.38316697
100.5,7.44876422
101.0,7.51433317
101.5,7.57786817
102.0,7.62706373
102.5,7.68363634
103.0,7.7463024
103.5,7.79617354
104.0,7.83242471
104.5,7.85508379
105.0,7.86415728
105.5,7.85965789
106.0,7.84498564
106.5,7.82892776
107.0,7.81287729
107.5,7.79683394
108.0,7.78079766
108.5,7.76476857
109.0,7.74874658
109.5,7.7327318
110.0,7.71672423
110.5,7.70072356
111.0,7.68472988
111.5,7.66874336
112.0,7.65276393
112.5,7.63679141
113.0,7.62082606
113.5,7.60486732
114.0,7.58891576
114.5,7.57295695
115.0,7.54957495
115.5,7.49957992
116.0,7.41664052
116.5,7.31721735
117.0,7.18728973
117.5,6.97160356
118.0,6.73041395
118.5,6.5110357
119.0,6.32093471
119.5,6.16009117
120.0,6.02810711
120.5,5.92426302
121.0,5.84134089
121.5,5.76142781
122.0,5.6815878
122.5,5.60177484
123.0,5.52198738
123.5,5.44222538
124.0,5.36161048
124.5,5.26289579
125.0,5.10868691
125.5,4.86106267
126.0,4.63974471
126.5,4.55463632
127.0,4.48989452
127.5,4.43055079
128.0,4.3775833
128.5,4.33101069
129.0,4.2908317
129.5,4.25704438
130.0,4.22964658
130.5,4.1436416
131.0,3.91563849
131.5,3.66574514
132.0,3.63174955
132.5,3.65124941
133.0,3.2232672
133.5,1.32270672323
134.0,0.00165244038
134.5,0.00155730558
135.0,0.00150338548
135.5,0.00146952328
136.0,0.00148059267
136.5,0.00151240791
137.0,0.00154408361
137.5,0.00157581431
138.0,0.00160862937
138.5,0.00163905244
139.0,0.00164793595
139.5,0.00164230018
140.0,0.00163694879
140.5,0.00163091415
141.0,0.0016211733
141.5,0.00160788485
142.0,0.00161244645
142.5,0.00159402293
143.0,0.00158324612
143.5,0.00157521851
144.0,0.00156748817
144.5,0.00156003697
145.0,0.00158324688
145.5,0.00163761385
146.0,0.00173432138
146.5,0.00209680582
147.0,0.00249790421
147.5,0.0106574085
148.0,0.1294112896
148.5,0.253160873
149.0,0.33740677
149.5,0.400199479
150.0,0.460562282
150.5,0.520923591
151.0,0.581283094
151.5,0.641640602
152.0,0.701995882
152.5,0.762348741
153.0,0.822698948
153.5,0.88304631
154.0,0.943390614
154.5,1.003731681
155.0,1.06406926
155.5,1.12440314
156.0,1.18473313
156.5,1.24505903
157.0,1.29743135
157.5,1.24312889
158.0,0.984586522
158.5,0.685571597
159.0,0.392650729
159.5,0.1440017739
160.0,0.007690297088
160.5,0.00016906608
161.0,0.048641320176
161.5,0.294399679
162.0,0.535502827
162.5,0.81166621
163.0,1.11104928
163.5,1.38235375
164.0,1.61743444
164.5,1.81629167
165.0,1.97892674
165.5,2.1053598
166.0,2.20466526
166.5,2.30021744
167.0,2.39574691
167.5,2.49126294
168.0,2.58676533
168.5,2.68225356
169.0,2.77772713
169.5,2.87179135
170.0,2.96431732
170.5,3.05692415
171.0,3.15233484
171.5,3.25831226
172.0,3.37365573
172.5,3.49824586
173.0,3.63209267
173.5,3.77519347
174.0,3.92754528
174.5,4.08914464
175.0,4.25998769
175.5,4.4400675
176.0,4.62714595
176.5,4.81505542
177.0,5.00288161
177.5,5.19065302
178.0,5.37836859
178.5,5.56602621
179.0,5.753624
179.5,5.94115986
180.0,6.12863198
180.5,6.31604835
181.0,6.50870883
181.5,6.72033981
182.0,6.95311094
182.5,7.20701039
183.0,7.48202599
183.5,7.77813719
184.0,8.09154941
184.5,8.4124574
185.0,8.7392985
185.5,9.07206355
186.0,9.4107431
186.5,9.7553252
187.0,10.1042776
187.5,10.453653
188.0,10.8028192
188.5,11.1517693
189.0,11.5004959
189.5,11.8489933
190.0,12.19725345
190.5,12.4639332
191.0,12.401702
191.5,12.2382757
192.0,12.3165861
192.5,12.6605215
193.0,12.9922454
193.5,13.31941645
194.0,13.64239495
194.5,13.9611842
195.0,14.27578265
195.5,14.5861873
196.0,14.89202595
196.5,15.1877925
197.0,15.4239394
197.5,15.568883
198.0,15.62885735
198.5,15.60934485
199.0,15.5173507
199.5,15.3643724
200.0,15.1663679
200.5,14.93766685
201.0,14.68865475
201.5,14.43316785
202.0,14.1776268
202.5,13.9221352
203.0,13.66672365
203.5,13.4114137
204.0,13.1562238
204.5,12.901166
205.0,12.6462495
205.5,12.39148095
206.0,12.1368651
206.5,11.8824035
207.0,11.6280978
207.5,11.3739481
208.0,11.12004675
208.5,10.9593713
209.0,11.25778865
209.5,11.59253275
210.0,11.8734309
210.5,12.12556835
211.0,12.3783203
211.5,12.6271477
212.0,12.87151465
212.5,13.11138895
213.0,13.3467699
213.5,13.5776861
214.0,13.818586
214.5,14.1068531
215.0,14.4483193
215.5,14.8037641
216.0,15.1490626
216.5,15.6853672
217.0,16.2456252
217.5,16.7969424
218.0,17.389414
218.5,18.0202279
219.0,18.6892556
219.5,19.3964063
220.0,20.1300237
220.5,20.8600708
221.0,21.5854952
221.5,22.3165483
222.0,23.0547138
222.5,23.7998977
223.0,24.5517249
223.5,25.3092903
224.0,26.0724169
224.5,26.8410637
225.0,27.6151877
225.5,28.3947433
226.0,29.1780845
226.5,29.9607478
227.0,30.7420449
227.5,31.5219656
228.0,32.300478
228.5,33.0775468
229.0,33.8467936
229.5,34.6009973
230.0,35.3190948
230.5,36.029221
231.0,36.7238119
231.5,37.3972119
232.0,38.0496675
232.5,38.6818322
233.0,39.2939145
233.5,39.8867289
234.0,40.4610361
234.5,41.0170773
235.0,41.5552432
235.5,42.0760371
236.0,42.5818513
236.5,43.0787043
237.0,43.5678728
237.5,44.049569
238.0,44.5240842
238.5,44.9916675
239.0,45.4525533
239.5,45.9069772
240.0,46.3551654
240.5,46.7973354
241.0,47.2337641
241.5,47.6646374
242.0,48.0900926
242.5,48.5103174
243.0,48.9254916
243.5,49.3357895
244.0,49.7413809
244.5,50.1424309
245.0,50.5390704
245.5,50.9312737
246.0,51.3184254
246.5,51.6985629
247.0,52.0714525
247.5,52.4371562
248.0,52.4360869
248.5,52.1116414
249.0,51.7887479
249.5,51.465696
250.0,51.1420277
250.5,50.8175298
251.0,50.4925913
251.5,50.2201496
252.0,50.5141541
252.5,50.6392785
253.0,50.7654451
253.5,50.8928893
254.0,51.0185573
254.5,51.1429793
255.0,51.2661283
255.5,51.3880268
256.0,51.5133617
256.5,51.6596898
257.0,51.8297627
257.5,52.0219229
258.0,52.2357882
258.5,52.4711525
259.0,52.7280743
259.5,53.0058479
260.0,53.3033258
260.5,53.6189355
261.0,53.9480075
261.5,54.2750553
262.0,54.5976875
262.5,54.9164491
263.0,55.2314096
263.5,55.5425931
264.0,55.8500674
264.5,56.1539004
265.0,56.4542503
265.5,56.7510598
266.0,57.0443827
266.5,57.3343115
267.0,57.6209018
267.5,57.9042088
268.0,58.1841937
268.5,58.461024
269.0,58.734764
269.5,59.0054262
270.0,59.2730618
270.5,59.5377155
271.0,59.7994365
271.5,60.0447445
272.0,60.2439861
272.5,60.4249216
273.0,60.5928903
273.5,60.7979299
274.0,61.0040192
274.5,61.2058008
275.0,61.4056947
275.5,61.6034027
276.0,61.7989814
276.5,61.9924569
277.0,62.1835995
277.5,62.3727644
278.0,62.5600359
278.5,62.7453002
279.0,62.9286001
279.5,63.1099621
280.0,63.2896716
280.5,63.4674047
281.0,63.6431643
281.5,63.8170879
282.0,63.9891882
282.5,64.159492
283.0,64.4445176
283.5,64.835252
284.0,65.1383805
284.5,65.4333264
285.0,65.7235068
285.5,66.0102603
286.0,66.2936725
286.5,66.5737867
287.0,66.8506636
287.5,67.1243452
288.0,67.3948851
288.5,67.6623287
289.0,67.9267216
289.5,68.1881086
290.0,68.4465373
290.5,68.7020468
291.0,68.9258944
291.5,68.948099
292.0,68.7505275
292.5,68.4384829
293.0,68.1089286
293.5,67.7787406
294.0,67.4625765
294.5,67.2499891
295.0,67.2022258
295.5,67.0239933
296.0,66.7714201
296.5,66.499953
297.0,66.2331585
297.5,65.983408
298.0,65.7493784
298.5,65.5165299
299.0,65.276719
299.5,65.031536
300.0,64.7862262
300.5,64.544592
301.0,64.3070724
301.5,64.0714642
302.0,63.8348441
302.5,63.5970511
303.0,63.3596795
303.5,63.1238319
304.0,62.8904996
304.5,62.6598663
305.0,62.4282405
305.5,62.1953247
306.0,61.9628533
306.5,61.7310633
307.0,61.4720553
307.5,61.165961
308.0,60.8362339
308.5,60.4973485
309.0,60.2411525
309.5,60.397249
310.0,60.5843133
310.5,60.7618734
311.0,60.8921998
311.5,61.0144691
312.0,61.1369233
312.5,61.2589625
313.0,61.3805732
313.5,61.5017572
314.0,61.6225145
314.5,61.742846
315.0,61.8627516
315.5,61.9825501
316.0,62.1088372
316.5,62.2389347
317.0,62.3709547
317.5,62.5037085
318.0,62.6318022
318.5,62.761454
319.0,62.8932138
319.5,63.0270185
320.0,63.1628583
320.5,63.3007246
321.0,63.4400028
321.5,63.5790124
322.0,63.717509
322.5,63.8554996
323.0,63.9929864
323.5,64.1299699
324.0,64.26645
324.5,64.4024264
325.0,64.5379045
325.5,64.672879
326.0,64.8054211
326.5,64.9302335
327.0,65.0465244
327.5,65.1532376
328.0,65.2519205
328.5,65.3430882
329.0,65.4258625
329.5,65.5003212
330.0,65.5665011
330.5,65.6244355
331.0,65.6760786
331.5,65.7267715
332.0,65.7772993
332.5,65.8276385
333.0,65.877787
333.5,65.927748
334.0,65.9775202
334.5,66.0271029
335.0,66.0765006
335.5,66.1257112
336.0,66.1747338
336.5,66.2235711
337.0,66.2722239
337.5,66.320693
338.0,66.3689775
338.5,66.4170787
339.0,66.3279656
339.5,65.9265145
