Time_s,Car_Speed_kmph
0.0,0.028818933
0.5,0.007556208336
1.0,9.95211e-06
1.5,1.3291647e-05
2.0,1.5737469e-05
2.5,1.4403484e-05
3.0,1.6434493e-05
3.5,6.3344716e-05
4.0,0.13013639051
4.5,0.420739186
5.0,0.700598103
5.5,0.996550464
6.0,0.922863531
6.5,0.661996528
7.0,0.403787119
7.5,0.17897786
8.0,0.029008395888
8.5,0.00021114087
9.0,0.000192357364
9.5,0.000202514268
10.0,0.000279211259
10.5,0.000137482097
11.0,0.000181307457
11.5,0.00017449623
12.0,0.000301750352
12.5,0.00018006251
13.0,0.000330081096
13.5,0.000256797569
14.0,0.000190117806
14.5,0.000183724964
15.0,0.000176428371
15.5,0.000219718087
16.0,0.000240615445
16.5,0.000245282514
17.0,0.000197933851
17.5,0.000195056257
18.0,0.000259670944
18.5,0.000343930464
19.0,0.00019389327
19.5,0.000143252842
20.0,0.000256170141
20.5,0.000320354429
21.0,0.000278398862
21.5,0.000305047333
22.0,0.000179511111
22.5,0.000269840644
23.0,0.000208710802
23.5,0.000271321967
24.0,0.00012609698
24.5,0.000257803991
25.0,0.000236170264
25.5,0.000255432975
26.0,0.000281851139
26.5,0.000186576919
27.0,0.000198993302
27.5,0.000133721832
28.0,0.000301426447
28.5,0.000284925011
29.0,0.000230405875
29.5,0.00019749972
30.0,0.00028600735
30.5,0.000281132919
31.0,0.25171325276
31.5,0.690534145
32.0,1.084050645
32.5,1.47793668
33.0,1.87204891
33.5,2.26638959
34.0,2.66916341
34.5,3.10163488
35.0,3.56716479
35.5,4.06573578
36.0,4.5983515
36.5,5.16779956
37.0,5.76625677
37.5,6.37240604
38.0,6.98284755
38.5,7.5975581
39.0,8.2165146
39.5,8.8396934
40.0,9.4670696
40.5,10.09862055
41.0,10.73505305
41.5,11.37869285
42.0,12.030881
42.5,12.6923088
43.0,13.3627599
43.5,14.0416081
44.0,14.72555035
44.5,15.1173288
45.0,15.07382205
45.5,14.91799915
46.0,14.7557564
46.5,14.5945915
47.0,14.4338737
47.5,14.2791946
48.0,14.3870408
48.5,15.0936293
49.0,15.8154544
49.5,16.535616
50.0,17.2550753
50.5,17.9738235
51.0,18.692306
51.5,19.4118002
52.0,20.1324685
52.5,20.8542727
53.0,21.5771822
53.5,22.3011656
54.0,23.0261911
54.5,23.7522282
55.0,24.4792439
55.5,25.2072068
56.0,25.9356122
56.5,26.6631209
57.0,27.3895117
57.5,28.1147633
58.0,28.8388461
58.5,29.5617321
59.0,30.2833946
59.5,31.0038051
60.0,31.7206162
60.5,32.4233174
61.0,33.1096625
61.5,33.780521
62.0,34.4366753
62.5,35.0788062
63.0,35.7074502
63.5,36.3231975
64.0,36.9266171
64.5,37.5182413
65.0,38.0985645
65.5,38.7782785
66.0,39.6007233
66.5,40.2781582
67.0,40.7284779
67.5,41.1576994
68.0,41.5486881
68.5,41.9036268
69.0,42.2246409
69.5,42.5110841
70.0,42.762726
70.5,42.9806034
71.0,43.1711362
71.5,43.3555361
72.0,43.5378621
72.5,43.7175303
73.0,43.8946264
73.5,44.0691877
74.0,44.2412584
74.5,44.4108769
75.0,44.5780822
75.5,44.7429117
76.0,44.9054649
76.5,44.9853365
77.0,44.7371659
77.5,44.4538902
78.0,44.1719994
78.5,43.8912762
79.0,43.6118312
79.5,43.3341399
80.0,43.0582163
80.5,42.7840107
81.0,42.5120814
81.5,42.2439196
82.0,41.9794661
82.5,41.7180381
83.0,41.4595132
83.5,41.2038753
84.0,40.9511096
84.5,40.7012032
85.0,40.4541483
85.5,40.2099295
86.0,39.9679423
86.5,39.7266549
87.0,39.4858415
87.5,39.2455109
88.0,39.0056701
88.5,38.7663242
89.0,38.527475
89.5,38.2891238
90.0,38.0512714
