Time_s,Car_Speed_kmph
0.0,-0.0045425985
0.5,0.08229679823
1.0,0.409957688
1.5,0.739769166
2.0,1.069873276
2.5,1.39997895
3.0,1.72655261
3.5,2.03320297
4.0,2.31517698
4.5,2.57247333
5.0,2.80509162
5.5,3.01303263
6.0,3.19629791
6.5,3.35582634
7.0,3.50647814
7.5,3.67936703
8.0,3.85831266
8.5,4.03677501
9.0,4.18296694
9.5,4.18561245
10.0,4.0291743
10.5,3.75742525
11.0,3.47468415
11.5,3.19243093
12.0,2.91023893
12.5,2.6280942
13.0,2.345992
13.5,2.06392774
14.0,1.77950886
14.5,1.49414193
15.0,1.31977276
15.5,1.3844176
16.0,1.69514048
16.5,2.24772482
17.0,3.0422679
17.5,4.0787091
18.0,5.34982836
18.5,6.82415255
19.0,8.49357182
19.5,10.31565225
20.0,12.1286785
20.5,13.89435785
21.0,15.6125495
21.5,17.2831232
22.0,18.9062089
22.5,20.4867644
23.0,21.792078
23.5,21.9741548
24.0,20.8469008
24.5,18.9847598
25.0,17.0849033
25.5,15.3582307
26.0,14.22047305
26.5,13.1918781
27.0,12.2329567
27.5,11.28094295
28.0,11.4436679
28.5,13.5787032
29.0,15.7470534
29.5,17.9134474
30.0,20.0776174
30.5,22.239298
31.0,24.397817
31.5,26.2631283
32.0,27.7560416
32.5,29.2502961
33.0,30.7425458
33.5,32.2289334
34.0,33.5197205
34.5,34.1633963
35.0,34.2389286
35.5,34.2173404
36.0,34.1852585
36.5,34.1219034
37.0,34.07505
37.5,34.13171
38.0,34.3059484
38.5,34.6107364
39.0,35.0529667
39.5,35.4617438
40.0,35.3457589
40.5,34.9792169
41.0,34.6172509
41.5,34.2563053
42.0,33.8879988
42.5,33.4828603
43.0,33.0762003
43.5,32.6704829
44.0,32.1708988
44.5,31.3464794
45.0,30.1344924
45.5,28.5244185
46.0,26.696595
46.5,24.8118592
47.0,23.041251
47.5,21.8123789
48.0,21.0268147
48.5,20.2693063
49.0,19.777699
49.5,19.8768219
50.0,20.5712862
50.5,21.8317955
51.0,23.3195748
51.5,24.8093486
52.0,26.2970041
52.5,27.7824181
53.0,29.1729926
53.5,28.776815
54.0,27.7224408
54.5,26.9630687
55.0,26.4256536
55.5,26.0497827
56.0,25.7812092
56.5,25.5154635
57.0,25.2499095
57.5,24.9847354
58.0,24.7199412
58.5,24.4398228
59.0,21.6340773
59.5,9.91724002
60.0,-0.001224258757
60.5,-0.000307867737
61.0,0.00138707198
61.5,0.00149479337
62.0,0.00158612711
62.5,0.0016735568
63.0,0.00201996754
63.5,0.02415294148
64.0,0.607517193
64.5,1.42713868
65.0,2.24276961
65.5,3.01548384
66.0,3.74092617
66.5,4.41068281
67.0,5.01344198
67.5,5.5770198
68.0,6.13867202
68.5,6.70022369
69.0,7.25600668
69.5,7.78771403
70.0,8.3179896
70.5,8.8481829
71.0,9.3799113
71.5,9.9957958
72.0,10.810187
72.5,11.8312635
73.0,13.05883005
73.5,14.4925825
74.0,16.11044585
74.5,17.8615228
75.0,19.7403799
75.5,21.7209041
76.0,23.6372989
76.5,25.3753405
77.0,26.5765196
77.5,27.1644257
78.0,27.4554755
78.5,27.6552368
79.0,27.7774478
79.5,27.846497
80.0,27.9133174
80.5,27.9801539
81.0,28.0468856
81.5,28.1135104
82.0,28.1800274
82.5,28.2464377
83.0,28.3127406
83.5,28.3789353
84.0,28.4450226
84.5,28.4920481
85.0,28.2902786
85.5,27.3753898
86.0,25.8573115
86.5,24.2162388
87.0,22.5499939
87.5,20.9035287
88.0,19.252491
88.5,17.5821145
89.0,15.8930431
89.5,14.1851526
90.0,12.45829225
90.5,10.7126646
91.0,9.1333685
91.5,8.2033013
92.0,7.82656308
92.5,7.5260643
93.0,7.22569411
93.5,6.9254481
94.0,6.62532132
94.5,6.32530856
95.0,6.0254046
95.5,5.7256042
96.0,5.49312952
96.5,5.94514885
97.0,7.3836817
97.5,9.43989035
98.0,11.7151429
98.5,13.86891995
99.0,15.8924152
99.5,17.8148473
100.0,19.6553197
100.5,21.4187749
