#{"t_start": 1775256392.620233, "env_id": "None"}
r,l,t
-304.24519,3599,35.255678
-883.341231,3599,71.967332
-206.261718,3599,111.603438
-480.187517,3599,152.313223
-251.324268,3599,196.433236
410.910986,3599,234.164445
-16.724453,3599,275.453318
521.525057,3599,316.787096
-36.252571,3599,360.307756
913.15332,3599,403.000094
1023.202976,3599,443.191994
-48.898878,3599,483.557483
2093.905726,3599,523.319669
499.005119,3599,563.663648
1559.543046,3599,605.620094
445.286242,3599,647.301021
1752.913628,3599,689.203792
445.444205,3599,727.944462
1042.04912,3599,766.573597
588.931249,3599,804.003355
2083.056351,3599,842.646711
480.894831,3599,881.650788
273.812195,3599,919.708111
1042.109892,3599,957.824362
1438.139748,3599,997.893697
1808.569891,3599,1036.903033
1534.261684,3599,1075.687495
940.821306,3599,1114.4441
887.474621,3599,1155.721019
996.660953,3599,1194.566299
935.414978,3599,1234.182776
945.011105,3599,1272.143592
756.932023,3599,1309.240926
1501.866589,3599,1346.563014
963.765975,3599,1387.14363
918.325146,3599,1427.22147
975.456159,3599,1466.071585
389.871238,3599,1504.292891
313.345335,3599,1546.536967
575.746497,3599,1586.003232
1135.580771,3599,1629.53935
2180.57212,3599,1674.527266
1473.24526,3599,1720.123025
2654.504829,3599,1766.109049
434.198021,3599,1813.621704
507.282337,3599,1861.184018
1495.155585,3599,1906.778509
964.91382,3599,1951.408105
1365.575901,3599,1996.764894
2562.948521,3599,2042.3838
344.904537,3599,2088.990819
1978.869975,3599,2133.347881
671.739539,3599,2176.440833
713.37076,3599,2214.141366
971.486001,3599,2251.872725
993.100922,3599,2290.148703
1533.014488,3599,2328.562373
1547.965368,3599,2366.841228
1606.749356,3599,2405.087736
804.267819,3599,2443.710802
1598.051565,3599,2489.791946
31.455305,3599,2528.797862
1586.943992,3599,2567.27427
1627.120078,3599,2605.879723
945.709174,3599,2644.611508
1570.77055,3599,2683.669961
407.576802,3599,2721.61529
986.601861,3599,2759.237639
989.912231,3599,2796.918741
1597.944491,3599,2834.422619
2137.709036,3599,2872.233065
969.048807,3599,2909.687572
385.38791,3599,2946.935124
981.033882,3599,2985.508042
1481.133932,3599,3024.193421
795.741741,3599,3061.639733
608.750072,3599,3099.738518
977.574227,3599,3135.934782
898.346136,3599,3171.152263
2178.389875,3599,3206.433889
2275.116123,3599,3241.770041
431.74985,3599,3276.651014
2186.634986,3599,3311.761675
727.7518,3599,3346.922883
341.081231,3599,3381.952421
852.437027,3599,3419.694054
1365.561192,3599,3455.417678
2025.904326,3599,3490.546872
979.007238,3599,3525.187542
209.795166,3599,3559.793048
2730.144992,3599,3594.521864
1504.662928,3599,3628.958544
654.958873,3599,3665.22708
1603.353039,3599,3700.611871
993.037214,3599,3735.138518
352.145111,3599,3770.146616
1569.777085,3599,3805.083823
1598.888833,3599,3840.388452
436.824739,3599,3875.769594
764.716312,3599,3911.795472
1036.927546,3599,3949.162746
1586.217946,3599,3985.86466
1556.24237,3599,4022.042782
1549.037157,3599,4058.479054
2001.257862,3599,4094.96859
1566.243018,3599,4131.431344
1007.562619,3599,4167.087289
444.883027,3599,4202.734935
964.253023,3599,4238.636751
761.982562,3599,4274.445418
388.582063,3599,4309.888718
