#{"t_start": 1778314500.8255813, "env_id": "None"}
r,l,t
-8343.07858,3599,954.825819
-6806.921439,3599,1984.693659
211.681292,3599,2979.738068
-1178.849605,3599,3973.793126
-1978.325908,3599,4964.556573
-6514.398302,3599,5951.634199
-6223.877774,3599,6953.732468
-1631.969588,3599,7936.36173
-520.745333,3599,8922.86018
-44.78174,3599,9898.506123
-3548.026805,3599,10891.108148
347.298327,3599,11883.532529
-1752.251308,3599,12868.012876
-3245.616442,3599,13860.236442
-3821.875504,3599,14834.379827
251.154839,3599,15820.541108
1102.998327,3599,16812.117109
-1557.473955,3599,17806.356364
998.623815,3599,18785.800292
1680.154485,3599,19777.173459
-908.979625,3599,20765.368399
-1281.485828,3599,21763.446173
2200.010229,3599,22766.499875
1344.264147,3599,23767.74528
502.23947,3599,24780.908971
2004.579223,3599,25784.608743
1926.508496,3599,26793.797931
70.089151,3599,27785.42441
2491.930175,3599,28771.428993
2401.353525,3599,29778.076435
2152.412372,3599,30778.819083
1276.868251,3599,31776.624065
1824.681113,3599,32762.757111
2285.520007,3599,33760.931051
1678.802946,3599,34757.565982
1987.1974,3599,35758.844887
2011.643179,3599,36669.301019
