Emissions Summary
=================
Samples used: 3599
Step size (dt): 0.500 s
Total distance (km): 40.213535
Total NOx (mg): 61868.724
Overall NOx (mg/km): 1538.505
Overall NOx pass (<=80 mg/km): False

NOx by WLTC phase
=================
phase,duration_s,distance_km,nox_mg,nox_mg_per_km,pass_80mg_per_km
low,589,9.288356,1608.801,173.206,False
medium,433,14.125656,16764.206,1186.791,False
high,455,13.717541,42108.495,3069.682,False
extra_high,323,3.081983,1387.222,450.107,False

NOx per km segments
====================
Kilometer, NOx (mg/km), NOx_Pass (<=80 mg/km)
1, 433.41, False
2, 0.00, True
3, 0.00, True
4, 103.96, False
5, 362.75, False
6, 340.53, False
7, 131.00, False
8, 89.13, False
9, 115.16, False
10, 469.64, False
11, 435.28, False
12, 628.24, False
13, 1076.97, False
14, 991.06, False
15, 995.36, False
16, 843.84, False
17, 1034.67, False
18, 968.56, False
19, 2099.79, False
20, 1861.07, False
21, 1766.37, False
22, 1660.15, False
23, 1592.62, False
24, 2977.02, False
25, 4905.29, False
26, 5586.49, False
27, 5943.26, False
28, 6086.29, False
29, 6148.33, False
30, 6183.65, False
31, 4202.53, False
32, 53.99, True
33, 15.99, True
34, 10.21, True
35, 27.91, True
36, 136.40, False
37, 222.87, False
38, 745.23, False
39, 310.22, False
40, 313.50, False
