#{"t_start": 1776338377.434496, "env_id": "None"}
r,l,t
-490.746997,3599,466.489477
-447.597541,3599,941.247309
455.773961,3599,1408.984245
335.091568,3599,1886.377586
-21.867907,3599,2353.880282
1223.464751,3599,2828.232164
-130.768698,3599,3348.40261
310.808698,3599,3825.385415
-49.954532,3599,4295.974211
1129.749126,3599,4770.302796
-55.727724,3599,5244.850412
440.68651,3599,5729.233604
312.382573,3599,6204.546441
517.324571,3599,6750.135393
845.582878,3599,7224.073879
592.663576,3599,7702.051159
1799.530348,3599,8175.804625
3139.301159,3599,8657.347353
3133.464729,3599,9128.024978
3095.489617,3599,9611.315883
3162.338157,3599,10141.469738
3179.76608,3599,10625.515496
3308.972011,3599,11097.63687
3280.050581,3599,11579.034087
3231.294836,3599,12056.967824
3178.219456,3599,12542.389681
3338.416874,3599,13016.028093
3391.482599,3599,13560.512051
3208.210502,3599,14032.207208
3366.292812,3599,14521.151916
3247.771823,3599,14993.510586
3325.088374,3599,15485.905024
3279.072464,3599,15963.17339
3356.232476,3599,16457.348367
3496.456111,3599,17002.534346
3391.373153,3599,17476.144058
3488.295461,3599,17958.850365
3395.442584,3599,18425.155641
3403.215555,3599,18912.151638
3481.449148,3599,19389.419679
3448.284896,3599,19869.679948
3451.338194,3599,20397.135546
3446.828204,3599,20877.688346
3400.712053,3599,21348.369807
3322.319121,3599,21824.20943
3469.60973,3599,22301.445461
3493.173616,3599,22782.805755
3490.356897,3599,23250.420131
3413.731231,3599,23789.860598
3498.025382,3599,24258.229781
3394.687799,3599,24734.215714
