#{"t_start": 1777396547.0820541, "env_id": "None"}
r,l,t
721.670966,3599,270.405648
851.074636,3599,820.296837
1001.863082,3599,1372.56078
580.626971,3599,1929.5178
336.005255,3599,2485.839089
1298.398098,3599,3041.763797
1285.986112,3599,3595.976934
1488.577934,3599,4152.571974
1144.320655,3599,4710.244999
2695.791342,3599,5262.007135
3210.43934,3599,5820.502076
3212.598895,3599,6375.841447
3387.447508,3599,6929.94329
3353.616815,3599,7485.820683
3377.583185,3599,8048.646412
3286.758357,3599,8604.621245
3211.452661,3599,9161.345213
3321.808156,3599,9801.425282
3373.818957,3599,10356.970662
3374.627865,3599,10908.165125
3438.692838,3599,11458.916874
3446.147891,3599,12010.272993
3417.406496,3599,12564.521957
3420.058235,3599,13114.385026
3437.725036,3599,13665.312996
3428.363602,3599,14216.988901
3486.297893,3599,14771.760968
3443.551678,3599,15324.839502
3439.873046,3599,15874.642321
3442.726401,3599,16426.662157
3434.736789,3599,16979.907137
3413.329782,3599,17531.584394
3438.528904,3599,18081.916644
3443.366768,3599,18629.9833
3416.997528,3599,19264.766284
3387.96867,3599,19810.233539
3296.650259,3599,20356.389726
3404.578899,3599,20905.511053
3458.709807,3599,21455.572031
3336.732819,3599,22005.361832
3300.443817,3599,22555.402345
3265.691328,3599,23108.485034
3336.817964,3599,23655.142195
3327.899868,3599,24206.585001
3414.086705,3599,24761.287054
3384.7696,3599,25310.751652
3434.979946,3599,25860.308993
3216.809988,3599,26411.012978
3260.551606,3599,26962.117011
3303.178555,3599,27513.305783
3355.039561,3599,28063.749501
3234.039665,3599,28617.089447
3281.10316,3599,29260.396425
3410.956513,3599,29821.644574
3273.676908,3599,30387.729956
3223.95227,3599,30947.158095
3273.220831,3599,31500.231768
3413.997013,3599,32056.448962
3171.567448,3599,32618.136929
3376.028591,3599,33175.399738
3456.280176,3599,33734.365324
3431.713412,3599,34293.073026
3313.686872,3599,34854.733613
3458.457354,3599,35414.736243
3490.400521,3599,35976.600964
3372.595121,3599,36537.913127
3422.457125,3599,37098.64028
3212.071863,3599,37655.679707
3385.142337,3599,38214.656952
3121.643819,3599,38862.24478
3148.027426,3599,39420.86882
3321.893869,3599,39976.054595
2885.161844,3599,40563.252311
3425.841617,3599,41127.209958
3348.67295,3599,41689.810995
3411.513681,3599,42249.276883
3397.283779,3599,42809.015413
3267.70777,3599,43367.980975
3449.120486,3599,43924.844885
3358.389052,3599,44486.710708
3385.65894,3599,45045.488851
3392.189389,3599,45605.179041
3238.462731,3599,46172.25697
3383.507866,3599,46732.796951
3408.029109,3599,47289.195034
3467.324719,3599,47850.492652
3454.409782,3599,48499.139335
3445.399452,3599,49056.971536
3477.01233,3599,49618.591143
3482.722876,3599,50180.732989
3424.531729,3599,50743.052964
3406.081659,3599,51306.140903
3473.586041,3599,51872.993456
3453.790885,3599,52436.477708
3453.462741,3599,53000.283021
3447.739755,3599,53564.298528
3439.16918,3599,54127.053434
3443.903065,3599,54691.44096
3365.520967,3599,55253.92899
3349.212111,3599,55816.426785
3391.307827,3599,56443.249362
3423.19528,3599,57164.210453
3456.192859,3599,57887.752801
3428.074114,3599,58612.458464
3448.439807,3599,59439.909163
3432.641379,3599,60163.111031
3471.773923,3599,60810.139357
3473.755983,3599,61440.511154
3472.498222,3599,62065.071843
3449.548829,3599,62695.037358
3400.662464,3599,63323.932125
3411.487395,3599,63954.531698
3465.102531,3599,64583.91708
3435.100609,3599,65213.312669
3437.359294,3599,65839.565021
3407.550852,3599,66463.144394
3369.52492,3599,67093.983431
3446.610364,3599,67721.313095
3460.9864,3599,68350.766585
3030.732082,3599,68978.993112
3043.558923,3599,69611.097408
3394.353457,3599,70339.031575
3484.429751,3599,70972.966446
3466.991669,3599,71603.663342
3449.645965,3599,72234.432093
3432.584188,3599,72865.801098
3454.568579,3599,73495.469668
3417.44577,3599,74130.170537
3486.113907,3599,74760.782874
3339.778932,3599,75388.533323
3460.827988,3599,76017.067009
3437.589442,3599,76649.169031
2580.696242,3599,77280.661099
3415.749313,3599,77914.930854
3434.6043,3599,78550.077645
3470.058472,3599,79182.257082
3477.396167,3599,79820.902193
3453.912449,3599,80463.868643
